Month,ALSACE_BLANC_BE,ALSACE_BLANC_CA,ALSACE_BLANC_CH,ALSACE_BLANC_CN,ALSACE_BLANC_DE,ALSACE_BLANC_GB,ALSACE_BLANC_HK,ALSACE_BLANC_JP,ALSACE_BLANC_NL,ALSACE_BLANC_OTHER,ALSACE_BLANC_US,BEAUJOLAIS_ROUGE_BE,BEAUJOLAIS_ROUGE_CA,BEAUJOLAIS_ROUGE_CH,BEAUJOLAIS_ROUGE_CN,BEAUJOLAIS_ROUGE_DE,BEAUJOLAIS_ROUGE_GB,BEAUJOLAIS_ROUGE_HK,BEAUJOLAIS_ROUGE_JP,BEAUJOLAIS_ROUGE_NL,BEAUJOLAIS_ROUGE_OTHER,BEAUJOLAIS_ROUGE_US,BORDEAUX_BLANC_BE,BORDEAUX_BLANC_CA,BORDEAUX_BLANC_CH,BORDEAUX_BLANC_CN,BORDEAUX_BLANC_DE,BORDEAUX_BLANC_GB,BORDEAUX_BLANC_HK,BORDEAUX_BLANC_JP,BORDEAUX_BLANC_NL,BORDEAUX_BLANC_OTHER,BORDEAUX_BLANC_US,BORDEAUX_ROUGE_BE,BORDEAUX_ROUGE_CA,BORDEAUX_ROUGE_CH,BORDEAUX_ROUGE_CN,BORDEAUX_ROUGE_DE,BORDEAUX_ROUGE_GB,BORDEAUX_ROUGE_HK,BORDEAUX_ROUGE_JP,BORDEAUX_ROUGE_NL,BORDEAUX_ROUGE_OTHER,BORDEAUX_ROUGE_US,BOURGOGNE_BLANC_BE,BOURGOGNE_BLANC_CA,BOURGOGNE_BLANC_CH,BOURGOGNE_BLANC_CN,BOURGOGNE_BLANC_DE,BOURGOGNE_BLANC_GB,BOURGOGNE_BLANC_HK,BOURGOGNE_BLANC_JP,BOURGOGNE_BLANC_NL,BOURGOGNE_BLANC_OTHER,BOURGOGNE_BLANC_US,BOURGOGNE_ROUGE_BE,BOURGOGNE_ROUGE_CA,BOURGOGNE_ROUGE_CH,BOURGOGNE_ROUGE_CN,BOURGOGNE_ROUGE_DE,BOURGOGNE_ROUGE_GB,BOURGOGNE_ROUGE_HK,BOURGOGNE_ROUGE_JP,BOURGOGNE_ROUGE_NL,BOURGOGNE_ROUGE_OTHER,BOURGOGNE_ROUGE_US,CHAMPAGNE_MOUSSEUX_BE,CHAMPAGNE_MOUSSEUX_CA,CHAMPAGNE_MOUSSEUX_CH,CHAMPAGNE_MOUSSEUX_CN,CHAMPAGNE_MOUSSEUX_DE,CHAMPAGNE_MOUSSEUX_GB,CHAMPAGNE_MOUSSEUX_HK,CHAMPAGNE_MOUSSEUX_JP,CHAMPAGNE_MOUSSEUX_NL,CHAMPAGNE_MOUSSEUX_OTHER,CHAMPAGNE_MOUSSEUX_US,EUROPE_ROUGE_BE,EUROPE_ROUGE_CA,EUROPE_ROUGE_CH,EUROPE_ROUGE_CN,EUROPE_ROUGE_DE,EUROPE_ROUGE_GB,EUROPE_ROUGE_HK,EUROPE_ROUGE_JP,EUROPE_ROUGE_NL,EUROPE_ROUGE_OTHER,EUROPE_ROUGE_US,FRANCE_BLANC_BE,FRANCE_BLANC_CA,FRANCE_BLANC_CH,FRANCE_BLANC_CN,FRANCE_BLANC_DE,FRANCE_BLANC_GB,FRANCE_BLANC_HK,FRANCE_BLANC_JP,FRANCE_BLANC_NL,FRANCE_BLANC_OTHER,FRANCE_BLANC_US,FRANCE_MOUSSEUX_BE,FRANCE_MOUSSEUX_CA,FRANCE_MOUSSEUX_CH,FRANCE_MOUSSEUX_CN,FRANCE_MOUSSEUX_DE,FRANCE_MOUSSEUX_GB,FRANCE_MOUSSEUX_HK,FRANCE_MOUSSEUX_JP,FRANCE_MOUSSEUX_NL,FRANCE_MOUSSEUX_OTHER,FRANCE_MOUSSEUX_US,FRANCE_ROUGE_BE,FRANCE_ROUGE_CA,FRANCE_ROUGE_CH,FRANCE_ROUGE_CN,FRANCE_ROUGE_DE,FRANCE_ROUGE_GB,FRANCE_ROUGE_HK,FRANCE_ROUGE_JP,FRANCE_ROUGE_NL,FRANCE_ROUGE_OTHER,FRANCE_ROUGE_US,LANGUEDOC_ROUGE_BE,LANGUEDOC_ROUGE_CA,LANGUEDOC_ROUGE_CH,LANGUEDOC_ROUGE_CN,LANGUEDOC_ROUGE_DE,LANGUEDOC_ROUGE_GB,LANGUEDOC_ROUGE_HK,LANGUEDOC_ROUGE_JP,LANGUEDOC_ROUGE_NL,LANGUEDOC_ROUGE_OTHER,LANGUEDOC_ROUGE_US,LOIRE_BLANC_BE,LOIRE_BLANC_CA,LOIRE_BLANC_CH,LOIRE_BLANC_CN,LOIRE_BLANC_DE,LOIRE_BLANC_GB,LOIRE_BLANC_HK,LOIRE_BLANC_JP,LOIRE_BLANC_NL,LOIRE_BLANC_OTHER,LOIRE_BLANC_US,LOIRE_ROUGE_BE,LOIRE_ROUGE_CA,LOIRE_ROUGE_CH,LOIRE_ROUGE_CN,LOIRE_ROUGE_DE,LOIRE_ROUGE_GB,LOIRE_ROUGE_HK,LOIRE_ROUGE_JP,LOIRE_ROUGE_NL,LOIRE_ROUGE_OTHER,LOIRE_ROUGE_US,OTHER_ROUGE_BE,OTHER_ROUGE_CA,OTHER_ROUGE_CH,OTHER_ROUGE_CN,OTHER_ROUGE_DE,OTHER_ROUGE_GB,OTHER_ROUGE_HK,OTHER_ROUGE_JP,OTHER_ROUGE_NL,OTHER_ROUGE_OTHER,OTHER_ROUGE_US,RHÔNE_ROUGE_BE,RHÔNE_ROUGE_CA,RHÔNE_ROUGE_CH,RHÔNE_ROUGE_CN,RHÔNE_ROUGE_DE,RHÔNE_ROUGE_GB,RHÔNE_ROUGE_HK,RHÔNE_ROUGE_JP,RHÔNE_ROUGE_NL,RHÔNE_ROUGE_OTHER,RHÔNE_ROUGE_US
2014-01-01,1032039,351462,426954,81880,414827,351661,510151,269484,715519,36885.967741935485,401917,316073.0,772895,161464.0,8782.0,56040.0,413158,30887.0,197111.0,145524,16996.8064516129,696694,419633,230264,159406,271959,275973,702356,63100,295651,258654,14178.818181818182,515830,3934214,1604233,3157008,5377235,4248876,5570440,5998938,3430134,854614,147886,4808244,905212,641908,633089,199388,785496,4741323,526612,1296186,915264,59772,2465171,287983,353498,1318408,493743,295557,1265414,536932,1405662,352611,54505.23809523809,2794191,3685152,537396,2669697,296935,6436168,18516964,679602,4189808,1192674,256610,12856375,443027,367615,159253,327009,1234227,710238,85714,292818,708666,25627.234309623433,527091,6453.0,0.0,1074.5,0.0,27406.333333333332,8520.25,70143.0,20.0,16116.666666666666,4636.294117647059,15767.6,86631,33695.5,18054.0,74199.0,511924,60746,17554.333333333332,184490,25756.5,24246.67021276596,599741,26882.11111111111,4068.0,20205.615384615383,9713.0,13768.4,20512.35714285714,2484.4,14995.875,108065,3973.2642857142855,31712.636363636364,645897,346036,421016,832260,860938,406792,74302,175438,474567,12644.213333333333,481589,451730,581874,263704,41101.0,483992,2207041,79918.0,149016,549129,19923.397058823528,1268205,298266,184880,46648.5,42745.0,42807.0,209394,2223.0,78546.0,308841,7603.806451612903,375854,21628.090909090908,7301.25,8930.333333333334,15551.75,84392,95793,32157.833333333332,141350.8,134019,8142.054347826087,13451.333333333334,1098820,1044926,781552,708327,654376,1892975,231792,550080,395604,38373,2348988
2014-02-01,1135011,1216720,421925,92029,521923,306812,63316,302279,656524,35809.28571428572,772389,181234.5,808167,303151.5,67594.0,80012.0,362294,52701.0,85805.0,111841,9636.567567567568,667417,536823,243231,223376,240027,947384,636242,549255,802603,329307,19383.03125,662566,4654629,1173114,5494976,7824982,5002678,7831640,5491338,4238056,1404296,165963,6343612,1194466,1309679,471296,171246,811782,2025072,344006,2597713,739776,62803,2674750,529038,590754,2645285,420420,589631,1397654,543167,1388933,264800,45812.07865168539,3160568,3251493,1322796,2401019,439860,5492464,13201798,899176,3550521,938289,325424,9211543,519283,459044,164463,623445,1097533,616502,79888,329618,827860,25750.178934010153,761730,6320.6,0.0,4570.0,30344.0,2816.0,8057.6,18718.0,1916.0,10606.0,6107.307692307692,43551.5,55852,46153.0,12499.0,118998.5,529038,114797,78434.5,152990,9795.5,21351.448979591838,777210,30187.4,4.0,27070.909090909092,3195.125,14483.461538461539,21973.0,5886.777777777777,5676.125,131578,3971.383647798742,86288.63636363637,653718,508154,426202,1150358,777936,477480,120023,261272,278800,16602.636363636364,753769,502409,330934,450883,57778.0,682834,1099731,105273.0,141452,427583,18157.976470588233,1670580,223888,61612,29007.0,105378.5,101269.0,170769,8868.0,83581.0,201711,8264.298507462687,303612,20154.2,8192.0,25819.0,57197.666666666664,73443,92715,97998.0,138560.2,94058,8990.613065326634,16677.0,1108439,1731116,876531,215242,856146,1705699,277618,417092,534070,41943,3085428
2014-03-01,1227798,743094,608333,83474,808510,614626,71449,291954,1180194,34359.942028985504,388857,158094.0,1222557,183707.0,88731.0,92701.0,1044560,34177.0,107161.0,152649,12992.453125,492218,530970,265677,683065,473890,332958,993085,605736,433420,280831,22273.7,646622,5269026,1775828,6852141,8854008,5208512,11505290,7792516,4372340,1169950,203275,6855716,1130705,1449735,537320,313758,800011,2367156,383867,1579164,488441,62598,2361652,415727,1065701,756096,461694,180264,1249724,664652,2000420,285426,65283.29113924051,2038864,2813534,1151868,2095836,457501,7492863,11969705,427460,3021706,1538231,297520,11536432,546641,439377,226254,803821,1172768,779407,110256,363935,720869,29703.962009803923,995944,11336.8,24071.0,758.3333333333334,49467.0,26556.25,1040.0,18206.0,5256.5,43145.0,4644.0,40149.333333333336,87769,28081.5,16659.0,98863.33333333333,1018251,81070,77874.0,354704,18402.5,23048.018348623853,653177,33379.05263157895,3183.25,15780.666666666666,6245.333333333333,11925.461538461539,18406.666666666668,3915.8571428571427,9565.0,67042,3505.4146341463415,34290.333333333336,676255,646474,620754,840236,708117,660832,196130,375402,311086,18978.0,818786,395664,402496,443335,36898.0,668444,2667373,27589.0,284482,851281,25480.147727272728,1964434,310904,140189,115160.0,65895.0,127013.0,369534,8330.5,91375.0,167850,13968.91304347826,580218,24178.727272727272,7828.6,48858.28571428572,48922.0,107651,89079,42655.8,129124.6,93335,9188.676991150442,7753.666666666667,1350244,998206,1178504,931803,921216,2356520,152260,478690,641060,57417,3489949
2014-04-01,1234207,669755,341692,77968,625592,381214,64929,380271,1262689,40377.01470588235,711910,213207.0,500971,254204.5,158049.0,99626.0,991804,21408.0,273767.0,226571,8881.373333333333,603426,404567,195606,440177,606143,274464,1156212,342434,568287,269703,19701.64150943396,1123818,4835034,2194008,5888595,8972226,5307654,12526372,11219044,4361162,1854454,223733,7523384,1155456,1729222,395942,280976,1806747,3117482,748390,3515168,1364043,68321,3313652,427042,1088298,1146946,1190164,637680,1603384,885353,5204633,382990,83154.01190476191,1955513,9390546,1260650,2817878,477644,8426399,13698174,1039792,4445004,966468,366088,13356289,664999,570374,254189,724447,1401589,1042925,154832,422201,1071217,33551.55930087391,1053431,7166.111111111111,0.0,3896.0,461.0,22853.4,3207.6666666666665,2151.0,1823.3333333333333,8218.5,2485.1176470588234,20353.375,86404,30599.5,6339.5,55680.0,998050,167120,23900.0,392891,14641.333333333334,26953.15306122449,931402,27901.157894736843,3548.0,19821.125,5735.666666666667,15268.181818181818,32042.69230769231,5826.375,6713.909090909091,142595,4876.440217391304,48542.28571428572,869022,741928,498138,925111,1007290,565398,390422,271148,395732,20837.56,1784800,721372,422618,360847,78485.0,1134842,3124924,31872.5,337124,501284,24250.858823529412,2283812,429798,75436,56157.0,120282.0,117394.5,255802,82883.0,130533.0,226178,8590.48051948052,610962,29707.81818181818,19256.166666666668,19313.88888888889,52084.0,91721,113195,53406.166666666664,189380.66666666666,126988,11036.881516587679,22589.2,1301846,2072764,834338,769712,1160429,2643462,303468,845894,399942,51746,3706292
2014-05-01,1127166,749041,390805,163067,691215,282879,46925,331068,951952,46827.66129032258,706227,142772.0,950724,100132.5,162925.0,79908.0,681048,42031.0,163862.0,87861,11657.431034482759,1206610,472588,535674,527363,412600,338936,987696,170849,771003,281612,22606.976470588233,752082,4016050,2936632,3043920,9825120,3781282,7999602,7879396,4157560,1538536,199316,5672597,1219560,1713610,465650,86315,1170713,2760979,353294,1801443,690766,82402,3856912,674524,436704,721273,720559,337377,1099668,902530,2276534,768439,67640.73684210527,3306774,5258156,1298032,2324332,488834,5678708,15286044,540582,3897688,1252982,353135,10550772,525607,575446,218505,811916,1474303,896845,87067,419238,726436,34839.996026490066,844951,12901.57142857143,6063.5,5400.0,7511.0,18268.4,1974.857142857143,15792.0,22300.0,5473.25,1809.2272727272727,33350.25,93979,51209.5,16951.0,123886.0,478157,118445,109067.5,232663,14848.0,24487.990566037737,1231374,22003.6875,5187.75,14778.90909090909,16840.333333333332,6936.666666666667,40594.083333333336,26658.75,27123.428571428572,191751,4210.596153846154,61562.333333333336,714834,1299252,401330,1349748,959626,670940,126443,386106,365208,21439.707692307693,872054,601622,365805,449689,49125.0,479600,1340002,104117.0,350374,367510,24995.543209876545,2495936,429286,82800,33484.0,59979.0,112151.0,487660,15659.0,140802.0,369358,9601.608108108108,882021,16440.090909090908,13674.666666666666,28827.75,45871.0,114957,103477,20310.0,57315.0,104941,10174.307317073171,16760.0,1148172,835046,818122,704687,687647,1943993,254758,301366,288758,39814,3402734
2014-06-01,1065094,973042,598853,86536,541095,512852,141411,303938,673321,52823.28070175439,1009873,131284.0,1299638,64215.5,78562.0,67605.0,821411,33184.5,204272.0,70830,8658.362068965518,803957,333592,495230,354872,839253,356233,689625,322408,760315,363572,26594.633333333335,844844,3273262,2877784,2207676,10371522,2931254,5319224,6706360,2744730,912488,195317,6078764,721196,1982227,415762,308296,957792,2789585,263293,2987429,529659,78057,3638526,348040,761691,791870,1479894,462972,1411312,671394,1734708,295791,58368.55,2101944,4546650,1697162,2843739,706798,5706132,16616440,623984,3355448,939598,420960,12186298,717118,562320,256480,960949,1242940,819058,99337,307691,843967,35055.48984771573,748235,20955.125,1189.0,8795.0,2937.0,21212.2,5418.125,9650.0,4409.5,16887.666666666668,3344.0,53070.666666666664,101338,46491.333333333336,9015.0,106967.5,504366,146576,14603.333333333334,130139,18894.333333333332,26022.68269230769,1010421,28369.764705882353,1635.3333333333333,20194.0,11942.90909090909,12888.8,22101.466666666667,2175.3333333333335,8976.2,72986,4788.735294117647,39575.166666666664,885007,458730,500971,1253300,552347,716328,131774,246402,318588,19698.682352941178,647542,518402,489040,364734,41819.0,362736,1312433,30732.0,239383,491089,26098.10975609756,2357461,507406,245932,68514.5,36621.5,114521.5,484592,6408.0,105985.0,455478,11718.381578947368,399588,21911.636363636364,10319.5,15615.545454545454,26045.833333333332,92401,114855,249801.75,27980.0,121311,8710.287128712871,9576.0,1030120,2360158,653597,1645859,692054,2580974,205595,745292,270878,55736,2618938
2014-07-01,1153918,824302,295494,160809,1633617,606778,52763,514565,958765,48324.3870967742,667378,175019.5,1315525,120076.5,65744.0,679334.0,1350745,37876.0,277683.0,354908,15028.410958904109,642395,469668,397733,344655,277230,783588,998488,249884,527616,614031,24823.59793814433,822588,3171318,2785909,2415934,10422188,10347832,6986366,6774872,6020579,2218464,197495,6824594,1037299,1224806,284688,251635,1285597,4086599,597364,2926700,1475177,97976,4446798,390201,1348108,440280,551822,366621,2524717,588340,3750704,258745,61530.951807228914,5154688,5139064,2585654,3117856,838172,10452650,20233204,1013506,5838675,2087287,500009,22940934,694612,609086,171684,885076,1328058,1172458,122708,350894,928450,34457.937046004845,707301,12924.666666666666,0.0,1734.5,1399.0,54339.5,2961.1428571428573,1151.0,6503.0,15421.0,4182.2307692307695,59125.4,165757,91498.0,66394.0,177921.5,994163,196608,99466.0,345179,43376.0,31032.80733944954,634657,37079.125,1941.0,18007.222222222223,14890.375,17367.727272727272,35565.92307692308,12227.6,2512.1666666666665,115157,5234.719512195122,53522.083333333336,815664,929440,454421,1059338,961014,459164,160711,613788,218024,24901.375,1162436,657296,970913,184485,67716.0,578824,1718814,97115.0,287808,862827,26968.119565217392,2370318,415675,77712,37106.0,94238.5,212768.0,459954,34203.0,76988.0,461851,10014.701298701299,682009,25164.0,13935.333333333334,28392.5,87525.8,68342,114372,31053.666666666668,56352.0,100817,9537.88986784141,30892.25,1339512,1419600,621706,984594,2032449,1995914,123284,459558,417750,53326,2715372
2014-08-01,1397749,686999,545144,119465,1871515,241236,59187,299356,1356876,39181.1320754717,651925,148483.5,317418,85290.5,77511.0,43403.0,192141,22774.0,185210.0,172955,10002.509433962265,719644,392803,139244,179208,342804,1326338,636622,184035,740284,509996,18512.404494382023,620590,4781554,1474582,953553,6166738,10217490,3514450,6426506,5775874,2418258,157979,5641755,1014618,673067,315549,226659,1932829,1372187,165396,1880596,1540059,37543,2687112,353025,475574,441344,384634,552005,721372,437926,2587888,177330,35579.444444444445,3300008,3082840,1786426,2348554,473182,6875917,11265980,834553,5496200,1382754,419636,18836912,501232,383346,152731,633673,913357,704868,102900,281275,638000,30174.714285714286,463747,8168.857142857143,38944.0,420.5,44377.5,23906.25,2203.25,1264.0,54717.5,4525.0,4430.966666666666,18752.85714285714,51329,171554.0,6916.0,95669.5,930832,71226,25534.333333333332,213560,13002.0,32573.440476190477,726595,21731.58823529412,13988.75,8521.111111111111,21822.0,7118.0,26709.636363636364,1561.142857142857,6369.857142857143,70534,6668.675,31734.23076923077,721362,641948,383549,844128,921652,347130,78991,285121,207708,15523.76923076923,665340,619696,342840,210445,72939.0,1371584,983052,41049.0,246707,891435,19568.04,1594962,472287,190064,411.0,20797.0,253544.0,311183,11395.0,25720.5,315689,13593.518518518518,148004,22796.545454545456,6327.0,11234.125,33566.6,49682,70049,16781.0,212409.33333333334,108806,8805.652406417112,43993.75,910966,923760,399294,504174,1032602,2418746,433878,374782,321686,36210,1838936
2014-09-01,1507862,616633,438930,115313,767855,370542,75938,284585,525224,40095.07042253521,887742,361788.5,1047022,78601.0,52014.5,132778.0,1010613,7466.0,350656.0,93353,21902.942028985508,1052018,480572,426259,257094,167874,746986,763261,420800,526491,576151,27546.76,685662,6251701,2525040,3708420,8058282,11394342,5926605,6352732,4607772,1282398,216584,7538726,1119442,2353476,405220,392908,1804188,2763108,438473,2148950,517280,75618,3750105,847897,1092166,1183336,706558,2030554,2621432,487966,5346946,300848,70272.26190476191,4034596,5406221,3305854,4234086,352436,11920206,19607370,794122,5989616,2449952,534415,24968459,525715,539917,178555,853642,1191775,940570,91021,425200,589775,31847.264197530865,705573,6391.5,3069.0,2587.25,18479.5,54552.333333333336,1892.1666666666667,12010.0,2744.6666666666665,7647.25,7093.633333333333,45032.333333333336,81381,43030.0,11255.0,86320.5,621324,193322,28161.0,332704,21763.5,34797.44827586207,1016797,14476.05,1237.25,16081.2,13350.166666666666,12502.75,39147.0,23211.833333333332,62543.77777777778,194485,5402.659217877095,46149.545454545456,580044,590221,426136,1410652,816428,626986,465224,223863,418177,22938.211267605635,586876,895896,479322,251574,85931.0,1450210,1281632,59369.0,452874,362168,30264.809523809523,1947872,214120,171878,18504.5,109127.0,42546.0,228005,14566.0,132145.0,36140,8252.133333333333,263838,23995.909090909092,14894.333333333334,18094.545454545456,119755.5,59268,102856,29404.666666666668,40779.25,120880,8717.45933014354,42565.0,1557968,1513762,724312,490944,2312776,2953116,118282,1076535,596353,70436,3771143
2014-10-01,995742,1036783,506864,91660,585512,557694,92397,365694,799876,33797.70731707317,839230,195763.0,843657,58862.0,211608.0,189524.0,1129062,12727.0,6857834.5,180550,23061.901960784315,3474176,492928,151847,577584,267389,666411,821676,671529,465235,461196,30526.25,1094388,4769387,2262806,5729780,9728206,6564486,8369369,12032524,4736492,2038539,215400,8933902,1362474,982779,1064922,98288,942642,4225647,232352,1648288,1345306,72697,3932571,683262,878162,2528541,407479,567576,2664254,801392,2271954,507427,75547.50980392157,3708218,11043068,3712592,9841898,570210,13005760,36773883,860147,6212732,3417656,523930,29548689,489178,575417,201547,991359,1305762,963011,117655,454212,777635,30366.72421281216,630372,5315.625,806.0,2407.3333333333335,27092.0,30627.666666666668,3605.1666666666665,5379.0,1759.0,16551.0,4114.025641025641,26625.0,118880,83143.0,52142.0,60067.333333333336,1107776,264041,37181.0,464212,21871.5,34011.067164179105,1344247,32735.0,13875.5,40743.142857142855,10040.714285714286,16405.0,70468.45454545454,13256.875,16802.11111111111,142115,4191.708860759493,70131.91666666667,617722,1253881,458565,1417796,1159097,766983,263621,265783,374584,25067.545454545456,1514790,675614,888713,356800,31309.0,792548,1566846,65123.0,302578,928895,22129.087378640776,2038006,202916,204101,21192.0,272948.0,37943.5,145345,14568.0,159227.0,92871,8360.407407407407,260927,33767.36363636364,13495.333333333334,79422.75,28377.6,161675,144883,245445.6,872423.2,102217,12612.39846743295,13582.5,1354408,2010353,1334550,582942,1534616,4350943,250692,287887,730850,65250,3131038
2014-11-01,1462615,650097,324201,114502,965893,577742,58963,234680,699452,41422.42028985507,1010063,344249.0,615574,244755.0,453985.0,917368.5,804481,19370.0,5921563.0,547361,25155.283464566928,541814,458424,296953,773186,479493,314408,954204,152412,676497,666861,27188.99019607843,1040041,4824149,1991104,3550055,9556913,6280320,8952525,12974732,3062638,2107756,226447,6239217,1500086,841984,411655,195004,2585152,5074706,325374,1474762,687614,57903,2953944,588499,1080914,1232910,770042,693167,2470846,730240,1800432,300200,64187.35353535353,3677332,11168030,2005727,8538922,591526,16808208,39671798,1156094,2507240,4275666,459545,14154482,461423,551913,165456,1068287,1269295,928516,101650,291256,774733,26959.771461716937,438867,12966.285714285714,3042.0,521.5,30202.0,21820.333333333332,7743.6,3995.0,0.0,11570.5,8350.666666666666,17060.714285714286,144007,49636.5,12826.5,123029.5,936967,139380,54566.0,159144,79670.0,41106.1875,957735,25629.842105263157,1793.0,41983.555555555555,21494.5,26395.076923076922,41853.375,17919.0,9893.0,142821,5467.615740740741,56187.0,671156,730544,465610,1206184,900424,844898,295159,186556,464232,22630.113924050635,449506,911553,888241,368205,31827.0,733238,1730930,42973.0,367098,346930,20131.224719101123,2540189,206089,112290,17696.5,71879.5,53825.5,211942,34746.0,57521.0,158792,7509.486111111111,364884,44654.818181818184,54426.8,84930.0,56502.75,135550,116758,389847.2,460975.2,119196,12813.414847161572,66603.83333333333,1396295,1802963,1255664,298732,1435550,5177518,141101,678222,751043,63426,2532758
2014-12-01,1380611,794623,607677,114206,418562,350855,111501,457228,624216,25219.470588235294,695486,189424.0,911179,14734.0,417296.0,103393.0,261735,54120.0,314873.0,207925,8315.555555555555,440023,450028,264884,352608,729154,1021563,566926,1495968,522622,436991,19667.980582524273,514860,4966934,1023816,4015186,12301287,5510260,5645228,14055368,3953220,1729716,181076,7984657,1337452,1360157,325006,328568,548386,3007229,664942,5949298,2012632,64590,3130858,431850,519524,1469524,2021852,355775,906772,946386,3682246,357366,72513.78823529412,2287060,13622728,1140794,5041065,590594,14611858,25817836,1034942,3702892,3872117,431392,11012288,569076,453688,203185,1180148,1193415,600436,167494,476229,806290,27515.34401972873,832781,10142.142857142857,0.0,3895.0,15106.0,24785.833333333332,8949.222222222223,6292.0,0.0,19504.0,2318.7272727272725,31649.2,137191,40521.0,20777.0,97429.0,1475312,118844,38327.0,226724,71961.0,33769.728070175435,736459,34887.63157894737,3378.0,49066.75,4407.333333333333,19733.5,33486.0,25935.625,14387.444444444445,120130,4952.386740331492,63050.5,612190,693685,317958,1903985,1157622,490494,378433,399958,438479,20203.9156626506,1135107,877190,457644,419646,151128.0,450578,1183594,86342.0,149312,665806,19982.21686746988,1535305,191115,103380,37429.5,212390.0,154123.0,177200,39972.0,112229.0,198304,5008.8378378378375,236116,18904.909090909092,4678.0,29702.363636363636,62386.0,116649,72684,222955.6,338240.0,122461,10148.676991150442,16185.4,1306895,1813437,795542,918885,1137822,2739177,194714,698457,554489,53303,2490210
2015-01-01,1264313,634803,453113,97608,763981,358171,43116,227053,880974,42828.982142857145,511320,127581.0,717848,139451.0,8710.5,353534.0,329889,7918.0,257102.0,119440,11343.792452830188,541776,341644,302182,156160,430767,431384,527227,285494,510082,297258,15082.258823529412,470822,3596791,1087418,3063259,5783594,4216101,6404335,9415548,3262932,1040125,136913,4754416,709899,1471438,313858,535157,632330,1927334,237328,2630240,298824,57405,2063434,160771,431780,398993,1056944,167736,975641,802922,1550411,257058,55363.767123287675,2403666,3780822,696089,2450736,455573,6323446,14230429,739380,4031830,838672,323756,13945216,523656,395814,158701,603958,990212,610023,64559,322877,640955,22482.919398907103,604844,3849.1428571428573,5290.0,614.0,7353.5,31618.25,5175.833333333333,5877.333333333333,6360.0,10260.0,3848.75,41532.0,63480,22235.0,11025.0,34805.0,801990,177844,9037.0,237551,14943.0,18571.035714285714,682796,23740.764705882353,945.0,12289.25,11489.0,16255.2,5082.692307692308,14232.42857142857,10553.57142857143,163156,4431.494318181818,48998.75,361728,358482,492452,919315,843201,510339,35714,162984,212264,18954.292307692307,327369,349963,309028,473184,62618.0,1238193,741590,60568.0,138400,217301,21291.95890410959,1082537,204525,210779,9931.5,71707.0,87772.0,106560,16301.0,44372.0,158330,6220.064516129032,453087,27716.545454545456,19245.25,33414.75,11047.6,78727,142021,71892.0,263019.0,123470,10458.450495049505,5606.166666666667,1368680,971562,691656,277007,1213206,1753034,248932,205384,371098,50830,2233296
2015-09-01,1161432,1037175,353680,63841,530130,494971,41818,621356,514065,39728.09090909091,566006,155456.5,999016,80707.0,99888.0,71200.0,1429913,36961.0,232509.0,99909,11500.446153846155,1091296,690808,390911,272799,267542,426468,667898,1121073,973907,212268,24083.316326530614,733150,5566307,3444278,3010930,9908874,5575208,6716256,12960756,4969666,2095932,191988,8520954,1492211,1249488,455022,207270,677921,3194086,1138306,3521097,655408,80655,4363029,455076,955504,972374,571848,356158,2119707,1488450,2447470,212865,62326.470588235294,4555964,5792008,4195387,5600580,2103130,10899488,27620884,937647,6856616,1867654,597905,37293349,535780,527921,185191,776309,1615760,862687,97835,338230,727063,26489.698002350175,719618,6950.555555555556,1239.5,2052.3333333333335,17700.0,13901.2,3339.0,2424.0,21457.0,6818.5,3389.235294117647,47369.0,70942,82541.0,32981.0,249032.5,667718,263607,78751.0,415456,27270.5,44736.568181818184,1299183,20920.647058823528,1273.0,22629.666666666668,4261.888888888889,60877.875,36421.57142857143,15536.3,8313.142857142857,117437,5455.102857142857,61321.444444444445,777986,513510,370965,1213856,755066,990463,60970,207958,227097,21649.328767123287,808034,644945,522762,507999,16992.5,567602,1308728,87243.0,529938,244577,29346.49411764706,2393460,254510,275778,54405.0,57049.0,128348.5,214728,9761.0,118635.0,94157,8282.48,266992,31208.18181818182,23961.5,8896.8,65987.2,78318,118285,54844.4,44490.4,141738,8749.328767123288,14629.333333333334,2006088,1633190,765416,661070,1588122,3430638,238507,348298,519930,58590,3315006
