,Symbol,Adj_Close,High,Low,Volume,Open,Date,Close
275,%5eFCHI,4835.560059,4903.509766,4833.140137,100577600,4898.549805,2015-07-02,4835.560059
276,%5eFCHI,4883.189941,4941.609863,4813.689941,151634100,4849.430176,2015-07-01,4883.189941
277,%5eFCHI,4790.200195,4892.47998,4789.609863,167742900,4849.390137,2015-06-30,4790.200195
278,%5eFCHI,4869.819824,4946.620117,4819.029785,171663100,4821.450195,2015-06-29,4869.819824
279,%5eFCHI,5059.169922,5095.040039,4985.879883,105581800,5010.220215,2015-06-26,5059.169922
280,%5eFCHI,5041.709961,5087.080078,4996.629883,128574400,4996.629883,2015-06-25,5041.709961
281,%5eFCHI,5045.350098,5065.740234,5001.669922,137708100,5060.580078,2015-06-24,5045.350098
282,%5eFCHI,5057.680176,5078.509766,5024.259766,129386400,5045.569824,2015-06-23,5057.680176
283,%5eFCHI,4998.609863,5010.390137,4911.859863,170982500,4926.629883,2015-06-22,4998.609863
284,%5eFCHI,4815.370117,4870.52002,4799.27002,000,4807.580078,2015-06-19,4815.370117
285,%5eFCHI,4803.47998,4805.009766,4712.970215,135723200,4777.910156,2015-06-18,4803.47998
286,%5eFCHI,4790.620117,4858.049805,4773.189941,108775800,4845.72998,2015-06-17,4790.620117
287,%5eFCHI,4839.859863,4857.629883,4748.930176,122656600,4778.209961,2015-06-16,4839.859863
288,%5eFCHI,4815.359863,4871.069824,4805.100098,106993300,4844.950195,2015-06-15,4815.359863
289,%5eFCHI,4901.189941,4973.069824,4852.359863,118044300,4962.220215,2015-06-12,4901.189941
290,%5eFCHI,4971.370117,5022.100098,4917.919922,133827300,4926.77002,2015-06-11,4971.370117
291,%5eFCHI,4934.910156,4956.740234,4811.540039,125031000,4831.029785,2015-06-10,4934.910156
292,%5eFCHI,4850.220215,4868.419922,4783.919922,137312600,4849.120117,2015-06-09,4850.220215
293,%5eFCHI,4857.660156,4917.52002,4857.660156,100424300,4906.169922,2015-06-08,4857.660156
294,%5eFCHI,4920.740234,4966.450195,4894.169922,117606600,4951.799805,2015-06-05,4920.740234
295,%5eFCHI,4987.129883,5044.75,4916.450195,129401400,5006.189941,2015-06-04,4987.129883
296,%5eFCHI,5034.169922,5088.140137,4991.27002,113879500,5016.370117,2015-06-03,5034.169922
297,%5eFCHI,5004.459961,5051.680176,4960.720215,121140700,5051.680176,2015-06-02,5004.459961
298,%5eFCHI,5025.299805,5060.490234,4989.939941,97082300,5029.049805,2015-06-01,5025.299805
299,%5eFCHI,5007.890137,5144.72998,5006.459961,161991900,5137.02002,2015-05-29,5007.890137
300,%5eFCHI,5137.830078,5164.240234,5096.529785,94177200,5157.25,2015-05-28,5137.830078
301,%5eFCHI,5182.529785,5193.77002,5086.359863,121961600,5105.859863,2015-05-27,5182.529785
302,%5eFCHI,5083.540039,5146.029785,5062.470215,106516600,5122.870117,2015-05-26,5083.540039
303,%5eFCHI,5117.169922,5139.649902,5099.129883,21000700,5139.649902,2015-05-25,5117.169922
304,%5eFCHI,5142.890137,5155.279785,5121.689941,88052800,5147.410156,2015-05-22,5142.890137
305,%5eFCHI,5146.700195,5148.870117,5104.209961,76471600,5120.879883,2015-05-21,5146.700195
306,%5eFCHI,5133.299805,5139.060059,5089.430176,92775200,5106.259766,2015-05-20,5133.299805
307,%5eFCHI,5117.299805,5124.50,5040.450195,131121300,5040.450195,2015-05-19,5117.299805
308,%5eFCHI,5012.310059,5026.279785,4932.009766,99355700,4996.959961,2015-05-18,5012.310059
309,%5eFCHI,4993.819824,5066.569824,4965.859863,118689900,5049.560059,2015-05-15,4993.819824
310,%5eFCHI,5029.310059,5043.689941,4905.700195,106266300,4942.490234,2015-05-14,5029.310059
311,%5eFCHI,4961.859863,5045.540039,4944.390137,125480600,4996.189941,2015-05-13,4961.859863
312,%5eFCHI,4974.649902,4992.919922,4922.02002,130251300,4988.850098,2015-05-12,4974.649902
313,%5eFCHI,5027.870117,5050.919922,5008.890137,105803700,5050.919922,2015-05-11,5027.870117
314,%5eFCHI,5090.390137,5094.009766,4981.410156,148505400,4999.47998,2015-05-08,5090.390137
315,%5eFCHI,4967.220215,4981.990234,4874.899902,186569200,4945.819824,2015-05-07,4967.220215
316,%5eFCHI,4981.589844,5013.209961,4936.339844,169169600,4968.140137,2015-05-06,4981.589844
317,%5eFCHI,4974.069824,5133.169922,4969.970215,158058300,5074.419922,2015-05-05,4974.069824
318,%5eFCHI,5081.970215,5112.859863,5013.529785,110373300,5060.50,2015-05-04,5081.970215
319,%5eFCHI,5046.490234,5069.040039,4987.259766,207097200,5040.509766,2015-04-30,5046.490234
320,%5eFCHI,5039.390137,5202.560059,5034.830078,149347400,5176.669922,2015-04-29,5039.390137
321,%5eFCHI,5173.379883,5256.790039,5138.299805,146716900,5256.790039,2015-04-28,5173.379883
322,%5eFCHI,5268.910156,5283.709961,5135.890137,128430000,5198.790039,2015-04-27,5268.910156
323,%5eFCHI,5201.450195,5225.390137,5166.810059,132942200,5202.629883,2015-04-24,5201.450195
324,%5eFCHI,5178.910156,5226.169922,5146.680176,128135000,5217.080078,2015-04-23,5178.910156
325,%5eFCHI,5211.089844,5225.859863,5146.27002,126766700,5210.700195,2015-04-22,5211.089844
326,%5eFCHI,5192.640137,5243.569824,5172.759766,139757100,5205.100098,2015-04-21,5192.640137
327,%5eFCHI,5187.589844,5187.589844,5151.120117,116468000,5154.910156,2015-04-20,5187.589844
328,%5eFCHI,5143.259766,5238.910156,5132.709961,188551300,5214.330078,2015-04-17,5143.259766
329,%5eFCHI,5224.490234,5255.240234,5214.939941,164371600,5246.75,2015-04-16,5224.490234
330,%5eFCHI,5254.350098,5269.50,5217.040039,259448500,5230.97998,2015-04-15,5254.350098
331,%5eFCHI,5218.060059,5260.779785,5192.890137,262666600,5252.47998,2015-04-14,5218.060059
332,%5eFCHI,5254.120117,5262.740234,5222.399902,116785400,5236.109863,2015-04-13,5254.120117
333,%5eFCHI,5240.459961,5240.649902,5210.609863,120562700,5224.220215,2015-04-10,5240.459961
334,%5eFCHI,5208.950195,5208.950195,5154.600098,100086000,5156.160156,2015-04-09,5208.950195
335,%5eFCHI,5136.859863,5168.029785,5128.180176,95958600,5146.779785,2015-04-08,5136.859863
336,%5eFCHI,5151.189941,5166.77002,5096.00,111763000,5106.359863,2015-04-07,5151.189941
337,%5eFCHI,5074.140137,5080.529785,5059.419922,77337100,5068.060059,2015-04-02,5074.140137
338,%5eFCHI,5062.220215,5110.790039,5007.680176,121105100,5009.629883,2015-04-01,5062.220215
339,%5eFCHI,5033.640137,5098.859863,5028.379883,126492200,5073.990234,2015-03-31,5033.640137
340,%5eFCHI,5083.52002,5097.589844,5045.359863,112697900,5052.25,2015-03-30,5083.52002
341,%5eFCHI,5034.060059,5048.370117,5003.310059,142337500,5020.089844,2015-03-27,5034.060059
342,%5eFCHI,5006.350098,5006.350098,4932.529785,161978600,4992.549805,2015-03-26,5006.350098
343,%5eFCHI,5020.990234,5087.299805,5012.870117,124717600,5073.279785,2015-03-25,5020.990234
344,%5eFCHI,5088.279785,5103.299805,5032.779785,130680800,5040.859863,2015-03-24,5088.279785
345,%5eFCHI,5054.52002,5078.25,5036.22998,112901000,5078.25,2015-03-23,5054.52002
346,%5eFCHI,5087.490234,5106.040039,5036.27002,185669400,5044.419922,2015-03-20,5087.490234
347,%5eFCHI,5037.180176,5059.680176,5006.819824,122169000,5029.970215,2015-03-19,5037.180176
348,%5eFCHI,5033.419922,5041.319824,5001.370117,127395500,5032.180176,2015-03-18,5033.419922
349,%5eFCHI,5028.930176,5074.830078,5006.930176,132932500,5065.620117,2015-03-17,5028.930176
350,%5eFCHI,5061.160156,5071.680176,5019.02002,109124000,5019.02002,2015-03-16,5061.160156
351,%5eFCHI,5010.459961,5010.799805,4969.470215,105602100,4997.939941,2015-03-13,5010.459961
352,%5eFCHI,4987.330078,5000.939941,4981.279785,112062500,4990.959961,2015-03-12,4987.330078
353,%5eFCHI,4997.75,5003.580078,4900.330078,000,4900.370117,2015-03-11,4997.75
354,%5eFCHI,4881.950195,4941.379883,4869.450195,000,4930.060059,2015-03-10,4881.950195
355,%5eFCHI,4937.200195,4950.419922,4917.459961,000,4940.640137,2015-03-09,4937.200195
356,%5eFCHI,4964.350098,4986.879883,4949.879883,000,4953.680176,2015-03-06,4964.350098
357,%5eFCHI,4963.509766,4974.640137,4926.089844,000,4929.040039,2015-03-05,4963.509766
358,%5eFCHI,4917.350098,4917.350098,4856.140137,000,4882.939941,2015-03-04,4917.350098
359,%5eFCHI,4869.25,4936.470215,4863.919922,116619800,4922.430176,2015-03-03,4869.25
360,%5eFCHI,4917.319824,4950.589844,4900.109863,149942900,4937.430176,2015-03-02,4917.319824
361,%5eFCHI,4951.47998,4951.47998,4903.089844,120717900,4905.77002,2015-02-27,4951.47998
362,%5eFCHI,4910.620117,4910.620117,4877.240234,105228900,4884.890137,2015-02-26,4910.620117
363,%5eFCHI,4882.220215,4894.600098,4863.220215,117214700,4885.00,2015-02-25,4882.220215
364,%5eFCHI,4886.439941,4899.52002,4843.959961,106329800,4865.680176,2015-02-24,4886.439941
365,%5eFCHI,4862.299805,4875.970215,4832.359863,102128000,4872.129883,2015-02-23,4862.299805
366,%5eFCHI,4830.899902,4837.930176,4780.810059,140055500,4821.379883,2015-02-20,4830.899902
367,%5eFCHI,4833.279785,4841.689941,4770.169922,000,4788.399902,2015-02-19,4833.279785
368,%5eFCHI,4799.029785,4806.680176,4775.870117,000,4782.589844,2015-02-18,4799.029785
369,%5eFCHI,4753.990234,4766.669922,4683.189941,000,4720.930176,2015-02-17,4753.990234
370,%5eFCHI,4751.950195,4766.470215,4747.220215,99362700,4757.52002,2015-02-16,4751.950195
371,%5eFCHI,4759.359863,4779.540039,4741.200195,000,4748.040039,2015-02-13,4759.359863
372,%5eFCHI,4726.200195,4746.75,4664.029785,000,4670.080078,2015-02-12,4726.200195
373,%5eFCHI,4679.379883,4694.439941,4659.459961,94464200,4687.870117,2015-02-11,4679.379883
374,%5eFCHI,4695.649902,4716.490234,4636.080078,127662600,4663.459961,2015-02-10,4695.649902
375,%5eFCHI,4651.080078,4659.259766,4611.149902,138917900,4652.160156,2015-02-09,4651.080078
376,%5eFCHI,4691.029785,4707.240234,4675.370117,000,4698.839844,2015-02-06,4691.029785
377,%5eFCHI,4703.299805,4705.100098,4647.850098,121316800,4654.560059,2015-02-05,4703.299805
378,%5eFCHI,4696.299805,4696.299805,4651.779785,130750800,4682.810059,2015-02-04,4696.299805
379,%5eFCHI,4677.899902,4701.52002,4645.149902,000,4651.069824,2015-02-03,4677.899902
380,%5eFCHI,4627.669922,4646.549805,4584.370117,123784000,4613.310059,2015-02-02,4627.669922
381,%5eFCHI,4604.25,4660.709961,4583.680176,142104300,4655.950195,2015-01-30,4604.25
382,%5eFCHI,4631.430176,4632.379883,4571.049805,117222200,4571.049805,2015-01-29,4631.430176
383,%5eFCHI,4610.939941,4660.879883,4582.580078,130618600,4660.450195,2015-01-28,4610.939941
384,%5eFCHI,4624.209961,4679.259766,4592.620117,000,4671.759766,2015-01-27,4624.209961
385,%5eFCHI,4675.129883,4678.830078,4616.609863,127771700,4620.00,2015-01-26,4675.129883
386,%5eFCHI,4640.689941,4673.299805,4585.640137,222514400,4588.490234,2015-01-23,4640.689941
387,%5eFCHI,4552.799805,4569.549805,4462.169922,208073500,4486.759766,2015-01-22,4552.799805
388,%5eFCHI,4484.819824,4484.819824,4406.720215,160196600,4455.009766,2015-01-21,4484.819824
389,%5eFCHI,4446.02002,4463.509766,4405.939941,000,4406.959961,2015-01-20,4446.02002
390,%5eFCHI,4394.930176,4423.25,4367.240234,107393400,4388.669922,2015-01-19,4394.930176
391,%5eFCHI,4379.620117,4387.220215,4294.759766,000,4303.549805,2015-01-16,4379.620117
392,%5eFCHI,4323.200195,4338.72998,4119.350098,000,4262.939941,2015-01-15,4323.200195
393,%5eFCHI,4223.240234,4302.220215,4207.370117,151689400,4227.459961,2015-01-14,4223.240234
394,%5eFCHI,4290.279785,4307.919922,4197.810059,000,4204.77002,2015-01-13,4290.279785
395,%5eFCHI,4228.240234,4252.27002,4165.149902,000,4196.779785,2015-01-12,4228.240234
396,%5eFCHI,4179.069824,4272.830078,4149.140137,000,4249.259766,2015-01-09,4179.069824
397,%5eFCHI,4260.189941,4270.109863,4163.629883,000,4176.160156,2015-01-08,4260.189941
398,%5eFCHI,4112.72998,4144.950195,4080.780029,000,4111.72998,2015-01-07,4112.72998
399,%5eFCHI,4083.50,4151.410156,4076.159912,000,4129.890137,2015-01-06,4083.50
400,%5eFCHI,4111.359863,4276.919922,4105.450195,000,4221.990234,2015-01-05,4111.359863
401,%5eFCHI,4252.290039,4311.00,4224.339844,000,4294.049805,2015-01-02,4252.290039
402,%5eFCHI,4272.75,4275.580078,4255.330078,000,4256.169922,2014-12-31,4272.75
403,%5eFCHI,4245.540039,4296.02002,4245.540039,000,4293.899902,2014-12-30,4245.540039
404,%5eFCHI,4317.930176,4317.930176,4249.950195,000,4301.660156,2014-12-29,4317.930176
405,%5eFCHI,4295.850098,4316.390137,4295.02002,000,4309.75,2014-12-24,4295.850098
406,%5eFCHI,4314.970215,4314.970215,4259.209961,000,4264.540039,2014-12-23,4314.970215
407,%5eFCHI,4254.430176,4295.149902,4239.359863,000,4255.879883,2014-12-22,4254.430176
408,%5eFCHI,4241.649902,4291.200195,4202.069824,000,4282.390137,2014-12-19,4241.649902
409,%5eFCHI,4249.490234,4249.490234,4159.950195,000,4186.259766,2014-12-18,4249.490234
410,%5eFCHI,4111.910156,4131.810059,4035.300049,000,4052.22998,2014-12-17,4111.910156
411,%5eFCHI,4093.199951,4094.189941,3926.340088,000,4027.51001,2014-12-16,4093.199951
412,%5eFCHI,4005.379883,4144.310059,4000.800049,000,4094.459961,2014-12-15,4005.379883
413,%5eFCHI,4108.930176,4202.52002,4103.490234,000,4197.47998,2014-12-12,4108.930176
414,%5eFCHI,4225.859863,4249.120117,4196.529785,000,4225.330078,2014-12-11,4225.859863
415,%5eFCHI,4227.910156,4306.720215,4216.180176,000,4280.339844,2014-12-10,4227.910156
416,%5eFCHI,4263.939941,4342.120117,4260.069824,149779500,4332.72998,2014-12-09,4263.939941
417,%5eFCHI,4375.47998,4407.950195,4375.47998,77425600,4400.169922,2014-12-08,4375.47998
418,%5eFCHI,4419.47998,4422.850098,4359.319824,125876600,4366.220215,2014-12-05,4419.47998
419,%5eFCHI,4323.890137,4427.740234,4310.689941,144554000,4399.939941,2014-12-04,4323.890137
420,%5eFCHI,4391.859863,4405.830078,4378.879883,87190000,4384.040039,2014-12-03,4391.859863
421,%5eFCHI,4388.299805,4422.77002,4373.029785,101308700,4396.75,2014-12-02,4388.299805
422,%5eFCHI,4377.330078,4383.189941,4334.810059,95799400,4354.189941,2014-12-01,4377.330078
423,%5eFCHI,4390.180176,4390.180176,4353.600098,104492600,4378.319824,2014-11-28,4390.180176
424,%5eFCHI,4382.339844,4396.200195,4374.580078,95289500,4375.419922,2014-11-27,4382.339844
425,%5eFCHI,4373.419922,4399.410156,4364.589844,95096700,4382.879883,2014-11-26,4373.419922
426,%5eFCHI,4382.310059,4403.549805,4361.180176,122591400,4369.310059,2014-11-25,4382.310059
427,%5eFCHI,4368.439941,4400.339844,4348.830078,117173100,4355.970215,2014-11-24,4368.439941
428,%5eFCHI,4347.22998,4356.109863,4240.189941,197869900,4245.649902,2014-11-21,4347.22998
429,%5eFCHI,4234.209961,4264.72998,4201.470215,110207200,4264.609863,2014-11-20,4234.209961
430,%5eFCHI,4266.189941,4289.169922,4251.040039,83273700,4263.330078,2014-11-19,4266.189941
431,%5eFCHI,4262.379883,4267.660156,4223.319824,101914700,4230.410156,2014-11-18,4262.379883
432,%5eFCHI,4226.100098,4239.109863,4166.399902,95508800,4169.609863,2014-11-17,4226.100098
433,%5eFCHI,4202.459961,4208.129883,4164.790039,109621000,4208.109863,2014-11-14,4202.459961
434,%5eFCHI,4187.950195,4220.740234,4153.169922,131579800,4203.669922,2014-11-13,4187.950195
435,%5eFCHI,4179.879883,4242.620117,4175.290039,122989000,4232.339844,2014-11-12,4179.879883
436,%5eFCHI,4244.100098,4252.919922,4223.680176,99662200,4227.120117,2014-11-11,4244.100098
437,%5eFCHI,4222.819824,4224.830078,4174.97998,123847500,4184.180176,2014-11-10,4222.819824
438,%5eFCHI,4189.890137,4239.560059,4161.149902,144094600,4238.870117,2014-11-07,4189.890137
439,%5eFCHI,4227.680176,4275.299805,4180.319824,163811600,4193.47998,2014-11-06,4227.680176
440,%5eFCHI,4208.419922,4214.350098,4145.609863,126747900,4163.509766,2014-11-05,4208.419922
441,%5eFCHI,4130.189941,4208.52002,4118.50,142148700,4177.200195,2014-11-04,4130.189941
442,%5eFCHI,4194.029785,4238.459961,4185.410156,123590300,4225.810059,2014-11-03,4194.029785
443,%5eFCHI,4233.089844,4246.930176,4181.959961,182457000,4213.470215,2014-10-31,4233.089844
444,%5eFCHI,4141.240234,4151.109863,4051.860107,248771100,4138.080078,2014-10-30,4141.240234
445,%5eFCHI,4110.640137,4134.830078,4106.140137,135705400,4126.970215,2014-10-29,4110.640137
446,%5eFCHI,4112.669922,4127.870117,4098.740234,134538100,4107.569824,2014-10-28,4112.669922
447,%5eFCHI,4096.740234,4171.529785,4065.929932,126568700,4170.839844,2014-10-27,4096.740234
448,%5eFCHI,4128.899902,4153.069824,4119.27002,116217700,4137.919922,2014-10-24,4128.899902
449,%5eFCHI,4157.680176,4166.459961,4047.320068,162948200,4086.02002,2014-10-23,4157.680176
450,%5eFCHI,4105.089844,4110.47998,4064.080078,142186700,4090.939941,2014-10-22,4105.089844
451,%5eFCHI,4081.23999,4081.72998,3965.459961,159668100,3968.790039,2014-10-21,4081.23999
452,%5eFCHI,3991.23999,4030.149902,3962.060059,143988900,4023.76001,2014-10-20,3991.23999
453,%5eFCHI,4033.179932,4040.699951,3916.800049,230358700,3934.189941,2014-10-17,4033.179932
454,%5eFCHI,3918.620117,3987.139893,3789.110107,304167300,3968.409912,2014-10-16,3918.620117
455,%5eFCHI,3939.719971,4096.580078,3933.159912,225462800,4090.47998,2014-10-15,3939.719971
456,%5eFCHI,4088.25,4097.899902,4012.820068,157157300,4053.080078,2014-10-14,4088.25
457,%5eFCHI,4078.699951,4104.00,4030.570068,136272000,4033.73999,2014-10-13,4078.699951
458,%5eFCHI,4073.709961,4125.129883,4065.50,213912600,4114.52002,2014-10-10,4073.709961
459,%5eFCHI,4141.450195,4222.97998,4123.180176,191315500,4222.97998,2014-10-09,4141.450195
460,%5eFCHI,4168.120117,4213.109863,4153.680176,145706200,4198.02002,2014-10-08,4168.120117
461,%5eFCHI,4209.140137,4277.410156,4208.660156,140455300,4277.410156,2014-10-07,4209.140137
462,%5eFCHI,4286.52002,4319.310059,4279.490234,103757200,4317.919922,2014-10-06,4286.52002
463,%5eFCHI,4281.740234,4297.410156,4260.629883,105832200,4280.220215,2014-10-03,4281.740234
464,%5eFCHI,4242.669922,4371.060059,4242.669922,168748300,4361.830078,2014-10-02,4242.669922
465,%5eFCHI,4365.27002,4427.759766,4354.140137,150171900,4400.609863,2014-10-01,4365.27002
466,%5eFCHI,4416.240234,4435.069824,4369.259766,126214700,4375.379883,2014-09-30,4416.240234
467,%5eFCHI,4358.069824,4401.069824,4334.009766,84697000,4389.830078,2014-09-29,4358.069824
468,%5eFCHI,4394.75,4411.990234,4340.629883,96004000,4361.370117,2014-09-26,4394.75
469,%5eFCHI,4355.279785,4430.50,4346.709961,118481600,4413.640137,2014-09-25,4355.279785
470,%5eFCHI,4413.720215,4416.629883,4347.049805,98862200,4364.00,2014-09-24,4413.720215
471,%5eFCHI,4359.350098,4430.779785,4351.299805,110550700,4430.299805,2014-09-23,4359.350098
472,%5eFCHI,4442.549805,4464.310059,4434.580078,86943400,4446.910156,2014-09-22,4442.549805
473,%5eFCHI,4461.220215,4492.390137,4451.910156,158927900,4491.540039,2014-09-19,4461.220215
474,%5eFCHI,4464.700195,4470.47998,4435.660156,104375600,4440.330078,2014-09-18,4464.700195
475,%5eFCHI,4431.410156,4444.830078,4421.939941,103391900,4432.649902,2014-09-17,4431.410156
476,%5eFCHI,4409.149902,4426.149902,4391.080078,86246100,4426.149902,2014-09-16,4409.149902
477,%5eFCHI,4428.629883,4440.919922,4418.72998,77011900,4425.629883,2014-09-15,4428.629883
478,%5eFCHI,4441.700195,4452.310059,4419.439941,77012200,4449.680176,2014-09-12,4441.700195
479,%5eFCHI,4440.899902,4466.149902,4411.069824,90346100,4463.00,2014-09-11,4440.899902
480,%5eFCHI,4450.790039,4459.779785,4434.930176,80385100,4442.689941,2014-09-10,4450.790039
481,%5eFCHI,4452.370117,4482.910156,4446.040039,94413900,4465.100098,2014-09-09,4452.370117
482,%5eFCHI,4474.930176,4489.02002,4463.790039,84582900,4484.399902,2014-09-08,4474.930176
483,%5eFCHI,4486.490234,4498.160156,4470.200195,105969500,4492.910156,2014-09-05,4486.490234
484,%5eFCHI,4494.939941,4509.580078,4401.25,152520000,4409.160156,2014-09-04,4494.939941
485,%5eFCHI,4421.870117,4443.529785,4394.069824,119605200,4394.660156,2014-09-03,4421.870117
486,%5eFCHI,4378.330078,4403.220215,4373.319824,88312100,4389.399902,2014-09-02,4378.330078
487,%5eFCHI,4379.72998,4391.080078,4358.259766,71668900,4383.620117,2014-09-01,4379.72998
488,%5eFCHI,4381.040039,4393.600098,4337.129883,102400900,4380.609863,2014-08-29,4381.040039
489,%5eFCHI,4366.040039,4393.580078,4352.930176,110098700,4385.709961,2014-08-28,4366.040039
490,%5eFCHI,4395.259766,4401.52002,4379.799805,88620000,4384.529785,2014-08-27,4395.259766
491,%5eFCHI,4393.410156,4395.939941,4333.120117,102347700,4336.290039,2014-08-26,4393.410156
492,%5eFCHI,4342.109863,4342.109863,4286.609863,66624700,4299.50,2014-08-25,4342.109863
493,%5eFCHI,4252.799805,4291.169922,4233.149902,88085100,4291.060059,2014-08-22,4252.799805
494,%5eFCHI,4292.930176,4292.930176,4231.660156,89019500,4247.319824,2014-08-21,4292.930176
495,%5eFCHI,4240.790039,4254.839844,4216.959961,70065700,4250.279785,2014-08-20,4240.790039
496,%5eFCHI,4254.450195,4258.830078,4235.279785,65903800,4243.830078,2014-08-19,4254.450195
497,%5eFCHI,4230.649902,4241.859863,4211.379883,73943500,4227.879883,2014-08-18,4230.649902
498,%5eFCHI,4174.359863,4256.339844,4168.080078,110744200,4216.899902,2014-08-15,4174.359863
499,%5eFCHI,4205.430176,4217.390137,4166.180176,88592900,4176.930176,2014-08-14,4205.430176
500,%5eFCHI,4194.790039,4204.379883,4178.790039,96498300,4187.459961,2014-08-13,4194.790039
501,%5eFCHI,4162.160156,4193.149902,4150.899902,93578700,4188.049805,2014-08-12,4162.160156
502,%5eFCHI,4197.700195,4206.27002,4165.350098,97124600,4182.75,2014-08-11,4197.700195
503,%5eFCHI,4147.810059,4165.259766,4109.310059,124099100,4114.089844,2014-08-08,4147.810059
504,%5eFCHI,4149.830078,4209.609863,4146.27002,135520200,4209.609863,2014-08-07,4149.830078
505,%5eFCHI,4207.140137,4222.759766,4169.799805,137276800,4207.200195,2014-08-06,4207.140137
506,%5eFCHI,4232.879883,4252.680176,4217.620117,132162200,4240.569824,2014-08-05,4232.879883
507,%5eFCHI,4217.220215,4240.120117,4204.660156,127194400,4222.779785,2014-08-04,4217.220215
508,%5eFCHI,4202.779785,4243.069824,4182.02002,224455200,4236.350098,2014-08-01,4202.779785
509,%5eFCHI,4246.140137,4337.740234,4238.27002,222485200,4335.200195,2014-07-31,4246.140137
510,%5eFCHI,4312.299805,4378.700195,4303.660156,117320300,4360.180176,2014-07-30,4312.299805
511,%5eFCHI,4365.580078,4389.759766,4332.299805,85744300,4349.430176,2014-07-29,4365.580078
512,%5eFCHI,4344.77002,4358.470215,4308.259766,80021000,4352.50,2014-07-28,4344.77002
513,%5eFCHI,4330.549805,4395.379883,4317.490234,96448300,4390.850098,2014-07-25,4330.549805
514,%5eFCHI,4410.649902,4415.290039,4347.759766,109270400,4376.689941,2014-07-24,4410.649902
515,%5eFCHI,4376.319824,4396.700195,4356.299805,84995400,4360.200195,2014-07-23,4376.319824
516,%5eFCHI,4369.52002,4373.700195,4315.660156,99480800,4323.709961,2014-07-22,4369.52002
517,%5eFCHI,4304.740234,4336.790039,4295.359863,78393400,4334.620117,2014-07-21,4304.740234
518,%5eFCHI,4335.310059,4335.310059,4284.419922,111179000,4296.839844,2014-07-18,4335.310059
519,%5eFCHI,4316.120117,4362.279785,4311.120117,102510700,4345.97998,2014-07-17,4316.120117
520,%5eFCHI,4369.060059,4374.220215,4322.959961,106369100,4322.959961,2014-07-16,4369.060059
521,%5eFCHI,4305.310059,4352.580078,4303.470215,101075800,4344.50,2014-07-15,4305.310059
522,%5eFCHI,4350.040039,4355.759766,4324.060059,78369700,4327.660156,2014-07-14,4350.040039
523,%5eFCHI,4316.50,4330.47998,4299.370117,96055500,4309.649902,2014-07-11,4316.50
524,%5eFCHI,4301.259766,4357.77002,4277.580078,133558400,4357.77002,2014-07-10,4301.259766
525,%5eFCHI,4359.839844,4362.560059,4329.140137,100385500,4353.529785,2014-07-09,4359.839844
526,%5eFCHI,4342.529785,4423.779785,4342.50,108090300,4418.169922,2014-07-08,4342.529785
527,%5eFCHI,4405.759766,4463.060059,4404.240234,86253100,4453.759766,2014-07-07,4405.759766
528,%5eFCHI,4468.97998,4489.810059,4468.97998,65868000,4482.220215,2014-07-04,4468.97998
529,%5eFCHI,4489.879883,4490.720215,4437.359863,110971500,4446.700195,2014-07-03,4489.879883
530,%5eFCHI,4444.720215,4467.790039,4436.109863,131935500,4460.620117,2014-07-02,4444.720215
531,%5eFCHI,4461.120117,4462.430176,4430.259766,104764000,4438.77002,2014-07-01,4461.120117
532,%5eFCHI,4422.839844,4457.569824,4407.180176,101095200,4443.029785,2014-06-30,4422.839844
533,%5eFCHI,4436.990234,4461.470215,4426.589844,91027500,4447.169922,2014-06-27,4436.990234
534,%5eFCHI,4439.629883,4473.430176,4412.180176,105956700,4470.779785,2014-06-26,4439.629883
535,%5eFCHI,4460.600098,4496.669922,4448.27002,124298200,4494.359863,2014-06-25,4460.600098
536,%5eFCHI,4518.339844,4536.109863,4513.100098,95139000,4529.540039,2014-06-24,4518.339844
537,%5eFCHI,4515.569824,4540.52002,4494.359863,113645600,4540.52002,2014-06-23,4515.569824
538,%5eFCHI,4541.339844,4574.919922,4541.339844,188834000,4555.509766,2014-06-20,4541.339844
539,%5eFCHI,4563.040039,4581.950195,4558.069824,130906800,4565.109863,2014-06-19,4563.040039
540,%5eFCHI,4530.370117,4550.930176,4529.529785,99269700,4540.100098,2014-06-18,4530.370117
541,%5eFCHI,4536.069824,4538.240234,4508.459961,95996300,4524.25,2014-06-17,4536.069824
542,%5eFCHI,4510.049805,4540.680176,4509.52002,95236800,4523.52002,2014-06-16,4510.049805
543,%5eFCHI,4543.279785,4555.859863,4506.930176,99692700,4550.189941,2014-06-13,4543.279785
544,%5eFCHI,4554.399902,4573.97998,4545.220215,97945400,4552.00,2014-06-12,4554.399902
545,%5eFCHI,4555.109863,4583.640137,4552.629883,123035200,4580.72998,2014-06-11,4555.109863
546,%5eFCHI,4595.00,4598.649902,4579.060059,85719200,4589.899902,2014-06-10,4595.00
547,%5eFCHI,4589.120117,4590.660156,4570.410156,66662900,4580.939941,2014-06-09,4589.120117
548,%5eFCHI,4581.120117,4586.680176,4539.529785,127889500,4553.310059,2014-06-06,4581.120117
549,%5eFCHI,4548.72998,4577.700195,4487.47998,148434000,4504.029785,2014-06-05,4548.72998
550,%5eFCHI,4501.00,4508.259766,4470.470215,100369000,4494.129883,2014-06-04,4501.00
