"time","signal"
4.84226190476191,27221
4.84523809523809,27427
4.84821428571429,26845
4.85119047619048,25780
4.85416666666667,24384
4.85714285714286,23084
4.86011904761905,22221
4.86309523809524,22108
4.86607142857143,21854
4.86904761904762,21401
4.87202380952381,21023
4.875,20711
4.87797619047619,20569
4.88095238095238,20217
4.88392857142857,19687
4.88690476190476,19391
4.88988095238095,19433
4.89285714285714,20108
4.89583333333333,20674
4.89880952380952,21676
4.90178571428571,22689
4.90476190476191,24104
4.90773809523809,25283
4.91071428571429,26606
4.91369047619048,27556
4.91666666666667,28707
4.91964285714286,29415
4.92261904761905,29983
4.92559523809524,30335
4.92857142857143,30650
4.93154761904762,30474
4.93452380952381,29654
4.9375,28741
4.94047619047619,28299
4.94345238095238,27957
4.94642857142857,28013
4.94940476190476,27779
4.95238095238095,27966
4.95535714285714,28383
4.95833333333333,28508
4.96130952380952,28442
4.96428571428571,28272
4.96726190476191,28345
4.97023809523809,28120
4.97321428571429,27929
4.97619047619048,27848
4.97916666666667,27868
4.98214285714286,28378
4.98511904761905,29042
4.98809523809524,28948
4.99107142857143,27699
4.99404761904762,25889
4.99702380952381,24053
5,22627
5.00297619047619,21979
5.00595238095238,22025
5.00892857142857,22158
5.01190476190476,21906
5.01488095238095,21615
5.01785714285714,21366
5.02083333333333,21327
5.02380952380952,21257
5.02678571428571,21032
5.0297619047619,21261
5.03273809523809,22085
5.03571428571429,24437
5.03869047619048,27187
5.04166666666667,30833
5.04464285714286,33448
5.04761904761905,35245
5.05059523809524,35900
5.05357142857143,36798
5.05654761904762,37251
5.05952380952381,37335
5.0625,37677
5.06547619047619,37887
5.06845238095238,38066
5.07142857142857,38091
5.07440476190476,37784
5.07738095238095,37622
5.08035714285714,37408
5.08333333333333,37354
5.08630952380952,37172
5.08928571428571,36995
5.0922619047619,37311
5.09523809523809,37693
5.09821428571429,37887
5.10119047619048,37446
5.10416666666667,36451
5.10714285714286,35267
5.11011904761905,34434
5.11309523809524,33733
5.11607142857143,32812
5.11904761904762,32061
5.12202380952381,32089
5.125,32345
5.12797619047619,32564
5.13095238095238,32096
5.13392857142857,30702
5.13690476190476,28412
5.13988095238095,26445
5.14285714285714,24933
5.14583333333333,24205
5.14880952380952,24262
5.15178571428571,24154
5.1547619047619,23786
5.15773809523809,23431
5.16071428571429,23268
5.16369047619048,23290
5.16666666666667,23166
5.16964285714286,22943
5.17261904761905,23042
5.17559523809524,23492
5.17857142857143,25723
5.18154761904762,28273
5.18452380952381,31617
5.1875,34140
5.19047619047619,35901
5.19345238095238,36473
5.19642857142857,37122
5.19940476190476,37559
5.20238095238095,37703
5.20535714285714,37933
5.20833333333333,38059
5.21130952380952,38274
5.21428571428571,38303
5.2172619047619,37876
5.22023809523809,37688
5.22321428571429,37414
5.22619047619048,37312
5.22916666666667,37234
5.23214285714286,37086
5.23511904761905,37421
5.23809523809524,37923
5.24107142857143,38363
5.24404761904762,38127
5.24702380952381,37433
5.25,36363
5.25297619047619,35617
5.25595238095238,34829
5.25892857142857,34036
5.26190476190476,33520
5.26488095238095,33163
5.26785714285714,33322
5.27083333333333,32823
5.27380952380952,32221
5.27678571428571,30611
5.2797619047619,28724
5.28273809523809,26678
5.28571428571429,25050
5.28869047619048,24246
5.29166666666667,24305
5.29464285714286,24317
5.29761904761905,24019
5.30059523809524,23684
5.30357142857143,23449
5.30654761904762,23430
5.30952380952381,23282
5.3125,23111
5.31547619047619,23102
5.31845238095238,23612
5.32142857142857,25812
5.32440476190476,28246
5.32738095238095,31571
5.33035714285714,33923
5.33333333333333,35446
5.33630952380952,35973
5.33928571428571,36833
5.3422619047619,37164
5.34523809523809,37342
5.34821428571429,37642
5.35119047619048,37713
5.35416666666667,37898
5.35714285714286,37963
5.36011904761905,37603
5.36309523809524,37290
5.36607142857143,36955
5.36904761904762,36956
5.37202380952381,36815
5.375,36637
5.37797619047619,37003
5.38095238095238,37526
5.38392857142857,37775
5.38690476190476,37630
5.38988095238095,36722
5.39285714285714,35559
5.39583333333333,34742
5.39880952380952,34002
5.40178571428571,33230
5.4047619047619,32809
5.40773809523809,32446
5.41071428571429,32614
5.41369047619048,32715
5.41666666666667,32150
5.41964285714286,30568
5.42261904761905,28613
5.42559523809524,26727
5.42857142857143,25157
5.43154761904762,24403
5.43452380952381,24354
5.4375,24156
5.44047619047619,23846
5.44345238095238,23539
5.44642857142857,23256
5.44940476190476,23233
5.45238095238095,23253
5.45535714285714,22932
5.45833333333333,22969
5.46130952380952,23574
5.46428571428571,25737
5.4672619047619,28306
5.47023809523809,31552
5.47321428571429,34093
5.47619047619048,35828
5.47916666666667,36337
5.48214285714286,37142
5.48511904761905,37407
5.48809523809524,37471
5.49107142857143,37632
5.49404761904762,37920
5.49702380952381,38095
5.5,38118
5.50297619047619,37735
5.50595238095238,37411
5.50892857142857,37205
5.51190476190476,37064
5.51488095238095,36870
5.51785714285714,36749
5.52083333333333,37029
5.52380952380952,37542
5.52678571428571,37684
5.5297619047619,37470
5.53273809523809,36532
5.53571428571429,35290
5.53869047619048,34597
5.54166666666667,33819
5.54464285714286,33104
5.54761904761905,32718
5.55059523809524,32512
5.55357142857143,32693
5.55654761904762,32784
5.55952380952381,32151
5.5625,30654
5.56547619047619,28721
5.56845238095238,26754
5.57142857142857,25228
5.57440476190476,24439
5.57738095238095,24440
5.58035714285714,24284
5.58333333333333,23918
5.58630952380952,23582
5.58928571428571,23295
5.5922619047619,23219
5.59523809523809,23124
5.59821428571429,22838
5.60119047619048,22834
5.60416666666667,23420
5.60714285714286,25594
5.61011904761905,27965
5.61309523809524,31460
5.61607142857143,33905
5.61904761904762,35501
5.62202380952381,36128
5.625,36898
5.62797619047619,37056
5.63095238095238,37165
5.63392857142857,37294
5.63690476190476,37516
5.63988095238095,37537
5.64285714285714,37478
5.64583333333333,36905
5.64880952380952,36316
5.65178571428571,36081
5.6547619047619,35478
5.65773809523809,35101
5.66071428571429,34944
5.66369047619048,34929
5.66666666666667,35327
5.66964285714286,35498
5.67261904761905,35065
5.67559523809524,34315
5.67857142857143,33258
5.68154761904762,32375
5.68452380952381,31716
5.6875,30629
5.69047619047619,29779
5.69345238095238,29340
5.69642857142857,29324
5.69940476190476,29776
5.70238095238095,29963
5.70535714285714,29024
5.70833333333333,27300
5.71130952380952,25726
5.71428571428571,24204
5.7172619047619,23325
5.72023809523809,23000
5.72321428571429,23044
5.72619047619048,22515
5.72916666666667,22123
5.73214285714286,21767
5.73511904761905,21659
5.73809523809524,21418
5.74107142857143,21029
5.74404761904762,20726
5.74702380952381,20909
5.75,21885
5.75297619047619,23052
5.75595238095238,24710
5.75892857142857,26360
5.76190476190476,28141
5.76488095238095,29612
5.76785714285714,30662
5.77083333333333,31096
5.77380952380952,31292
5.77678571428571,31464
5.7797619047619,31393
5.78273809523809,31269
5.78571428571429,30742
5.78869047619048,30282
5.79166666666667,29564
5.79464285714286,29052
5.79761904761905,28800
5.80059523809524,28266
5.80357142857143,28042
5.80654761904762,27744
5.80952380952381,28022
5.8125,28777
5.81547619047619,29265
5.81845238095238,29112
5.82142857142857,29024
5.82440476190476,28670
5.82738095238095,28278
5.83035714285714,27954
5.83333333333333,27769
5.83630952380952,27266
5.83928571428571,27354
5.8422619047619,27792
5.84523809523809,27328
5.84821428571429,26650
5.85119047619048,25350
5.85416666666667,24166
5.85714285714286,22823
5.86011904761905,21928
5.86309523809524,21880
5.86607142857143,21835
5.86904761904762,21337
5.87202380952381,20910
5.875,20662
5.87797619047619,20406
5.88095238095238,20262
5.88392857142857,19830
5.88690476190476,19438
5.88988095238095,19419
5.89285714285714,20138
5.89583333333333,20625
5.89880952380952,21517
5.90178571428571,22611
5.9047619047619,24061
5.90773809523809,25219
5.91071428571429,26549
5.91369047619048,27609
5.91666666666667,28951
5.91964285714286,29592
5.92261904761905,30153
5.92559523809524,30634
5.92857142857143,31033
5.93154761904762,30704
5.93452380952381,29870
5.9375,29244
5.94047619047619,28944
5.94345238095238,28578
5.94642857142857,28295
5.94940476190476,28170
5.95238095238095,28448
5.95535714285714,28772
5.95833333333333,28856
5.96130952380952,28824
5.96428571428571,28702
5.9672619047619,28426
5.97023809523809,28269
5.97321428571429,28094
5.97619047619048,28196
5.97916666666667,27913
5.98214285714286,28361
5.98511904761905,29118
5.98809523809524,29093
5.99107142857143,27596
5.99404761904762,25651
5.99702380952381,23892
6,22387
6.00297619047619,21817
6.00595238095238,22012
6.00892857142857,22081
6.01190476190476,21839
6.01488095238095,21599
6.01785714285714,21460
6.02083333333333,21442
6.02380952380952,21353
6.02678571428571,21143
6.0297619047619,21307
6.03273809523809,22058
6.03571428571429,24474
6.03869047619048,27218
6.04166666666667,30787
6.04464285714286,33457
6.04761904761905,35273
6.05059523809524,36011
6.05357142857143,36866
6.05654761904762,37346
6.05952380952381,37510
6.0625,37825
6.06547619047619,38248
6.06845238095238,38518
6.07142857142857,38621
6.07440476190476,38270
6.07738095238095,37907
6.08035714285714,37766
6.08333333333333,37646
6.08630952380952,37477
6.08928571428571,37261
6.0922619047619,37766
6.09523809523809,38302
6.09821428571429,38496
6.10119047619048,38279
6.10416666666667,37451
6.10714285714286,36435
6.11011904761905,35601
6.11309523809524,34543
6.11607142857143,33925
6.11904761904762,33161
6.12202380952381,32709
6.125,32881
6.12797619047619,32719
6.13095238095238,32030
6.13392857142857,30569
6.13690476190476,28389
6.13988095238095,26384
6.14285714285714,24822
6.14583333333333,24126
6.14880952380952,24296
6.15178571428571,24461
6.1547619047619,24172
6.15773809523809,23917
6.16071428571429,23664
6.16369047619048,23528
6.16666666666667,23498
6.16964285714286,23108
6.17261904761905,23044
6.17559523809524,23585
6.17857142857143,25750
6.18154761904762,28353
6.18452380952381,31634
6.1875,34080
6.19047619047619,35646
6.19345238095238,36079
6.19642857142857,36758
6.19940476190476,36958
6.20238095238095,37169
6.20535714285714,37410
6.20833333333333,37601
6.21130952380952,37773
6.21428571428571,37672
6.2172619047619,37245
6.22023809523809,36995
6.22321428571429,36519
6.22619047619048,36533
6.22916666666667,36464
6.23214285714286,36274
6.23511904761905,36577
6.23809523809524,37042
6.24107142857143,37242
6.24404761904762,36996
6.24702380952381,36020
6.25,34759
6.25297619047619,33932
6.25595238095238,33001
6.25892857142857,32254
6.26190476190476,31581
6.26488095238095,31270
6.26785714285714,31776
6.27083333333333,32287
6.27380952380952,32117
6.27678571428571,30604
6.2797619047619,28597
6.28273809523809,26528
6.28571428571429,24897
6.28869047619048,24117
6.29166666666667,24330
6.29464285714286,24524
6.29761904761905,24179
6.30059523809524,23915
6.30357142857143,23877
6.30654761904762,23725
6.30952380952381,23499
6.3125,23077
6.31547619047619,22919
6.31845238095238,23596
6.32142857142857,25786
6.32440476190476,28277
6.32738095238095,31689
6.33035714285714,33984
6.33333333333333,35449
6.33630952380952,35832
6.33928571428571,36526
6.3422619047619,36882
6.34523809523809,36959
6.34821428571429,37105
6.35119047619048,37355
6.35416666666667,37510
6.35714285714286,37519
6.36011904761905,37159
6.36309523809524,36810
6.36607142857143,36474
6.36904761904762,36565
6.37202380952381,36459
6.375,36267
6.37797619047619,36585
6.38095238095238,37062
6.38392857142857,37301
6.38690476190476,37110
6.38988095238095,36312
6.39285714285714,35274
6.39583333333333,34483
6.39880952380952,33804
6.40178571428571,33187
6.4047619047619,32918
6.40773809523809,32800
6.41071428571429,32820
6.41369047619048,32686
6.41666666666667,31877
6.41964285714286,30754
6.42261904761905,28729
6.42559523809524,26781
6.42857142857143,25257
6.43154761904762,24292
6.43452380952381,24519
6.4375,24610
6.44047619047619,24207
6.44345238095238,23882
6.44642857142857,23748
6.44940476190476,23692
6.45238095238095,23602
6.45535714285714,23299
6.45833333333333,23493
6.46130952380952,23934
6.46428571428571,26095
6.4672619047619,28615
6.47023809523809,32005
6.47321428571429,34393
6.47619047619048,35901
6.47916666666667,36370
6.48214285714286,37303
6.48511904761905,37585
6.48809523809524,37565
6.49107142857143,37943
6.49404761904762,37990
6.49702380952381,38062
6.5,38124
6.50297619047619,37692
6.50595238095238,37429
6.50892857142857,37067
6.51190476190476,37005
6.51488095238095,36949
6.51785714285714,36646
6.52083333333333,37019
6.52380952380952,37402
6.52678571428571,37476
6.5297619047619,37062
6.53273809523809,36292
6.53571428571429,35247
6.53869047619048,34449
6.54166666666667,33822
6.54464285714286,32999
6.54761904761905,32569
6.55059523809524,32485
6.55357142857143,32879
6.55654761904762,32866
6.55952380952381,32106
6.5625,30590
6.56547619047619,28500
6.56845238095238,26640
6.57142857142857,25050
6.57440476190476,24352
6.57738095238095,24382
6.58035714285714,24432
6.58333333333333,24041
6.58630952380952,23871
6.58928571428571,23754
6.5922619047619,23547
6.59523809523809,23380
6.59821428571429,23043
6.60119047619048,23089
6.60416666666667,23586
6.60714285714286,25660
6.61011904761905,28125
6.61309523809524,31541
6.61607142857143,33932
6.61904761904762,35554
6.62202380952381,36040
6.625,36630
6.62797619047619,36857
6.63095238095238,36971
6.63392857142857,37020
6.63690476190476,37181
6.63988095238095,37304
6.64285714285714,37487
6.64583333333333,36880
6.64880952380952,36159
6.65178571428571,35654
6.6547619047619,35564
6.65773809523809,35302
6.66071428571429,34901
6.66369047619048,34910
6.66666666666667,35229
6.66964285714286,35529
6.67261904761905,35253
6.67559523809524,34636
6.67857142857143,33774
6.68154761904762,33031
6.68452380952381,32090
6.6875,31084
6.69047619047619,30377
6.69345238095238,29800
6.69642857142857,29891
6.69940476190476,30297
6.70238095238095,30087
6.70535714285714,29109
6.70833333333333,27248
6.71130952380952,25675
6.71428571428571,24173
6.7172619047619,23461
6.72023809523809,23473
6.72321428571429,23536
6.72619047619048,22979
6.72916666666667,22600
6.73214285714286,22224
6.73511904761905,21999
6.73809523809524,21842
6.74107142857143,21230
6.74404761904762,20984
6.74702380952381,21009
6.75,22206
6.75297619047619,23293
6.75595238095238,25031
6.75892857142857,26663
6.76190476190476,28460
6.76488095238095,29684
6.76785714285714,30672
6.77083333333333,31072
6.77380952380952,31512
6.77678571428571,31397
6.7797619047619,31348
6.78273809523809,31058
6.78571428571429,30639
6.78869047619048,30135
6.79166666666667,29432
6.79464285714286,28907
6.79761904761905,28471
6.80059523809524,28126
6.80357142857143,27925
6.80654761904762,27809
6.80952380952381,27954
6.8125,28318
6.81547619047619,28834
6.81845238095238,28724
6.82142857142857,28518
6.82440476190476,28181
6.82738095238095,27605
6.83035714285714,27165
6.83333333333333,26661
6.83630952380952,26316
6.83928571428571,26514
6.8422619047619,27119
6.84523809523809,27223
6.84821428571429,26513
6.85119047619048,25354
6.85416666666667,23947
6.85714285714286,22782
6.86011904761905,22034
6.86309523809524,22004
6.86607142857143,21934
6.86904761904762,21541
6.87202380952381,21189
6.875,20806
6.87797619047619,20556
6.88095238095238,20390
6.88392857142857,19881
6.88690476190476,19496
6.88988095238095,19418
6.89285714285714,19949
6.89583333333333,20714
6.89880952380952,21604
6.90178571428571,22589
6.9047619047619,23902
6.90773809523809,25052
6.91071428571429,26384
6.91369047619048,27504
6.91666666666667,28492
6.91964285714286,29177
6.92261904761905,29732
6.92559523809524,29982
6.92857142857143,30197
6.93154761904762,29994
6.93452380952381,29104
6.9375,28063
6.94047619047619,27510
6.94345238095238,27184
6.94642857142857,27021
6.94940476190476,26775
6.95238095238095,26879
6.95535714285714,27097
6.95833333333333,27143
6.96130952380952,27119
6.96428571428571,27142
6.9672619047619,27110
6.97023809523809,27107
6.97321428571429,26775
6.97619047619048,26886
6.97916666666667,26834
6.98214285714286,27667
6.98511904761905,28552
6.98809523809524,28495
6.99107142857143,27452
6.99404761904762,25565
6.99702380952381,23764
7,22421
7.00297619047619,21724
7.00595238095238,21844
7.00892857142857,22095
7.01190476190476,21862
7.01488095238095,21554
7.01785714285714,21466
7.02083333333333,21428
7.02380952380952,21326
7.02678571428571,21131
7.0297619047619,21356
7.03273809523809,22078
7.03571428571429,24352
7.03869047619048,27030
7.04166666666667,30528
7.04464285714286,33059
7.04761904761905,34851
7.05059523809524,35312
7.05357142857143,36154
7.05654761904762,36505
7.05952380952381,36568
7.0625,36774
7.06547619047619,37118
7.06845238095238,37178
7.07142857142857,37214
7.07440476190476,36869
7.07738095238095,36460
7.08035714285714,36140
7.08333333333333,36118
7.08630952380952,35976
7.08928571428571,35708
7.0922619047619,36061
7.09523809523809,36546
7.09821428571429,36640
7.10119047619048,36326
7.10416666666667,35617
7.10714285714286,34407
7.11011904761905,33339
7.11309523809524,32612
7.11607142857143,31904
7.11904761904762,30899
7.12202380952381,31018
7.125,31444
7.12797619047619,32118
7.13095238095238,31907
7.13392857142857,30526
7.13690476190476,28336
7.13988095238095,26355
7.14285714285714,24734
7.14583333333333,24085
7.14880952380952,24069
7.15178571428571,24101
7.1547619047619,23761
7.15773809523809,23408
7.16071428571429,23348
7.16369047619048,23215
7.16666666666667,23144
7.16964285714286,22998
7.17261904761905,22906
7.17559523809524,23350
7.17857142857143,25446
7.18154761904762,27975
7.18452380952381,31231
7.1875,33490
7.19047619047619,35026
7.19345238095238,35632
7.19642857142857,36220
7.19940476190476,36620
7.20238095238095,36723
7.20535714285714,36903
7.20833333333333,36974
7.21130952380952,37261
7.21428571428571,37289
7.2172619047619,36930
7.22023809523809,36633
7.22321428571429,36432
7.22619047619048,36440
7.22916666666667,36248
7.23214285714286,36290
7.23511904761905,36496
7.23809523809524,36996
7.24107142857143,37118
7.24404761904762,36876
7.24702380952381,35845
7.25,34725
7.25297619047619,33861
7.25595238095238,32843
7.25892857142857,32012
7.26190476190476,31430
7.26488095238095,31386
7.26785714285714,31681
7.27083333333333,32285
7.27380952380952,32111
7.27678571428571,30656
7.2797619047619,28577
7.28273809523809,26503
7.28571428571429,25097
7.28869047619048,24328
7.29166666666667,24180
7.29464285714286,24265
7.29761904761905,23924
7.30059523809524,23566
7.30357142857143,23332
7.30654761904762,23302
7.30952380952381,23252
7.3125,23072
7.31547619047619,22909
7.31845238095238,23491
7.32142857142857,25587
7.32440476190476,27993
7.32738095238095,31313
7.33035714285714,33752
7.33333333333333,35371
7.33630952380952,35944
7.33928571428571,36773
7.3422619047619,36978
7.34523809523809,36973
7.34821428571429,37072
7.35119047619048,37051
7.35416666666667,37318
7.35714285714286,37513
7.36011904761905,37156
7.36309523809524,36774
7.36607142857143,36567
7.36904761904762,36449
7.37202380952381,36343
7.375,36090
7.37797619047619,36426
7.38095238095238,36812
7.38392857142857,36980
7.38690476190476,36662
7.38988095238095,35654
7.39285714285714,34351
7.39583333333333,33697
7.39880952380952,32613
7.40178571428571,31711
7.4047619047619,31450
7.40773809523809,31103
7.41071428571429,31332
7.41369047619048,31917
7.41666666666667,31781
7.41964285714286,30581
7.42261904761905,28726
7.42559523809524,27009
7.42857142857143,25316
7.43154761904762,24548
7.43452380952381,24480
7.4375,24308
7.44047619047619,24028
7.44345238095238,23725
7.44642857142857,23537
7.44940476190476,23472
7.45238095238095,23452
7.45535714285714,23209
7.45833333333333,23207
7.46130952380952,23616
7.46428571428571,25862
7.4672619047619,28298
7.47023809523809,31361
7.47321428571429,33843
7.47619047619048,35585
7.47916666666667,36274
7.48214285714286,36993
7.48511904761905,37242
7.48809523809524,37304
7.49107142857143,37390
7.49404761904762,37603
7.49702380952381,37711
7.5,37606
7.50297619047619,37214
7.50595238095238,36938
7.50892857142857,36825
7.51190476190476,36834
7.51488095238095,36712
7.51785714285714,36546
7.52083333333333,36786
7.52380952380952,37042
7.52678571428571,37216
7.5297619047619,36708
7.53273809523809,35737
7.53571428571429,34684
7.53869047619048,33970
7.54166666666667,32902
7.54464285714286,31870
7.54761904761905,31381
7.55059523809524,31149
7.55357142857143,31595
7.55654761904762,32431
7.55952380952381,32026
7.5625,30680
7.56547619047619,28690
7.56845238095238,26598
7.57142857142857,25163
7.57440476190476,24438
7.57738095238095,24145
7.58035714285714,23965
7.58333333333333,23674
7.58630952380952,23347
7.58928571428571,23177
7.5922619047619,23117
7.59523809523809,23008
7.59821428571429,22778
7.60119047619048,22633
7.60416666666667,23081
7.60714285714286,25184
7.61011904761905,27593
7.61309523809524,30702
7.61607142857143,33104
7.61904761904762,34820
7.62202380952381,35496
7.625,36326
7.62797619047619,36505
7.63095238095238,36678
7.63392857142857,36890
7.63690476190476,36892
7.63988095238095,37020
7.64285714285714,36845
7.64583333333333,36321
7.64880952380952,35868
7.65178571428571,35555
7.6547619047619,35385
7.65773809523809,35109
7.66071428571429,34850
7.66369047619048,34972
7.66666666666667,35122
7.66964285714286,35141
7.67261904761905,34713
7.67559523809524,33882
7.67857142857143,32938
7.68154761904762,32034
7.68452380952381,31020
7.6875,30197
7.69047619047619,29527
7.69345238095238,29055
7.69642857142857,29407
7.69940476190476,30121
7.70238095238095,29997
7.70535714285714,28810
7.70833333333333,27115
7.71130952380952,25592
7.71428571428571,24187
7.7172619047619,23142
7.72023809523809,22938
7.72321428571429,22665
7.72619047619048,22161
7.72916666666667,21630
7.73214285714286,21378
7.73511904761905,21229
7.73809523809524,21101
7.74107142857143,20737
7.74404761904762,20523
7.74702380952381,20506
7.75,21498
7.75297619047619,22577
7.75595238095238,24152
7.75892857142857,25606
7.76190476190476,27360
7.76488095238095,28560
7.76785714285714,29677
7.77083333333333,30179
7.77380952380952,30298
7.77678571428571,30321
7.7797619047619,30336
7.78273809523809,30105
7.78571428571429,29755
7.78869047619048,29411
7.79166666666667,28656
7.79464285714286,27992
7.79761904761905,27600
7.80059523809524,27304
7.80357142857143,27049
7.80654761904762,26967
7.80952380952381,27127
7.8125,27538
7.81547619047619,27917
7.81845238095238,27958
7.82142857142857,27588
7.82440476190476,27425
7.82738095238095,27008
7.83035714285714,26673
7.83333333333333,26142
7.83630952380952,26085
7.83928571428571,26687
7.8422619047619,27249
7.84523809523809,26797
7.84821428571429,25910
7.85119047619048,24683
7.85416666666667,23459
7.85714285714286,22227
7.86011904761905,21495
7.86309523809524,21310
7.86607142857143,21086
7.86904761904762,20684
7.87202380952381,20264
7.875,19973
7.87797619047619,19806
7.88095238095238,19581
7.88392857142857,19383
7.88690476190476,19109
7.88988095238095,18869
7.89285714285714,19428
7.89583333333333,20015
7.89880952380952,20768
7.90178571428571,21720
7.9047619047619,22900
7.90773809523809,24092
7.91071428571429,25373
7.91369047619048,26353
7.91666666666667,27383
7.91964285714286,27979
7.92261904761905,28699
7.92559523809524,28908
7.92857142857143,29089
7.93154761904762,28964
7.93452380952381,28209
7.9375,27484
7.94047619047619,27017
7.94345238095238,26663
7.94642857142857,26474
7.94940476190476,26387
7.95238095238095,26546
7.95535714285714,26915
7.95833333333333,27031
7.96130952380952,27065
7.96428571428571,27014
7.9672619047619,26793
7.97023809523809,26985
7.97321428571429,26765
7.97619047619048,26903
7.97916666666667,27023
7.98214285714286,28019
7.98511904761905,28423
7.98809523809524,27579
7.99107142857143,26359
7.99404761904762,24589
7.99702380952381,22936
8,21453
8.00297619047619,20977
8.00595238095238,20803
8.00892857142857,20899
8.01190476190476,20668
8.01488095238095,20451
8.01785714285714,20324
8.02083333333333,20391
8.02380952380952,20383
8.02678571428571,20388
8.02976190476191,20564
8.03273809523809,21114
8.03571428571428,23298
8.03869047619047,25505
8.04166666666667,28507
8.04464285714286,30854
8.04761904761905,32956
8.05059523809524,34017
8.05357142857143,35016
8.05654761904762,35396
8.05952380952381,35587
8.0625,35741
8.06547619047619,35997
8.06845238095238,36161
8.07142857142857,36165
8.07440476190476,35827
8.07738095238095,35512
8.08035714285714,35094
8.08333333333333,35088
8.08630952380952,35045
8.08928571428571,34863
8.09226190476191,34957
8.09523809523809,35262
8.09821428571428,35423
8.10119047619047,35352
8.10416666666667,34880
8.10714285714286,33870
8.11011904761905,33122
8.11309523809524,32325
8.11607142857143,31660
8.11904761904762,31083
8.12202380952381,31367
8.125,31863
8.12797619047619,31412
8.13095238095238,30246
8.13392857142857,28889
8.13690476190476,26762
8.13988095238095,25002
8.14285714285714,23456
8.14583333333333,22720
8.14880952380952,22733
8.15178571428571,22864
8.15476190476191,22467
8.15773809523809,22145
8.16071428571428,21983
8.16369047619047,22045
8.16666666666667,21829
8.16964285714286,21813
8.17261904761905,21997
8.17559523809524,22232
8.17857142857143,24139
8.18154761904762,26224
8.18452380952381,29145
8.1875,31450
8.19047619047619,33325
8.19345238095238,34444
8.19642857142857,35086
8.19940476190476,35356
8.20238095238095,35352
8.20535714285714,35544
8.20833333333333,35693
8.21130952380952,35762
8.21428571428571,35756
8.21726190476191,35411
8.22023809523809,35128
8.22321428571428,34994
8.22619047619047,34857
8.22916666666667,34731
8.23214285714286,34449
8.23511904761905,34624
8.23809523809524,35043
8.24107142857143,35045
8.24404761904762,34912
8.24702380952381,34208
8.25,32994
8.25297619047619,32467
8.25595238095238,31603
8.25892857142857,30855
8.26190476190476,30608
8.26488095238095,30868
8.26785714285714,31549
8.27083333333333,31661
8.27380952380952,30667
8.27678571428571,29098
8.27976190476191,27114
8.28273809523809,25315
8.28571428571428,23564
8.28869047619047,22865
8.29166666666667,22674
8.29464285714286,22738
8.29761904761905,22335
8.30059523809524,21911
8.30357142857143,21876
8.30654761904762,21874
8.30952380952381,21714
8.3125,21683
8.31547619047619,21769
8.31845238095238,22076
8.32142857142857,23999
8.32440476190476,26330
8.32738095238095,29003
8.33035714285714,31196
8.33333333333333,33068
8.33630952380952,34227
8.33928571428571,35033
8.34226190476191,35415
8.34523809523809,35587
8.34821428571428,35608
8.35119047619047,35796
8.35416666666667,35902
8.35714285714286,36013
8.36011904761905,35708
8.36309523809524,35309
8.36607142857143,35053
8.36904761904762,35040
8.37202380952381,34900
8.375,34708
8.37797619047619,34856
8.38095238095238,35024
8.38392857142857,35316
8.38690476190476,35193
8.38988095238095,34396
8.39285714285714,33400
8.39583333333333,32566
8.39880952380952,31541
8.40178571428571,30842
8.40476190476191,30472
8.40773809523809,30457
8.41071428571428,31072
8.41369047619047,31416
8.41666666666667,30812
8.41964285714286,29215
8.42261904761905,27341
8.42559523809524,25409
8.42857142857143,23835
8.43154761904762,23059
8.43452380952381,22905
8.4375,22777
8.44047619047619,22402
8.44345238095238,22131
8.44642857142857,21969
8.44940476190476,21839
8.45238095238095,21819
8.45535714285714,21806
8.45833333333333,21762
8.46130952380952,22145
8.46428571428571,24117
8.46726190476191,26273
8.47023809523809,28922
8.47321428571428,31153
8.47619047619047,33064
8.47916666666667,34178
8.48214285714286,35173
8.48511904761905,35586
8.48809523809524,35711
8.49107142857143,35874
8.49404761904762,36057
8.49702380952381,36140
8.5,36196
8.50297619047619,35823
8.50595238095238,35563
8.50892857142857,35315
8.51190476190476,35320
8.51488095238095,35199
8.51785714285714,35107
8.52083333333333,35167
8.52380952380952,35417
8.52678571428571,35681
8.52976190476191,35535
8.53273809523809,34700
8.53571428571428,33641
8.53869047619047,32701
8.54166666666667,31842
8.54464285714286,31062
8.54761904761905,30697
8.55059523809524,30772
8.55357142857143,31411
8.55654761904762,31522
8.55952380952381,30618
8.5625,29156
8.56547619047619,27117
8.56845238095238,25359
8.57142857142857,23694
8.57440476190476,22923
8.57738095238095,22673
8.58035714285714,22633
8.58333333333333,22240
8.58630952380952,21877
8.58928571428571,21728
8.59226190476191,21622
8.59523809523809,21580
8.59821428571428,21434
8.60119047619047,21446
8.60416666666667,21812
8.60714285714286,23691
8.61011904761905,25686
8.61309523809524,28460
8.61607142857143,30737
8.61904761904762,32619
8.62202380952381,33860
8.625,34728
8.62797619047619,35036
8.63095238095238,35166
8.63392857142857,35232
8.63690476190476,35389
8.63988095238095,35456
8.64285714285714,35482
8.64583333333333,35052
8.64880952380952,34760
8.65178571428571,34362
8.65476190476191,34158
8.65773809523809,33919
8.66071428571428,33761
8.66369047619047,33541
8.66666666666667,33602
8.66964285714286,33778
8.67261904761905,33793
8.67559523809524,33031
8.67857142857143,32212
8.68154761904762,31415
8.68452380952381,30522
