,Close,Open,Low,Adj_Close,Date,High,Symbol,Volume
703,1515.00,1520.00,1490.00,1515.00,2013-02-20,1520.00,950010.KS,2300
704,1520.00,1485.00,1470.00,1520.00,2013-02-19,1525.00,950010.KS,1800
705,1500.00,1480.00,1480.00,1500.00,2013-02-18,1515.00,950010.KS,2100
706,1500.00,1505.00,1490.00,1500.00,2013-02-15,1515.00,950010.KS,2300
707,1510.00,1510.00,1490.00,1510.00,2013-02-14,1510.00,950010.KS,1000
708,1510.00,1500.00,1490.00,1510.00,2013-02-13,1530.00,950010.KS,2200
709,1500.00,1525.00,1475.00,1500.00,2013-02-12,1530.00,950010.KS,2400
710,1475.00,1475.00,1475.00,1475.00,2013-02-11,1475.00,950010.KS,000
711,1475.00,1485.00,1450.00,1475.00,2013-02-08,1550.00,950010.KS,9400
712,1485.00,1560.00,1465.00,1485.00,2013-02-07,1570.00,950010.KS,9500
713,1550.00,1440.00,1440.00,1550.00,2013-02-06,1675.00,950010.KS,14700
714,1460.00,1520.00,1410.00,1460.00,2013-02-05,1530.00,950010.KS,20300
715,1550.00,1540.00,1520.00,1550.00,2013-02-04,1600.00,950010.KS,14800
716,1560.00,1470.00,1470.00,1560.00,2013-02-01,1680.00,950010.KS,73700
717,1465.00,1550.00,1460.00,1465.00,2013-01-31,1555.00,950010.KS,19900
718,1545.00,1525.00,1505.00,1545.00,2013-01-30,1660.00,950010.KS,25000
719,1520.00,1535.00,1495.00,1520.00,2013-01-29,1575.00,950010.KS,7800
720,1535.00,1565.00,1500.00,1535.00,2013-01-28,1580.00,950010.KS,6000
721,1580.00,1570.00,1535.00,1580.00,2013-01-25,1630.00,950010.KS,20300
722,1580.00,1630.00,1570.00,1580.00,2013-01-24,1630.00,950010.KS,23500
723,1605.00,1700.00,1585.00,1605.00,2013-01-23,1705.00,950010.KS,61700
724,1695.00,1800.00,1695.00,1695.00,2013-01-22,1860.00,950010.KS,102600
725,1860.00,2240.00,1860.00,1860.00,2013-01-21,2245.00,950010.KS,387100
726,1955.00,1955.00,1950.00,1955.00,2013-01-18,1955.00,950010.KS,30500
727,1700.00,1730.00,1605.00,1700.00,2013-01-17,1735.00,950010.KS,100
728,1650.00,1730.00,1620.00,1650.00,2013-01-16,1770.00,950010.KS,2700
729,1635.00,1630.00,1565.00,1635.00,2013-01-15,1635.00,950010.KS,900
730,1625.00,1675.00,1540.00,1625.00,2013-01-14,1675.00,950010.KS,500
731,1665.00,1660.00,1640.00,1665.00,2013-01-11,1665.00,950010.KS,000
732,1665.00,1685.00,1615.00,1665.00,2013-01-10,1685.00,950010.KS,400
733,1610.00,1650.00,1610.00,1610.00,2013-01-09,1650.00,950010.KS,500
734,1650.00,1670.00,1650.00,1650.00,2013-01-08,1670.00,950010.KS,500
735,1665.00,1705.00,1620.00,1665.00,2013-01-07,1705.00,950010.KS,1400
736,1630.00,1705.00,1630.00,1630.00,2013-01-04,1705.00,950010.KS,100
737,1655.00,1625.00,1625.00,1655.00,2013-01-03,1680.00,950010.KS,800
738,1625.00,1630.00,1625.00,1625.00,2013-01-02,1705.00,950010.KS,5100
739,1630.00,1630.00,1630.00,1630.00,2013-01-01,1630.00,950010.KS,000
740,1630.00,1630.00,1630.00,1630.00,2012-12-31,1630.00,950010.KS,000
741,1630.00,1985.00,1630.00,1630.00,2012-12-28,1985.00,950010.KS,6700
742,1840.00,1840.00,1840.00,1840.00,2012-12-27,1840.00,950010.KS,000
743,1825.00,1715.00,1715.00,1825.00,2012-12-26,1975.00,950010.KS,200
744,1820.00,1820.00,1820.00,1820.00,2012-12-25,1820.00,950010.KS,000
745,1820.00,1720.00,1720.00,1820.00,2012-12-24,1845.00,950010.KS,400
746,1835.00,1715.00,1700.00,1835.00,2012-12-21,1845.00,950010.KS,7000
747,1765.00,1765.00,1765.00,1765.00,2012-12-20,1765.00,950010.KS,000
748,1755.00,1755.00,1755.00,1755.00,2012-12-19,1755.00,950010.KS,000
749,1755.00,1565.00,1565.00,1755.00,2012-12-18,1790.00,950010.KS,4500
750,1730.00,2080.00,1705.00,1730.00,2012-12-17,2080.00,950010.KS,11000
751,1810.00,1650.00,1650.00,1810.00,2012-12-14,1830.00,950010.KS,2300
752,1790.00,1700.00,1695.00,1790.00,2012-12-13,1900.00,950010.KS,18000
753,1695.00,1525.00,1525.00,1695.00,2012-12-12,1785.00,950010.KS,29900
754,1640.00,1655.00,1615.00,1640.00,2012-12-11,1665.00,950010.KS,1000
755,1655.00,1670.00,1520.00,1655.00,2012-12-10,1760.00,950010.KS,3400
756,1665.00,1700.00,1600.00,1665.00,2012-12-07,1700.00,950010.KS,700
757,1695.00,1640.00,1610.00,1695.00,2012-12-06,1695.00,950010.KS,1100
758,1635.00,1625.00,1570.00,1635.00,2012-12-05,1650.00,950010.KS,1100
759,1620.00,1605.00,1600.00,1620.00,2012-12-04,1655.00,950010.KS,1100
760,1570.00,1625.00,1535.00,1570.00,2012-12-03,1635.00,950010.KS,2200
761,1585.00,1550.00,1530.00,1585.00,2012-11-30,1690.00,950010.KS,3700
762,1560.00,1545.00,1535.00,1560.00,2012-11-29,1560.00,950010.KS,1600
763,1550.00,1595.00,1435.00,1550.00,2012-11-28,1595.00,950010.KS,100
764,1515.00,1530.00,1515.00,1515.00,2012-11-27,1530.00,950010.KS,000
765,1470.00,1585.00,1470.00,1470.00,2012-11-26,1585.00,950010.KS,400
766,1470.00,1515.00,1470.00,1470.00,2012-11-23,1515.00,950010.KS,300
767,1475.00,1500.00,1475.00,1475.00,2012-11-22,1545.00,950010.KS,700
768,1500.00,1530.00,1475.00,1500.00,2012-11-21,1535.00,950010.KS,700
769,1525.00,1530.00,1525.00,1525.00,2012-11-20,1535.00,950010.KS,000
770,1535.00,1420.00,1420.00,1535.00,2012-11-19,1600.00,950010.KS,600
771,1515.00,1520.00,1515.00,1515.00,2012-11-16,1520.00,950010.KS,000
772,1495.00,1560.00,1495.00,1495.00,2012-11-15,1605.00,950010.KS,800
773,1640.00,1625.00,1570.00,1640.00,2012-11-14,1640.00,950010.KS,100
774,1640.00,1640.00,1585.00,1640.00,2012-11-13,1640.00,950010.KS,600
775,1645.00,1490.00,1455.00,1645.00,2012-11-12,1645.00,950010.KS,5600
776,1490.00,1420.00,1420.00,1490.00,2012-11-09,1520.00,950010.KS,2800
777,1520.00,1550.00,1475.00,1520.00,2012-11-08,1550.00,950010.KS,1900
778,1500.00,1535.00,1345.00,1500.00,2012-11-07,1615.00,950010.KS,5400
779,1580.00,1685.00,1455.00,1580.00,2012-11-06,1685.00,950010.KS,1300
780,1595.00,1505.00,1505.00,1595.00,2012-11-05,1640.00,950010.KS,2500
781,1505.00,1650.00,1505.00,1505.00,2012-11-02,1650.00,950010.KS,1800
782,1610.00,1600.00,1485.00,1610.00,2012-11-01,1610.00,950010.KS,400
783,1600.00,1600.00,1600.00,1600.00,2012-10-31,1630.00,950010.KS,100
784,1600.00,1600.00,1600.00,1600.00,2012-10-30,1630.00,950010.KS,600
785,1600.00,1600.00,1580.00,1600.00,2012-10-29,1615.00,950010.KS,900
786,1600.00,1625.00,1550.00,1600.00,2012-10-26,1645.00,950010.KS,600
787,1665.00,1690.00,1595.00,1665.00,2012-10-25,1690.00,950010.KS,500
788,1665.00,1665.00,1625.00,1665.00,2012-10-24,1665.00,950010.KS,000
789,1665.00,1665.00,1665.00,1665.00,2012-10-23,1665.00,950010.KS,000
790,1665.00,1665.00,1645.00,1665.00,2012-10-22,1665.00,950010.KS,100
791,1645.00,1640.00,1620.00,1645.00,2012-10-19,1655.00,950010.KS,2100
792,1640.00,1690.00,1555.00,1640.00,2012-10-18,1720.00,950010.KS,1100
793,1675.00,1725.00,1630.00,1675.00,2012-10-17,1725.00,950010.KS,3400
794,1735.00,1680.00,1625.00,1735.00,2012-10-16,1735.00,950010.KS,1100
795,1690.00,1675.00,1665.00,1690.00,2012-10-15,1710.00,950010.KS,500
796,1665.00,1740.00,1665.00,1665.00,2012-10-12,1795.00,950010.KS,2200
797,1730.00,1755.00,1705.00,1730.00,2012-10-11,1775.00,950010.KS,1300
798,1765.00,1665.00,1655.00,1765.00,2012-10-10,1790.00,950010.KS,13700
799,1675.00,1605.00,1605.00,1675.00,2012-10-09,1695.00,950010.KS,3500
800,1700.00,1750.00,1570.00,1700.00,2012-10-08,1775.00,950010.KS,17700
801,1590.00,1570.00,1570.00,1590.00,2012-10-05,1695.00,950010.KS,5000
802,1630.00,1510.00,1510.00,1630.00,2012-10-04,1725.00,950010.KS,20200
803,1510.00,1510.00,1510.00,1510.00,2012-10-03,1510.00,950010.KS,000
804,1510.00,1480.00,1480.00,1510.00,2012-10-02,1510.00,950010.KS,1000
805,1485.00,1485.00,1485.00,1485.00,2012-10-01,1485.00,950010.KS,000
806,1485.00,1490.00,1480.00,1485.00,2012-09-28,1490.00,950010.KS,000
807,1500.00,1460.00,1430.00,1500.00,2012-09-27,1505.00,950010.KS,2700
808,1505.00,1450.00,1445.00,1505.00,2012-09-26,1530.00,950010.KS,1100
809,1515.00,1540.00,1465.00,1515.00,2012-09-25,1540.00,950010.KS,900
810,1515.00,1620.00,1440.00,1515.00,2012-09-24,1620.00,950010.KS,1700
811,1490.00,1520.00,1400.00,1490.00,2012-09-21,1525.00,950010.KS,26600
812,1520.00,1545.00,1520.00,1520.00,2012-09-20,1545.00,950010.KS,6500
813,1545.00,1665.00,1525.00,1545.00,2012-09-19,1665.00,950010.KS,12400
814,1560.00,1560.00,1535.00,1560.00,2012-09-18,1560.00,950010.KS,1500
815,1555.00,1560.00,1530.00,1555.00,2012-09-17,1615.00,950010.KS,2800
816,1560.00,1590.00,1515.00,1560.00,2012-09-14,1590.00,950010.KS,4200
817,1590.00,1555.00,1555.00,1590.00,2012-09-13,1600.00,950010.KS,4900
818,1580.00,1595.00,1580.00,1580.00,2012-09-12,1595.00,950010.KS,600
819,1540.00,1550.00,1540.00,1540.00,2012-09-11,1600.00,950010.KS,4200
820,1550.00,1550.00,1550.00,1550.00,2012-09-10,1640.00,950010.KS,4300
821,1550.00,1605.00,1550.00,1550.00,2012-09-07,1680.00,950010.KS,6300
822,1605.00,1595.00,1515.00,1605.00,2012-09-06,1605.00,950010.KS,15700
823,1505.00,1570.00,1430.00,1505.00,2012-09-05,1570.00,950010.KS,3500
824,1455.00,1535.00,1445.00,1455.00,2012-09-04,1535.00,950010.KS,5800
825,1495.00,1525.00,1490.00,1495.00,2012-09-03,1545.00,950010.KS,3200
826,1500.00,1480.00,1465.00,1500.00,2012-08-31,1580.00,950010.KS,4900
827,1480.00,1515.00,1440.00,1480.00,2012-08-30,1520.00,950010.KS,8700
828,1510.00,1530.00,1480.00,1510.00,2012-08-29,1555.00,950010.KS,24600
829,1545.00,1485.00,1480.00,1545.00,2012-08-28,1670.00,950010.KS,178100
830,1455.00,1525.00,1445.00,1455.00,2012-08-27,1525.00,950010.KS,400
831,1450.00,1525.00,1430.00,1450.00,2012-08-24,1525.00,950010.KS,4000
832,1450.00,1540.00,1415.00,1450.00,2012-08-23,1540.00,950010.KS,2400
833,1440.00,1420.00,1385.00,1440.00,2012-08-22,1490.00,950010.KS,11400
834,1450.00,1435.00,1435.00,1450.00,2012-08-21,1460.00,950010.KS,2500
835,1435.00,1430.00,1430.00,1435.00,2012-08-20,1540.00,950010.KS,28100
836,1400.00,1390.00,1380.00,1400.00,2012-08-17,1420.00,950010.KS,4100
837,1390.00,1365.00,1365.00,1390.00,2012-08-16,1430.00,950010.KS,2300
838,1390.00,1390.00,1390.00,1390.00,2012-08-15,1390.00,950010.KS,000
839,1390.00,1405.00,1380.00,1390.00,2012-08-14,1405.00,950010.KS,5200
840,1425.00,1360.00,1360.00,1425.00,2012-08-13,1435.00,950010.KS,1500
841,1390.00,1455.00,1355.00,1390.00,2012-08-10,1455.00,950010.KS,1100
842,1390.00,1430.00,1365.00,1390.00,2012-08-09,1445.00,950010.KS,5400
843,1400.00,1430.00,1390.00,1400.00,2012-08-08,1435.00,950010.KS,4000
844,1420.00,1405.00,1380.00,1420.00,2012-08-07,1430.00,950010.KS,19700
845,1415.00,1370.00,1345.00,1415.00,2012-08-06,1455.00,950010.KS,5200
846,1335.00,1435.00,1335.00,1335.00,2012-08-03,1435.00,950010.KS,3700
847,1340.00,1335.00,1335.00,1340.00,2012-08-02,1395.00,950010.KS,3500
848,1375.00,1365.00,1365.00,1375.00,2012-08-01,1375.00,950010.KS,100
849,1355.00,1360.00,1340.00,1355.00,2012-07-31,1385.00,950010.KS,2600
850,1350.00,1410.00,1350.00,1350.00,2012-07-30,1460.00,950010.KS,2000
851,1410.00,1360.00,1345.00,1410.00,2012-07-27,1460.00,950010.KS,7800
852,1335.00,1430.00,1315.00,1335.00,2012-07-26,1485.00,950010.KS,8500
853,1430.00,1335.00,1310.00,1430.00,2012-07-25,1490.00,950010.KS,18400
854,1335.00,1340.00,1335.00,1335.00,2012-07-24,1380.00,950010.KS,1700
855,1350.00,1325.00,1270.00,1350.00,2012-07-23,1370.00,950010.KS,13500
856,1320.00,1365.00,1320.00,1320.00,2012-07-20,1365.00,950010.KS,3200
857,1360.00,1405.00,1350.00,1360.00,2012-07-19,1425.00,950010.KS,3800
858,1400.00,1380.00,1370.00,1400.00,2012-07-18,1400.00,950010.KS,2000
859,1370.00,1370.00,1365.00,1370.00,2012-07-17,1375.00,950010.KS,2000
860,1365.00,1315.00,1315.00,1365.00,2012-07-16,1365.00,950010.KS,3100
861,1350.00,1350.00,1350.00,1350.00,2012-07-13,1360.00,950010.KS,1400
862,1350.00,1410.00,1300.00,1350.00,2012-07-12,1410.00,950010.KS,5800
863,1405.00,1385.00,1325.00,1405.00,2012-07-11,1405.00,950010.KS,3100
864,1385.00,1465.00,1375.00,1385.00,2012-07-10,1465.00,950010.KS,5300
865,1455.00,1460.00,1415.00,1455.00,2012-07-09,1460.00,950010.KS,3700
866,1450.00,1455.00,1385.00,1450.00,2012-07-06,1455.00,950010.KS,6500
867,1450.00,1435.00,1425.00,1450.00,2012-07-05,1465.00,950010.KS,1100
868,1435.00,1435.00,1430.00,1435.00,2012-07-04,1500.00,950010.KS,7800
869,1435.00,1495.00,1435.00,1435.00,2012-07-03,1505.00,950010.KS,7700
870,1495.00,1460.00,1460.00,1495.00,2012-07-02,1540.00,950010.KS,2500
871,1500.00,1460.00,1420.00,1500.00,2012-06-29,1500.00,950010.KS,7500
872,1460.00,1515.00,1440.00,1460.00,2012-06-28,1545.00,950010.KS,3700
873,1485.00,1515.00,1460.00,1485.00,2012-06-27,1545.00,950010.KS,6600
874,1485.00,1550.00,1465.00,1485.00,2012-06-26,1550.00,950010.KS,4100
875,1510.00,1495.00,1455.00,1510.00,2012-06-25,1510.00,950010.KS,4400
876,1505.00,1420.00,1420.00,1505.00,2012-06-22,1505.00,950010.KS,18000
877,1490.00,1470.00,1450.00,1490.00,2012-06-21,1490.00,950010.KS,17900
878,1475.00,1540.00,1455.00,1475.00,2012-06-20,1540.00,950010.KS,26900
879,1470.00,1565.00,1470.00,1470.00,2012-06-19,1565.00,950010.KS,37500
880,1515.00,1545.00,1500.00,1515.00,2012-06-18,1650.00,950010.KS,77800
881,1545.00,1420.00,1420.00,1545.00,2012-06-15,1590.00,950010.KS,45400
882,1460.00,1410.00,1295.00,1460.00,2012-06-14,1460.00,950010.KS,33200
883,1400.00,1400.00,1350.00,1400.00,2012-06-13,1440.00,950010.KS,18500
884,1350.00,1290.00,1285.00,1350.00,2012-06-12,1365.00,950010.KS,16000
885,1325.00,1250.00,1250.00,1325.00,2012-06-11,1410.00,950010.KS,57300
886,1235.00,1240.00,1230.00,1235.00,2012-06-08,1275.00,950010.KS,12000
887,1240.00,1285.00,1240.00,1240.00,2012-06-07,1330.00,950010.KS,17200
888,1235.00,1235.00,1235.00,1235.00,2012-06-06,1235.00,950010.KS,000
889,1235.00,1175.00,1175.00,1235.00,2012-06-05,1285.00,950010.KS,2500
890,1210.00,1210.00,1205.00,1210.00,2012-06-04,1235.00,950010.KS,23400
891,1295.00,1320.00,1290.00,1295.00,2012-06-01,1335.00,950010.KS,12200
892,1290.00,1290.00,1270.00,1290.00,2012-05-31,1350.00,950010.KS,23600
893,1310.00,1355.00,1310.00,1310.00,2012-05-30,1355.00,950010.KS,18400
894,1355.00,1350.00,1335.00,1355.00,2012-05-29,1385.00,950010.KS,6700
895,1345.00,1345.00,1345.00,1345.00,2012-05-28,1345.00,950010.KS,000
896,1345.00,1375.00,1330.00,1345.00,2012-05-25,1400.00,950010.KS,7800
897,1340.00,1360.00,1310.00,1340.00,2012-05-24,1420.00,950010.KS,14600
898,1340.00,1330.00,1310.00,1340.00,2012-05-23,1390.00,950010.KS,12300
899,1360.00,1340.00,1330.00,1360.00,2012-05-22,1425.00,950010.KS,24400
900,1315.00,1415.00,1270.00,1315.00,2012-05-21,1415.00,950010.KS,17300
901,1305.00,1340.00,1280.00,1305.00,2012-05-18,1380.00,950010.KS,25000
902,1365.00,1385.00,1350.00,1365.00,2012-05-17,1390.00,950010.KS,10600
903,1360.00,1350.00,1350.00,1360.00,2012-05-16,1425.00,950010.KS,32800
904,1370.00,1450.00,1345.00,1370.00,2012-05-15,1450.00,950010.KS,55300
905,1450.00,1515.00,1400.00,1450.00,2012-05-14,1620.00,950010.KS,129600
906,1460.00,1515.00,1455.00,1460.00,2012-05-11,1540.00,950010.KS,54400
907,1520.00,1500.00,1440.00,1520.00,2012-05-10,1540.00,950010.KS,71300
908,1490.00,1450.00,1410.00,1490.00,2012-05-09,1515.00,950010.KS,70100
909,1460.00,1460.00,1380.00,1460.00,2012-05-08,1465.00,950010.KS,97000
910,1450.00,1540.00,1440.00,1450.00,2012-05-07,1595.00,950010.KS,116500
911,1530.00,1500.00,1460.00,1530.00,2012-05-04,1595.00,950010.KS,272000
912,1465.00,1605.00,1430.00,1465.00,2012-05-03,1645.00,950010.KS,402200
913,1680.00,1485.00,1485.00,1680.00,2012-05-02,1680.00,950010.KS,826500
914,1465.00,1465.00,1465.00,1465.00,2012-05-01,1465.00,950010.KS,000
915,1465.00,1275.00,1260.00,1465.00,2012-04-30,1465.00,950010.KS,342300
916,1275.00,1285.00,1240.00,1275.00,2012-04-27,1295.00,950010.KS,42700
917,1270.00,1335.00,1250.00,1270.00,2012-04-26,1335.00,950010.KS,77600
918,1310.00,1300.00,1300.00,1310.00,2012-04-25,1340.00,950010.KS,55800
919,1300.00,1370.00,1280.00,1300.00,2012-04-24,1370.00,950010.KS,77500
920,1350.00,1440.00,1350.00,1350.00,2012-04-23,1440.00,950010.KS,116400
921,1440.00,1580.00,1410.00,1440.00,2012-04-20,1760.00,950010.KS,886500
922,1565.00,1350.00,1310.00,1565.00,2012-04-19,1565.00,950010.KS,606500
923,1365.00,1380.00,1335.00,1365.00,2012-04-18,1405.00,950010.KS,17100
924,1365.00,1350.00,1295.00,1365.00,2012-04-17,1365.00,950010.KS,60200
925,1345.00,1330.00,1315.00,1345.00,2012-04-16,1365.00,950010.KS,13700
926,1310.00,1380.00,1310.00,1310.00,2012-04-13,1380.00,950010.KS,19400
927,1340.00,1345.00,1305.00,1340.00,2012-04-12,1430.00,950010.KS,63600
928,1280.00,1280.00,1280.00,1280.00,2012-04-11,1280.00,950010.KS,000
929,1280.00,1345.00,1275.00,1280.00,2012-04-10,1390.00,950010.KS,63400
930,1350.00,1255.00,1250.00,1350.00,2012-04-09,1450.00,950010.KS,233400
931,1275.00,1405.00,1270.00,1275.00,2012-04-06,1455.00,950010.KS,98900
932,1400.00,1475.00,1355.00,1400.00,2012-04-05,1490.00,950010.KS,94700
933,1480.00,1555.00,1475.00,1480.00,2012-04-04,1600.00,950010.KS,104000
934,1570.00,1605.00,1550.00,1570.00,2012-04-03,1640.00,950010.KS,63000
935,1605.00,1610.00,1525.00,1605.00,2012-04-02,1610.00,950010.KS,52700
936,1615.00,1545.00,1500.00,1615.00,2012-03-30,1660.00,950010.KS,90900
937,1545.00,1640.00,1530.00,1545.00,2012-03-29,1640.00,950010.KS,89600
938,1645.00,1645.00,1600.00,1645.00,2012-03-28,1660.00,950010.KS,46700
939,1645.00,1715.00,1640.00,1645.00,2012-03-27,1715.00,950010.KS,72800
940,1695.00,1725.00,1605.00,1695.00,2012-03-26,1725.00,950010.KS,175400
941,1710.00,1720.00,1670.00,1710.00,2012-03-23,1815.00,950010.KS,183400
942,1720.00,1630.00,1600.00,1720.00,2012-03-22,1865.00,950010.KS,800500
943,1625.00,1715.00,1625.00,1625.00,2012-03-21,1750.00,950010.KS,228700
944,1750.00,1985.00,1735.00,1750.00,2012-03-20,2220.00,950010.KS,1688200
945,1965.00,1730.00,1655.00,1965.00,2012-03-19,1965.00,950010.KS,766300
946,1710.00,1765.00,1650.00,1710.00,2012-03-16,1775.00,950010.KS,94800
947,1745.00,1745.00,1650.00,1745.00,2012-03-15,1755.00,950010.KS,106800
948,1770.00,1850.00,1730.00,1770.00,2012-03-14,1880.00,950010.KS,177600
949,1785.00,1950.00,1700.00,1785.00,2012-03-13,1995.00,950010.KS,299300
950,1815.00,1640.00,1640.00,1815.00,2012-03-12,1815.00,950010.KS,312300
951,1580.00,1555.00,1525.00,1580.00,2012-03-09,1775.00,950010.KS,636800
952,1545.00,1610.00,1540.00,1545.00,2012-03-08,1625.00,950010.KS,99500
953,1595.00,1575.00,1540.00,1595.00,2012-03-07,1595.00,950010.KS,88500
954,1625.00,1670.00,1570.00,1625.00,2012-03-06,1745.00,950010.KS,167400
955,1675.00,1750.00,1600.00,1675.00,2012-03-05,1800.00,950010.KS,149000
956,1725.00,1755.00,1535.00,1725.00,2012-03-02,1790.00,950010.KS,237500
957,1790.00,1790.00,1790.00,1790.00,2012-03-01,1790.00,950010.KS,000
958,1790.00,1685.00,1650.00,1790.00,2012-02-29,1975.00,950010.KS,530200
959,1725.00,2100.00,1725.00,1725.00,2012-02-28,2325.00,950010.KS,1145200
960,2025.00,1765.00,1700.00,2025.00,2012-02-27,2025.00,950010.KS,610800
961,1765.00,1555.00,1550.00,1765.00,2012-02-24,1765.00,950010.KS,444800
962,1535.00,1535.00,1510.00,1535.00,2012-02-23,1640.00,950010.KS,150400
963,1535.00,1580.00,1505.00,1535.00,2012-02-22,1645.00,950010.KS,58600
964,1580.00,1540.00,1540.00,1580.00,2012-02-21,1640.00,950010.KS,120400
965,1575.00,1620.00,1505.00,1575.00,2012-02-20,1620.00,950010.KS,158300
966,1610.00,1740.00,1600.00,1610.00,2012-02-17,1925.00,950010.KS,916100
967,1725.00,1495.00,1490.00,1725.00,2012-02-16,1725.00,950010.KS,797400
968,1500.00,1575.00,1400.00,1500.00,2012-02-15,1575.00,950010.KS,205200
969,1575.00,1750.00,1575.00,1575.00,2012-02-14,1950.00,950010.KS,525800
970,1730.00,1770.00,1605.00,1730.00,2012-02-13,1990.00,950010.KS,558400
971,1770.00,1500.00,1430.00,1770.00,2012-02-10,1770.00,950010.KS,546200
972,1540.00,1645.00,1470.00,1540.00,2012-02-09,1650.00,950010.KS,625700
973,1635.00,1635.00,1580.00,1635.00,2012-02-08,1635.00,950010.KS,150700
974,1425.00,1245.00,1245.00,1425.00,2012-02-07,1425.00,950010.KS,202700
975,1240.00,1230.00,1210.00,1240.00,2012-02-06,1240.00,950010.KS,37300
976,1215.00,1225.00,1200.00,1215.00,2012-02-03,1275.00,950010.KS,22800
977,1225.00,1225.00,1210.00,1225.00,2012-02-02,1240.00,950010.KS,7500
978,1225.00,1200.00,1195.00,1225.00,2012-02-01,1235.00,950010.KS,7700
979,1200.00,1230.00,1200.00,1200.00,2012-01-31,1265.00,950010.KS,8900
980,1190.00,1215.00,1185.00,1190.00,2012-01-30,1240.00,950010.KS,8300
981,1230.00,1215.00,1190.00,1230.00,2012-01-27,1230.00,950010.KS,7500
982,1215.00,1230.00,1200.00,1215.00,2012-01-26,1270.00,950010.KS,6000
983,1230.00,1275.00,1215.00,1230.00,2012-01-25,1275.00,950010.KS,7900
984,1275.00,1275.00,1275.00,1275.00,2012-01-24,1275.00,950010.KS,000
985,1275.00,1275.00,1275.00,1275.00,2012-01-23,1275.00,950010.KS,000
986,1275.00,1240.00,1230.00,1275.00,2012-01-20,1295.00,950010.KS,13800
987,1250.00,1220.00,1215.00,1250.00,2012-01-19,1250.00,950010.KS,2500
988,1230.00,1210.00,1185.00,1230.00,2012-01-18,1240.00,950010.KS,3300
989,1230.00,1230.00,1200.00,1230.00,2012-01-17,1295.00,950010.KS,19100
990,1225.00,1205.00,1205.00,1225.00,2012-01-16,1260.00,950010.KS,1100
991,1210.00,1235.00,1195.00,1210.00,2012-01-13,1235.00,950010.KS,3700
992,1220.00,1200.00,1190.00,1220.00,2012-01-12,1220.00,950010.KS,6200
993,1215.00,1220.00,1200.00,1215.00,2012-01-11,1290.00,950010.KS,15400
994,1220.00,1200.00,1200.00,1220.00,2012-01-10,1220.00,950010.KS,11500
995,1200.00,1210.00,1185.00,1200.00,2012-01-09,1215.00,950010.KS,8300
996,1195.00,1195.00,1175.00,1195.00,2012-01-06,1210.00,950010.KS,11500
997,1190.00,1200.00,1175.00,1190.00,2012-01-05,1215.00,950010.KS,12600
998,1195.00,1175.00,1170.00,1195.00,2012-01-04,1205.00,950010.KS,2800
999,1170.00,1195.00,1160.00,1170.00,2012-01-03,1220.00,950010.KS,28000
1000,1220.00,1205.00,1180.00,1220.00,2012-01-02,1245.00,950010.KS,14200
1001,1230.00,1230.00,1230.00,1230.00,2011-12-30,1230.00,950010.KS,000
1002,1230.00,1200.00,1185.00,1230.00,2011-12-29,1230.00,950010.KS,12700
1003,1205.00,1200.00,1160.00,1205.00,2011-12-28,1210.00,950010.KS,7400
1004,1225.00,1210.00,1190.00,1225.00,2011-12-27,1250.00,950010.KS,3200
1005,1200.00,1230.00,1180.00,1200.00,2011-12-26,1250.00,950010.KS,14500
1006,1240.00,1270.00,1215.00,1240.00,2011-12-23,1270.00,950010.KS,9500
1007,1230.00,1230.00,1215.00,1230.00,2011-12-22,1330.00,950010.KS,19200
1008,1230.00,1270.00,1220.00,1230.00,2011-12-21,1380.00,950010.KS,58700
1009,1290.00,1170.00,1170.00,1290.00,2011-12-20,1345.00,950010.KS,33000
1010,1170.00,1275.00,1160.00,1170.00,2011-12-19,1305.00,950010.KS,16200
1011,1275.00,1245.00,1245.00,1275.00,2011-12-16,1325.00,950010.KS,9300
1012,1270.00,1400.00,1270.00,1270.00,2011-12-15,1400.00,950010.KS,9400
1013,1365.00,1330.00,1315.00,1365.00,2011-12-14,1410.00,950010.KS,14700
1014,1330.00,1320.00,1315.00,1330.00,2011-12-13,1435.00,950010.KS,7000
1015,1350.00,1340.00,1305.00,1350.00,2011-12-12,1370.00,950010.KS,9400
1016,1305.00,1470.00,1305.00,1305.00,2011-12-09,1470.00,950010.KS,11700
1017,1420.00,1340.00,1340.00,1420.00,2011-12-08,1520.00,950010.KS,58300
1018,1330.00,1340.00,1300.00,1330.00,2011-12-07,1360.00,950010.KS,4800
1019,1335.00,1295.00,1260.00,1335.00,2011-12-06,1335.00,950010.KS,14300
1020,1295.00,1305.00,1255.00,1295.00,2011-12-05,1305.00,950010.KS,10100
1021,1295.00,1270.00,1230.00,1295.00,2011-12-02,1300.00,950010.KS,29500
1022,1275.00,1410.00,1255.00,1275.00,2011-12-01,1480.00,950010.KS,156100
1023,1385.00,1200.00,1200.00,1385.00,2011-11-30,1385.00,950010.KS,126700
1024,1205.00,1200.00,1200.00,1205.00,2011-11-29,1250.00,950010.KS,9700
1025,1195.00,1170.00,1170.00,1195.00,2011-11-28,1215.00,950010.KS,3400
1026,1200.00,1175.00,1175.00,1200.00,2011-11-25,1200.00,950010.KS,2000
1027,1210.00,1210.00,1170.00,1210.00,2011-11-24,1210.00,950010.KS,4300
