,High,Low,Open,Symbol,Close,Volume,Adj_Close,Date
340,0.96,0.955,0.96,GSDO.L,0.955,7500,0.955,2011-09-09
341,0.96,0.955,0.96,GSDO.L,0.955,6700,0.955,2011-09-08
342,0.96,0.96,0.96,GSDO.L,0.96,1800,0.96,2011-09-07
343,0.96,0.955,0.955,GSDO.L,0.96,39700,0.96,2011-09-06
344,0.975,0.96,0.975,GSDO.L,0.96,6900,0.96,2011-09-05
345,0.9775,0.96,0.96,GSDO.L,0.9775,9700,0.9775,2011-09-02
346,0.975,0.96,0.975,GSDO.L,0.96,5300,0.96,2011-09-01
347,0.975,0.97,0.97,GSDO.L,0.97,23300,0.97,2011-08-31
348,0.975,0.95,0.95,GSDO.L,0.96,151200,0.96,2011-08-30
349,0.97,0.97,0.97,GSDO.L,0.97,000,0.97,2011-08-29
350,0.97,0.9575,0.9575,GSDO.L,0.97,16000,0.97,2011-08-26
351,0.9475,0.94,0.9475,GSDO.L,0.9475,81900,0.9475,2011-08-25
352,0.945,0.945,0.945,GSDO.L,0.945,000,0.945,2011-08-24
353,0.9525,0.9475,0.9525,GSDO.L,0.945,49200,0.945,2011-08-23
354,0.9525,0.95,0.9525,GSDO.L,0.95,1963600,0.95,2011-08-22
355,0.9725,0.95,0.9525,GSDO.L,0.95,96600,0.95,2011-08-19
356,0.97,0.95,0.97,GSDO.L,0.95,40800,0.95,2011-08-18
357,0.955,0.9525,0.9525,GSDO.L,0.955,21800,0.955,2011-08-17
358,0.9725,0.9725,0.9725,GSDO.L,0.9725,000,0.9725,2011-08-16
359,0.955,0.95,0.95,GSDO.L,0.9725,31500,0.9725,2011-08-15
360,0.965,0.95,0.965,GSDO.L,0.95,26200,0.95,2011-08-12
361,0.9425,0.94,0.94,GSDO.L,0.94,139600,0.94,2011-08-11
362,0.95,0.94,0.95,GSDO.L,0.94,625300,0.94,2011-08-10
363,0.95,0.9325,0.94,GSDO.L,0.94,115500,0.94,2011-08-09
364,0.95,0.94,0.95,GSDO.L,0.9475,136100,0.9475,2011-08-08
365,0.95,0.925,0.935,GSDO.L,0.95,2047700,0.95,2011-08-05
366,0.9435,0.9325,0.935,GSDO.L,0.94,1226500,0.94,2011-08-04
367,0.935,0.92,0.935,GSDO.L,0.92,417500,0.92,2011-08-03
368,0.95,0.935,0.945,GSDO.L,0.935,109200,0.935,2011-08-02
369,0.9575,0.94625,0.9575,GSDO.L,0.95,34800,0.95,2011-08-01
370,0.945,0.945,0.945,GSDO.L,0.95,12800,0.95,2011-07-29
371,0.955,0.955,0.955,GSDO.L,0.955,1700,0.955,2011-07-28
