,High,Low,Open,Symbol,Close,Volume,Adj_Close,Date
367,380.00,377.00,378.00,KFX.L,379.00,15500,379.00,2013-10-31
368,380.00,370.50,370.50,KFX.L,380.00,159200,380.00,2013-10-30
369,378.00,368.75,370.00,KFX.L,375.00,30000,375.00,2013-10-29
370,372.75,358.00,360.00,KFX.L,370.00,10600,370.00,2013-10-28
371,359.50,349.10,350.50,KFX.L,359.50,35300,359.50,2013-10-25
372,357.75,348.75,350.00,KFX.L,357.75,12100,357.75,2013-10-24
373,356.05,349.00,351.00,KFX.L,354.00,21700,354.00,2013-10-23
374,351.00,345.75,350.75,KFX.L,349.00,36700,349.00,2013-10-22
375,352.00,348.25,352.00,KFX.L,351.50,10800,351.50,2013-10-21
376,352.00,349.38,350.00,KFX.L,351.00,10200,351.00,2013-10-18
377,353.00,349.00,350.00,KFX.L,350.25,26600,350.25,2013-10-17
378,370.00,350.00,370.00,KFX.L,350.50,20300,350.50,2013-10-16
379,362.75,348.75,355.25,KFX.L,353.00,41100,353.00,2013-10-15
380,370.50,362.00,370.50,KFX.L,363.50,6900,363.50,2013-10-14
381,374.75,368.00,374.75,KFX.L,370.50,16100,370.50,2013-10-11
382,372.75,363.75,372.75,KFX.L,370.00,55800,370.00,2013-10-10
383,366.50,355.00,359.50,KFX.L,366.50,275200,366.50,2013-10-09
384,362.00,358.00,360.25,KFX.L,360.00,189800,360.00,2013-10-08
385,364.813,353.05,358.00,KFX.L,360.00,53900,360.00,2013-10-07
386,378.00,360.00,363.75,KFX.L,360.00,87500,360.00,2013-10-04
387,363.50,355.00,359.75,KFX.L,355.00,49800,355.00,2013-10-03
388,367.00,358.875,365.50,KFX.L,359.00,36000,359.00,2013-10-02
389,368.25,360.00,365.75,KFX.L,363.00,201000,363.00,2013-10-01
390,385.972,365.00,375.00,KFX.L,365.00,25300,365.00,2013-09-30
391,386.875,375.00,377.00,KFX.L,375.00,11500,375.00,2013-09-27
392,378.50,375.96,376.25,KFX.L,378.50,6400,378.50,2013-09-26
393,388.00,377.25,377.25,KFX.L,388.00,1700,388.00,2013-09-25
394,385.00,368.00,369.00,KFX.L,383.00,53500,383.00,2013-09-24
395,385.00,367.00,378.00,KFX.L,368.00,29800,368.00,2013-09-23
396,379.75,370.25,375.25,KFX.L,379.75,19400,379.75,2013-09-20
397,387.25,380.75,385.00,KFX.L,380.75,7600,380.75,2013-09-19
398,384.75,365.50,383.50,KFX.L,378.75,30300,378.75,2013-09-18
399,382.625,366.75,374.75,KFX.L,382.25,12700,382.25,2013-09-17
400,375.00,359.50,359.50,KFX.L,373.25,11200,373.25,2013-09-16
401,370.00,359.50,369.75,KFX.L,364.00,23700,364.00,2013-09-13
402,370.00,357.12,369.25,KFX.L,367.00,13700,367.00,2013-09-12
403,370.00,359.25,370.00,KFX.L,370.00,42800,370.00,2013-09-11
404,364.938,350.00,362.50,KFX.L,361.00,17800,361.00,2013-09-10
405,365.00,350.75,364.50,KFX.L,353.50,5800,353.50,2013-09-09
406,372.375,355.00,365.00,KFX.L,361.50,32000,361.50,2013-09-06
407,367.25,355.00,363.00,KFX.L,367.25,17100,367.25,2013-09-05
408,360.25,345.25,345.25,KFX.L,360.25,80600,360.25,2013-09-04
409,351.78,344.50,349.25,KFX.L,351.00,18900,351.00,2013-09-03
410,357.415,348.25,353.00,KFX.L,350.00,63800,350.00,2013-09-02
411,357.215,340.00,350.25,KFX.L,350.00,47100,350.00,2013-08-30
412,360.00,350.00,350.00,KFX.L,360.00,6700,360.00,2013-08-29
413,356.75,346.50,351.00,KFX.L,351.00,5500,351.00,2013-08-28
414,348.25,343.00,348.00,KFX.L,348.25,10200,348.25,2013-08-27
415,345.00,345.00,345.00,KFX.L,345.00,000,345.00,2013-08-26
416,347.25,335.00,345.00,KFX.L,345.00,6500,345.00,2013-08-23
417,355.00,347.50,347.50,KFX.L,348.00,2200,348.00,2013-08-22
418,347.50,342.00,342.25,KFX.L,346.50,13300,346.50,2013-08-21
419,355.00,343.50,355.00,KFX.L,343.50,9900,343.50,2013-08-20
420,358.75,336.00,336.00,KFX.L,358.75,53600,358.75,2013-08-19
421,340.00,336.00,336.00,KFX.L,338.00,47200,338.00,2013-08-16
422,345.00,338.00,340.00,KFX.L,338.00,190600,338.00,2013-08-15
423,342.75,335.00,335.00,KFX.L,340.00,5800,340.00,2013-08-14
424,341.20,335.50,335.50,KFX.L,335.50,69300,335.50,2013-08-13
425,343.00,334.50,343.00,KFX.L,338.00,7200,338.00,2013-08-12
426,340.00,331.00,331.00,KFX.L,337.50,84900,337.50,2013-08-09
427,340.00,332.00,335.00,KFX.L,339.25,184800,339.25,2013-08-08
428,345.00,334.50,345.00,KFX.L,335.50,34600,335.50,2013-08-07
429,344.00,336.375,344.00,KFX.L,339.00,4400,339.00,2013-08-06
430,343.50,338.75,340.00,KFX.L,343.00,7000,343.00,2013-08-05
431,345.00,330.00,340.75,KFX.L,345.00,19700,345.00,2013-08-02
432,344.00,338.50,340.00,KFX.L,341.25,27000,341.25,2013-08-01
433,343.00,333.00,333.00,KFX.L,342.50,9600,342.50,2013-07-31
434,339.00,325.00,335.75,KFX.L,333.50,42600,333.50,2013-07-30
435,343.15,335.00,341.50,KFX.L,340.00,39800,340.00,2013-07-29
436,347.50,338.75,338.75,KFX.L,345.25,13000,345.25,2013-07-26
437,348.00,340.00,340.00,KFX.L,347.25,23100,347.25,2013-07-25
438,347.75,341.00,345.00,KFX.L,345.75,89500,345.75,2013-07-24
439,340.00,338.066,340.00,KFX.L,339.25,6000,339.25,2013-07-23
440,340.00,337.00,337.00,KFX.L,339.50,5500,339.50,2013-07-22
441,340.00,337.25,337.25,KFX.L,340.00,3600,340.00,2013-07-19
442,345.425,335.00,340.00,KFX.L,335.50,17600,335.50,2013-07-18
443,345.75,337.00,341.00,KFX.L,345.75,3000,345.75,2013-07-17
444,339.50,335.00,337.00,KFX.L,339.50,27300,339.50,2013-07-16
445,339.50,336.00,338.00,KFX.L,339.50,19000,339.50,2013-07-15
446,340.00,332.25,332.25,KFX.L,340.00,26200,340.00,2013-07-12
447,339.25,337.50,337.50,KFX.L,339.00,8700,339.00,2013-07-11
448,340.00,330.00,332.00,KFX.L,340.00,86100,340.00,2013-07-10
449,335.00,320.58,330.00,KFX.L,333.75,75600,333.75,2013-07-09
450,338.50,322.25,338.50,KFX.L,322.25,11400,322.25,2013-07-08
451,335.50,333.00,334.25,KFX.L,333.00,200900,333.00,2013-07-05
452,333.00,331.00,332.00,KFX.L,332.00,195000,332.00,2013-07-04
453,337.75,331.75,334.00,KFX.L,332.00,466400,332.00,2013-07-03
454,342.00,337.00,339.25,KFX.L,338.50,81200,338.50,2013-07-02
455,342.00,339.00,340.50,KFX.L,340.00,197000,340.00,2013-07-01
456,341.00,326.00,326.00,KFX.L,340.00,104900,340.00,2013-06-28
457,335.00,323.00,323.00,KFX.L,334.00,53100,334.00,2013-06-27
458,323.00,318.50,322.00,KFX.L,320.00,147100,320.00,2013-06-26
459,330.00,330.00,330.00,KFX.L,330.00,2400,330.00,2013-06-25
460,326.25,315.00,315.00,KFX.L,322.00,4800,322.00,2013-06-24
461,323.00,314.071,317.00,KFX.L,322.00,40900,322.00,2013-06-21
462,321.75,316.438,321.75,KFX.L,321.25,3600,321.25,2013-06-20
463,328.50,321.125,324.00,KFX.L,328.50,1000,328.50,2013-06-19
464,330.00,315.00,315.00,KFX.L,324.00,8300,324.00,2013-06-18
465,325.00,315.00,315.00,KFX.L,325.00,18100,325.00,2013-06-17
466,325.50,325.00,325.00,KFX.L,325.50,3300,325.50,2013-06-14
467,325.50,295.75,320.00,KFX.L,322.00,79100,322.00,2013-06-13
468,332.00,324.50,329.75,KFX.L,325.00,127800,325.00,2013-06-12
469,334.25,331.50,332.25,KFX.L,332.00,21000,332.00,2013-06-11
470,335.00,330.00,330.00,KFX.L,330.00,82200,330.00,2013-06-10
471,333.00,327.25,332.00,KFX.L,330.50,48300,330.50,2013-06-07
472,332.00,327.50,331.00,KFX.L,328.00,23400,328.00,2013-06-06
473,335.00,330.00,334.50,KFX.L,332.00,174800,332.00,2013-06-05
474,334.43,321.50,321.50,KFX.L,332.00,30800,332.00,2013-06-04
475,330.00,325.00,325.00,KFX.L,330.00,114600,330.00,2013-06-03
476,330.096,325.00,325.00,KFX.L,330.00,48800,330.00,2013-05-31
477,328.59,325.00,326.50,KFX.L,325.00,13400,325.00,2013-05-30
478,327.75,325.00,325.00,KFX.L,325.00,108000,325.00,2013-05-29
479,330.00,325.00,325.00,KFX.L,328.00,40800,328.00,2013-05-28
480,325.00,325.00,325.00,KFX.L,325.00,000,325.00,2013-05-27
481,326.00,325.00,325.25,KFX.L,325.00,22300,325.00,2013-05-24
482,326.25,325.00,325.00,KFX.L,326.00,18700,326.00,2013-05-23
483,328.00,323.00,323.25,KFX.L,328.00,79300,328.00,2013-05-22
484,325.00,319.75,319.75,KFX.L,324.00,71600,324.00,2013-05-21
485,325.00,322.00,325.00,KFX.L,323.375,12300,323.375,2013-05-20
486,325.00,320.00,320.00,KFX.L,325.00,7400,325.00,2013-05-17
487,326.00,320.00,323.75,KFX.L,325.00,16800,325.00,2013-05-16
488,327.75,318.00,321.50,KFX.L,327.75,184000,327.75,2013-05-15
489,327.16,320.00,323.00,KFX.L,320.00,40800,320.00,2013-05-14
490,324.50,315.75,315.75,KFX.L,322.00,12900,322.00,2013-05-13
491,323.375,316.25,316.25,KFX.L,320.00,59600,320.00,2013-05-10
492,324.75,314.00,314.00,KFX.L,324.75,66000,324.75,2013-05-09
493,323.006,315.00,315.00,KFX.L,317.00,33500,317.00,2013-05-08
494,324.482,316.00,320.00,KFX.L,324.25,41100,324.25,2013-05-07
495,318.75,318.75,318.75,KFX.L,318.75,000,318.75,2013-05-06
496,326.75,318.75,320.00,KFX.L,318.75,88800,318.75,2013-05-03
497,328.00,323.72,324.00,KFX.L,325.00,36800,325.00,2013-05-02
498,334.25,325.00,330.00,KFX.L,325.00,67100,325.00,2013-05-01
499,325.125,317.50,317.50,KFX.L,320.00,94000,320.00,2013-04-30
500,327.94,320.00,321.25,KFX.L,325.00,221900,325.00,2013-04-29
501,325.00,319.75,320.00,KFX.L,325.00,11000,325.00,2013-04-26
502,327.00,320.00,327.00,KFX.L,325.00,78200,325.00,2013-04-25
503,334.75,326.875,327.25,KFX.L,334.75,800,334.75,2013-04-24
504,332.50,328.00,332.50,KFX.L,331.00,11200,331.00,2013-04-23
505,334.50,328.40,334.50,KFX.L,334.50,12400,334.50,2013-04-22
506,333.75,329.875,330.00,KFX.L,333.75,25200,333.75,2013-04-19
507,338.00,332.25,335.00,KFX.L,334.00,45100,334.00,2013-04-18
508,335.00,328.25,334.00,KFX.L,335.00,5400,335.00,2013-04-17
509,334.00,322.25,322.25,KFX.L,334.00,20100,334.00,2013-04-16
510,340.00,321.50,324.25,KFX.L,321.50,4600,321.50,2013-04-15
511,330.55,305.00,305.00,KFX.L,325.00,175000,325.00,2013-04-12
512,314.25,304.25,304.25,KFX.L,314.25,144300,314.25,2013-04-11
513,308.00,301.50,306.00,KFX.L,301.50,16400,301.50,2013-04-10
514,306.00,302.25,302.25,KFX.L,305.00,429500,305.00,2013-04-09
515,307.00,301.25,307.00,KFX.L,306.00,15600,306.00,2013-04-08
516,315.00,300.75,315.00,KFX.L,307.00,20400,307.00,2013-04-05
517,322.75,305.00,322.75,KFX.L,305.00,495300,305.00,2013-04-04
518,321.25,315.00,320.00,KFX.L,315.00,89400,315.00,2013-04-03
519,320.00,312.25,320.00,KFX.L,319.00,9100,319.00,2013-04-02
520,317.25,317.25,317.25,KFX.L,317.25,000,317.25,2013-04-01
521,317.25,317.25,317.25,KFX.L,317.25,000,317.25,2013-03-29
522,317.25,307.50,315.00,KFX.L,317.25,221700,317.25,2013-03-28
523,318.00,308.75,311.75,KFX.L,318.00,11100,318.00,2013-03-27
524,316.50,308.08,315.00,KFX.L,316.50,20400,316.50,2013-03-26
525,318.75,310.637,318.75,KFX.L,318.25,12300,318.25,2013-03-25
526,310.00,305.00,306.50,KFX.L,310.00,61900,310.00,2013-03-22
527,309.75,302.00,308.00,KFX.L,306.00,93000,306.00,2013-03-21
528,312.00,301.40,307.50,KFX.L,308.25,8700,308.25,2013-03-20
529,310.00,302.626,308.00,KFX.L,310.00,25900,310.00,2013-03-19
530,322.25,301.00,301.00,KFX.L,320.00,11500,320.00,2013-03-18
531,305.50,293.75,300.00,KFX.L,305.50,31600,305.50,2013-03-15
532,301.25,295.00,295.00,KFX.L,301.25,36900,301.25,2013-03-14
533,299.75,291.25,291.25,KFX.L,299.75,23000,299.75,2013-03-13
534,300.50,287.00,287.00,KFX.L,300.50,38400,300.50,2013-03-12
535,296.625,290.00,292.75,KFX.L,290.00,37600,290.00,2013-03-11
536,299.75,285.00,285.00,KFX.L,294.75,101300,294.75,2013-03-08
537,292.75,279.25,283.75,KFX.L,292.75,73700,292.75,2013-03-07
538,288.25,271.25,286.25,KFX.L,288.25,44800,288.25,2013-03-06
539,290.00,281.50,286.00,KFX.L,282.00,61700,282.00,2013-03-05
540,294.50,278.50,278.50,KFX.L,288.00,69600,288.00,2013-03-04
541,280.25,275.00,279.25,KFX.L,280.00,30600,280.00,2013-03-01
542,285.00,274.25,275.00,KFX.L,285.00,27800,285.00,2013-02-28
543,278.00,271.75,273.00,KFX.L,275.00,513000,275.00,2013-02-27
544,275.00,266.50,270.00,KFX.L,275.00,36500,275.00,2013-02-26
545,279.75,277.00,278.00,KFX.L,277.00,6200,277.00,2013-02-25
546,283.01,275.00,277.00,KFX.L,277.00,104200,277.00,2013-02-22
547,274.00,274.00,280.00,KFX.L,274.00,123300,274.00,2013-02-21
548,283.50,278.00,278.25,KFX.L,281.75,12500,281.75,2013-02-20
549,280.20,270.25,276.25,KFX.L,278.50,12300,278.50,2013-02-19
550,279.15,270.00,273.75,KFX.L,270.00,40700,270.00,2013-02-18
551,270.00,260.50,261.25,KFX.L,270.00,4590700,270.00,2013-02-15
552,278.75,260.75,278.75,KFX.L,260.75,321900,260.75,2013-02-14
553,278.75,260.00,272.25,KFX.L,278.75,184600,278.75,2013-02-13
554,279.26,270.00,274.25,KFX.L,272.25,416400,272.25,2013-02-12
555,290.00,270.50,276.25,KFX.L,273.25,1166900,273.25,2013-02-11
556,320.00,320.00,320.00,KFX.L,320.00,900,320.00,2013-02-08
557,330.00,317.50,325.00,KFX.L,325.00,91100,325.00,2013-02-07
558,330.00,311.00,315.25,KFX.L,325.75,330900,325.75,2013-02-06
559,325.00,302.00,309.75,KFX.L,325.00,60600,325.00,2013-02-05
560,325.50,306.125,309.50,KFX.L,314.00,22700,314.00,2013-02-04
561,309.50,305.00,305.00,KFX.L,309.50,39200,309.50,2013-02-01
562,307.50,304.75,307.25,KFX.L,305.00,59400,305.00,2013-01-31
563,307.50,303.25,303.25,KFX.L,307.50,15100,307.50,2013-01-30
564,307.50,305.00,307.50,KFX.L,307.50,7600,307.50,2013-01-29
565,307.50,300.00,305.00,KFX.L,305.00,316300,305.00,2013-01-28
566,305.00,300.653,304.75,KFX.L,305.00,23400,305.00,2013-01-25
567,300.00,290.00,295.00,KFX.L,300.00,9100,300.00,2013-01-24
568,305.00,291.25,291.25,KFX.L,305.00,15900,305.00,2013-01-23
569,304.75,291.75,300.00,KFX.L,292.75,79800,292.75,2013-01-22
570,305.00,297.263,297.50,KFX.L,305.00,414100,305.00,2013-01-21
571,302.25,295.00,302.00,KFX.L,296.00,81400,296.00,2013-01-18
572,302.50,297.00,297.50,KFX.L,301.25,104400,301.25,2013-01-17
573,297.50,292.00,296.75,KFX.L,297.50,9900,297.50,2013-01-16
574,297.50,290.00,294.75,KFX.L,297.50,11700,297.50,2013-01-15
575,303.25,290.00,303.00,KFX.L,295.00,17800,295.00,2013-01-14
576,301.25,290.513,293.00,KFX.L,300.00,334900,300.00,2013-01-11
577,299.75,291.50,292.00,KFX.L,295.00,5800,295.00,2013-01-10
578,295.205,290.50,290.50,KFX.L,292.00,23400,292.00,2013-01-09
579,298.00,280.00,297.75,KFX.L,293.00,53500,293.00,2013-01-08
580,296.00,290.25,290.25,KFX.L,295.00,11500,295.00,2013-01-07
581,295.00,295.00,292.00,KFX.L,295.00,3400,295.00,2013-01-04
582,295.75,287.00,290.00,KFX.L,290.00,45000,290.00,2013-01-03
583,296.00,290.00,293.75,KFX.L,296.00,25400,296.00,2013-01-02
584,296.00,296.00,296.00,KFX.L,296.00,000,296.00,2013-01-01
585,296.00,294.091,295.00,KFX.L,296.00,6200,296.00,2012-12-31
586,287.539,287.00,287.085,KFX.L,287.00,6900,287.00,2012-12-28
587,290.25,282.00,282.00,KFX.L,285.00,11800,285.00,2012-12-27
588,281.50,281.50,281.50,KFX.L,281.50,000,281.50,2012-12-26
589,281.50,281.50,281.50,KFX.L,281.50,000,281.50,2012-12-25
590,294.25,281.50,285.00,KFX.L,281.50,4000,281.50,2012-12-24
591,292.75,279.25,282.25,KFX.L,279.25,27300,279.25,2012-12-21
592,289.50,283.75,289.50,KFX.L,283.75,8900,283.75,2012-12-20
593,295.00,290.00,290.00,KFX.L,295.00,2300,295.00,2012-12-19
594,293.25,285.00,285.00,KFX.L,293.25,12900,293.25,2012-12-18
595,295.00,282.25,288.00,KFX.L,295.00,13700,295.00,2012-12-17
596,295.00,291.00,294.50,KFX.L,295.00,17500,295.00,2012-12-14
597,295.00,280.75,280.75,KFX.L,295.00,23800,295.00,2012-12-13
598,292.50,280.75,281.25,KFX.L,285.00,180300,285.00,2012-12-12
599,284.56,280.00,280.25,KFX.L,281.25,3100,281.25,2012-12-11
600,293.50,285.00,291.00,KFX.L,285.00,26900,285.00,2012-12-10
601,293.75,280.00,289.75,KFX.L,293.75,15700,293.75,2012-12-07
602,294.50,285.00,285.00,KFX.L,294.50,94500,294.50,2012-12-06
603,294.00,285.00,285.00,KFX.L,290.00,26500,290.00,2012-12-05
604,283.25,277.25,277.25,KFX.L,281.00,674500,281.00,2012-12-04
605,278.50,275.00,278.50,KFX.L,275.50,10200,275.50,2012-12-03
606,288.078,280.00,280.50,KFX.L,288.00,34700,288.00,2012-11-30
607,288.50,280.00,280.25,KFX.L,288.50,9000,288.50,2012-11-29
608,283.00,280.00,280.00,KFX.L,280.25,447800,280.25,2012-11-28
609,286.00,281.00,286.00,KFX.L,283.00,1200,283.00,2012-11-27
610,288.75,281.75,283.00,KFX.L,281.75,65800,281.75,2012-11-26
611,288.50,280.00,285.00,KFX.L,280.00,165000,280.00,2012-11-23
612,287.00,280.00,280.25,KFX.L,280.50,15600,280.50,2012-11-22
613,288.50,280.00,285.00,KFX.L,288.50,361500,288.50,2012-11-21
614,288.75,278.25,288.00,KFX.L,288.75,6500,288.75,2012-11-20
615,289.00,280.00,280.00,KFX.L,289.00,8800,289.00,2012-11-19
616,284.00,275.25,280.00,KFX.L,284.00,29200,284.00,2012-11-16
617,287.75,275.00,280.00,KFX.L,287.75,106400,287.75,2012-11-15
618,285.00,282.00,282.00,KFX.L,283.00,12100,283.00,2012-11-14
619,284.50,280.00,284.50,KFX.L,281.25,86000,281.25,2012-11-13
620,285.75,281.00,285.75,KFX.L,281.50,33600,281.50,2012-11-12
621,283.138,275.00,280.25,KFX.L,280.25,21800,280.25,2012-11-09
622,284.08,277.00,280.25,KFX.L,280.25,643400,280.25,2012-11-08
623,287.00,280.00,280.25,KFX.L,285.50,25300,285.50,2012-11-07
624,288.25,270.00,275.00,KFX.L,288.25,45700,288.25,2012-11-06
625,284.00,276.50,280.25,KFX.L,276.75,28100,276.75,2012-11-05
626,281.00,277.00,281.00,KFX.L,278.25,20400,278.25,2012-11-02
627,289.063,278.25,282.00,KFX.L,278.25,528400,278.25,2012-11-01
628,292.25,282.25,290.00,KFX.L,282.25,19600,282.25,2012-10-31
629,300.00,295.00,295.00,KFX.L,300.00,5600,300.00,2012-10-30
630,298.00,293.258,297.00,KFX.L,298.00,8400,298.00,2012-10-29
631,300.00,290.75,290.75,KFX.L,300.00,47100,300.00,2012-10-26
632,296.25,277.03,293.00,KFX.L,296.25,21200,296.25,2012-10-25
633,298.00,294.00,298.00,KFX.L,294.00,12300,294.00,2012-10-24
634,298.75,295.00,297.25,KFX.L,298.75,120700,298.75,2012-10-23
635,298.00,292.25,292.25,KFX.L,296.00,359400,296.00,2012-10-22
636,301.75,290.00,300.00,KFX.L,290.00,7500,290.00,2012-10-19
637,304.75,294.75,295.25,KFX.L,304.75,12000,304.75,2012-10-18
638,300.25,298.65,300.25,KFX.L,300.00,432100,300.00,2012-10-17
639,305.00,298.816,299.50,KFX.L,300.00,11300,300.00,2012-10-16
640,305.00,299.71,300.00,KFX.L,300.00,24100,300.00,2012-10-15
641,305.00,296.25,301.25,KFX.L,305.00,19900,305.00,2012-10-12
642,303.50,292.00,295.25,KFX.L,292.00,65500,292.00,2012-10-11
643,300.69,295.00,295.00,KFX.L,298.00,5800,298.00,2012-10-10
644,303.00,294.14,302.00,KFX.L,303.00,56300,303.00,2012-10-09
645,309.50,303.00,303.50,KFX.L,309.50,70600,309.50,2012-10-08
646,308.75,299.00,299.75,KFX.L,308.75,344800,308.75,2012-10-05
647,305.094,300.00,300.00,KFX.L,302.75,46600,302.75,2012-10-04
648,300.125,296.00,298.00,KFX.L,299.50,32700,299.50,2012-10-03
649,304.79,295.00,302.75,KFX.L,297.50,9200,297.50,2012-10-02
650,308.00,296.50,308.00,KFX.L,296.50,15700,296.50,2012-10-01
651,306.25,293.00,295.00,KFX.L,306.25,5900,306.25,2012-09-28
652,304.00,298.375,299.25,KFX.L,299.00,115700,299.00,2012-09-27
653,302.75,296.642,298.25,KFX.L,300.00,10500,300.00,2012-09-26
654,301.25,298.00,300.00,KFX.L,298.25,25900,298.25,2012-09-25
655,301.75,296.00,301.75,KFX.L,298.00,34600,298.00,2012-09-24
656,300.00,293.00,300.00,KFX.L,295.00,6300,295.00,2012-09-21
657,299.375,295.25,295.25,KFX.L,297.00,48000,297.00,2012-09-20
658,307.75,302.25,303.75,KFX.L,302.25,43500,302.25,2012-09-19
659,305.00,293.00,293.00,KFX.L,304.50,18900,304.50,2012-09-18
660,305.75,294.987,300.50,KFX.L,305.75,53300,305.75,2012-09-17
661,303.00,286.938,288.00,KFX.L,302.75,731900,302.75,2012-09-14
662,288.00,280.00,280.25,KFX.L,287.75,430800,287.75,2012-09-13
663,283.00,280.00,282.00,KFX.L,280.75,1676900,280.75,2012-09-12
664,285.00,275.00,280.00,KFX.L,282.50,12700,282.50,2012-09-11
665,279.50,267.199,277.00,KFX.L,279.50,1023300,279.50,2012-09-10
666,279.50,273.938,274.75,KFX.L,279.50,18600,279.50,2012-09-07
667,279.75,270.00,271.00,KFX.L,279.75,216500,279.75,2012-09-06
668,280.00,270.00,277.75,KFX.L,276.00,339900,276.00,2012-09-05
669,278.75,265.62,266.25,KFX.L,278.75,14900,278.75,2012-09-04
670,277.143,265.62,270.00,KFX.L,273.00,30300,273.00,2012-09-03
671,276.00,265.25,272.00,KFX.L,276.00,178900,276.00,2012-08-31
672,277.50,272.50,275.75,KFX.L,272.75,19400,272.75,2012-08-30
673,279.50,270.00,270.00,KFX.L,274.75,31500,274.75,2012-08-29
674,280.00,270.00,270.00,KFX.L,277.50,20600,277.50,2012-08-28
675,279.00,279.00,279.00,KFX.L,279.00,000,279.00,2012-08-27
676,280.00,275.00,275.00,KFX.L,279.00,9700,279.00,2012-08-24
677,280.00,275.00,280.00,KFX.L,279.75,126800,279.75,2012-08-23
678,280.00,276.25,276.75,KFX.L,279.00,23800,279.00,2012-08-22
679,280.00,275.00,275.75,KFX.L,279.50,30600,279.50,2012-08-21
680,282.75,275.00,279.25,KFX.L,275.00,36500,275.00,2012-08-20
681,281.75,273.75,278.25,KFX.L,281.75,10300,281.75,2012-08-17
682,281.178,271.75,274.75,KFX.L,273.25,43900,273.25,2012-08-16
683,282.75,272.50,282.75,KFX.L,272.50,14500,272.50,2012-08-15
684,282.00,277.00,277.00,KFX.L,280.00,47500,280.00,2012-08-14
685,281.00,275.25,279.00,KFX.L,275.25,15200,275.25,2012-08-13
686,282.00,278.25,280.00,KFX.L,278.25,24100,278.25,2012-08-10
687,282.00,276.00,280.00,KFX.L,282.00,16200,282.00,2012-08-09
688,285.00,267.849,281.75,KFX.L,275.00,77100,275.00,2012-08-08
689,285.00,277.25,280.00,KFX.L,283.75,45200,283.75,2012-08-07
690,283.50,279.25,282.75,KFX.L,282.25,1287000,282.25,2012-08-06
691,285.00,276.50,276.50,KFX.L,285.00,36200,285.00,2012-08-03
692,284.908,275.00,275.00,KFX.L,280.00,23100,280.00,2012-08-02
693,280.00,270.50,278.50,KFX.L,276.00,33800,276.00,2012-08-01
694,280.25,271.50,276.00,KFX.L,278.00,66100,278.00,2012-07-31
695,283.00,270.00,270.00,KFX.L,280.00,90500,280.00,2012-07-30
696,280.00,270.00,280.00,KFX.L,270.00,14300,270.00,2012-07-27
697,279.75,272.25,277.00,KFX.L,279.00,8600,279.00,2012-07-26
698,276.75,265.00,265.00,KFX.L,273.00,25400,273.00,2012-07-25
699,273.46,255.00,268.00,KFX.L,260.00,1038300,260.00,2012-07-24
700,257.75,253.25,257.00,KFX.L,255.00,19500,255.00,2012-07-23
701,262.50,257.50,262.50,KFX.L,260.00,41400,260.00,2012-07-20
702,265.00,257.00,257.00,KFX.L,265.00,408900,265.00,2012-07-19
703,265.00,255.00,255.00,KFX.L,260.00,148700,260.00,2012-07-18
704,263.00,255.00,263.00,KFX.L,259.00,352300,259.00,2012-07-17
705,264.75,250.00,250.00,KFX.L,264.75,14500,264.75,2012-07-16
706,253.25,248.25,248.25,KFX.L,253.25,39400,253.25,2012-07-13
707,255.50,250.00,255.25,KFX.L,251.00,36600,251.00,2012-07-12
708,261.00,250.00,257.00,KFX.L,253.50,79800,253.50,2012-07-11
709,259.00,250.00,250.00,KFX.L,257.00,43800,257.00,2012-07-10
710,264.25,251.50,264.25,KFX.L,255.00,29800,255.00,2012-07-09
711,264.00,256.13,260.00,KFX.L,258.00,561200,258.00,2012-07-06
712,264.75,260.25,264.75,KFX.L,264.00,64600,264.00,2012-07-05
713,267.75,254.25,260.00,KFX.L,267.75,31400,267.75,2012-07-04
714,270.00,252.00,264.25,KFX.L,252.00,100700,252.00,2012-07-03
715,264.75,253.00,253.00,KFX.L,261.50,31600,261.50,2012-07-02
716,259.00,251.00,259.00,KFX.L,251.00,101700,251.00,2012-06-29
717,257.00,255.00,255.00,KFX.L,257.00,20700,257.00,2012-06-28
718,260.125,253.25,258.75,KFX.L,255.00,28100,255.00,2012-06-27
719,264.00,258.00,264.00,KFX.L,259.00,18100,259.00,2012-06-26
720,267.50,259.00,267.50,KFX.L,259.00,61200,259.00,2012-06-25
721,265.00,259.25,259.25,KFX.L,265.00,6300,265.00,2012-06-22
722,268.75,259.25,268.00,KFX.L,261.25,39500,261.25,2012-06-21
723,270.00,261.50,270.00,KFX.L,265.00,43700,265.00,2012-06-20
724,270.00,262.50,265.00,KFX.L,270.00,116300,270.00,2012-06-19
725,265.50,240.60,252.75,KFX.L,265.00,153100,265.00,2012-06-18
726,261.407,239.50,248.00,KFX.L,261.25,264600,261.25,2012-06-15
727,246.50,240.00,245.00,KFX.L,246.50,50800,246.50,2012-06-14
728,245.00,242.00,245.00,KFX.L,242.00,33400,242.00,2012-06-13
729,248.25,239.75,248.25,KFX.L,244.50,82200,244.50,2012-06-12
730,251.25,243.25,246.25,KFX.L,250.25,43000,250.25,2012-06-11
731,260.00,246.25,252.00,KFX.L,249.75,80900,249.75,2012-06-08
732,259.00,250.50,255.00,KFX.L,253.25,67800,253.25,2012-06-07
733,258.25,248.00,253.25,KFX.L,257.00,138800,257.00,2012-06-06
