,Symbol,Close,Open,High,Low,Adj_Close,Volume,Date
206,BBVA.MC,7.89,8.022,8.022,7.875,7.3953,49754300,2015-10-13
207,BBVA.MC,8.055,8.083,8.155,8.015,7.54995,35918000,2015-10-12
208,BBVA.MC,8.093,7.971,8.104,7.95,7.58557,79545400,2015-10-09
209,BBVA.MC,7.894,7.873,7.945,7.826,7.39905,89411400,2015-10-08
210,BBVA.MC,7.914,7.787,8.018,7.728,7.41779,88249500,2015-10-07
211,BBVA.MC,7.707,7.65,7.74,7.565,7.22377,22619900,2015-10-06
212,BBVA.MC,7.63,7.607,7.68,7.531,7.1516,33302900,2015-10-05
213,BBVA.MC,7.509,7.624,7.631,7.375,6.9632,39613300,2015-10-02
214,BBVA.MC,7.591,7.687,7.70,7.572,7.03924,87729200,2015-10-01
215,BBVA.MC,7.58,7.653,7.676,7.57,7.02904,25095400,2015-09-30
216,BBVA.MC,7.503,7.281,7.565,7.26,6.95764,45511800,2015-09-29
217,BBVA.MC,7.355,7.493,7.567,7.315,6.8204,21596000,2015-09-28
218,BBVA.MC,7.504,7.448,7.561,7.41,6.95857,41615000,2015-09-25
219,BBVA.MC,7.332,7.412,7.498,7.282,6.79907,40957900,2015-09-24
220,BBVA.MC,7.41,7.472,7.589,7.41,6.8714,70681800,2015-09-23
221,BBVA.MC,7.502,7.724,7.724,7.457,6.95671,115798400,2015-09-22
222,BBVA.MC,7.724,7.675,7.788,7.656,7.16258,43366300,2015-09-21
223,BBVA.MC,7.706,7.954,7.955,7.689,7.14588,138085600,2015-09-18
224,BBVA.MC,8.048,7.971,8.093,7.97,7.46303,26531800,2015-09-17
225,BBVA.MC,7.986,7.896,7.99,7.875,7.40553,48006000,2015-09-16
226,BBVA.MC,7.835,7.771,7.889,7.70,7.26551,50527000,2015-09-15
227,BBVA.MC,7.765,7.839,7.89,7.724,7.2006,30744900,2015-09-14
228,BBVA.MC,7.80,7.922,7.925,7.764,7.23305,33692100,2015-09-11
229,BBVA.MC,7.874,7.979,8.002,7.85,7.30167,21342100,2015-09-10
230,BBVA.MC,8.03,8.069,8.186,8.005,7.44633,28238700,2015-09-09
231,BBVA.MC,7.884,7.88,8.013,7.869,7.31095,20820800,2015-09-08
232,BBVA.MC,7.838,7.906,7.966,7.838,7.26829,13516900,2015-09-07
233,BBVA.MC,7.866,7.95,7.98,7.778,7.29425,27885100,2015-09-04
234,BBVA.MC,8.055,8.03,8.135,7.965,7.46952,31268200,2015-09-03
235,BBVA.MC,7.972,8.015,8.10,7.888,7.39255,24394200,2015-09-02
236,BBVA.MC,7.986,8.15,8.166,7.917,7.40553,39869000,2015-09-01
237,BBVA.MC,8.263,8.31,8.334,8.211,7.6624,18874600,2015-08-31
238,BBVA.MC,8.358,8.348,8.375,8.242,7.75049,21902800,2015-08-28
239,BBVA.MC,8.338,8.325,8.40,8.255,7.73195,30912500,2015-08-27
240,BBVA.MC,8.09,8.141,8.219,8.005,7.50197,36591900,2015-08-26
241,BBVA.MC,8.232,8.035,8.299,7.976,7.63365,38871000,2015-08-25
242,BBVA.MC,7.93,8.10,8.192,7.695,7.3536,86477900,2015-08-24
243,BBVA.MC,8.338,8.50,8.644,8.338,7.73195,41301300,2015-08-21
244,BBVA.MC,8.611,8.772,8.812,8.57,7.9851,37178700,2015-08-20
245,BBVA.MC,8.796,8.91,8.973,8.796,8.15666,37835600,2015-08-19
246,BBVA.MC,8.974,8.996,9.046,8.915,8.32172,13242800,2015-08-18
247,BBVA.MC,9.015,9.092,9.137,8.891,8.35974,19619200,2015-08-17
248,BBVA.MC,9.008,9.04,9.13,8.948,8.35325,28539000,2015-08-14
249,BBVA.MC,9.057,9.109,9.177,9.045,8.39869,14555200,2015-08-13
250,BBVA.MC,9.024,9.20,9.208,8.97,8.36808,27195200,2015-08-12
251,BBVA.MC,9.269,9.338,9.393,9.247,8.59528,32449400,2015-08-11
252,BBVA.MC,9.366,9.30,9.39,9.24,8.68523,17459600,2015-08-10
253,BBVA.MC,9.271,9.291,9.295,9.212,8.59713,18080800,2015-08-07
254,BBVA.MC,9.27,9.227,9.296,9.212,8.5962,15397500,2015-08-06
255,BBVA.MC,9.254,9.176,9.28,9.12,8.58137,20549300,2015-08-05
256,BBVA.MC,9.119,9.284,9.284,9.07,8.45618,29820900,2015-08-04
257,BBVA.MC,9.284,9.163,9.307,9.15,8.60919,42848500,2015-08-03
258,BBVA.MC,9.214,9.291,9.297,9.02,8.54427,32917700,2015-07-31
259,BBVA.MC,9.266,9.334,9.348,9.163,8.59249,48198300,2015-07-30
260,BBVA.MC,9.303,9.322,9.338,9.205,8.62681,29622700,2015-07-29
261,BBVA.MC,9.296,9.158,9.309,9.15,8.62031,51056100,2015-07-28
262,BBVA.MC,9.14,9.23,9.246,9.12,8.47565,88710600,2015-07-27
263,BBVA.MC,9.297,9.351,9.40,9.27,8.62124,67884600,2015-07-24
264,BBVA.MC,9.385,9.45,9.45,9.359,8.70285,141597900,2015-07-23
265,BBVA.MC,9.397,9.29,9.447,9.26,8.71397,100526700,2015-07-22
266,BBVA.MC,9.348,9.408,9.443,9.311,8.66853,86147100,2015-07-21
267,BBVA.MC,9.397,9.342,9.464,9.342,8.71397,59442700,2015-07-20
268,BBVA.MC,9.347,9.40,9.40,9.302,8.66761,96090500,2015-07-17
269,BBVA.MC,9.366,9.259,9.39,9.255,8.68523,110001600,2015-07-16
270,BBVA.MC,9.267,9.28,9.297,9.208,8.51924,24806000,2015-07-15
271,BBVA.MC,9.279,9.187,9.279,9.139,8.53027,40851800,2015-07-14
272,BBVA.MC,9.227,9.199,9.285,9.112,8.48247,34161200,2015-07-13
273,BBVA.MC,9.019,8.94,9.079,8.898,8.29125,117786200,2015-07-10
274,BBVA.MC,8.722,8.50,8.775,8.493,8.01821,235120300,2015-07-09
275,BBVA.MC,8.46,8.376,8.515,8.316,7.77735,80802400,2015-07-08
276,BBVA.MC,8.352,8.577,8.59,8.335,7.67807,94771100,2015-07-07
277,BBVA.MC,8.55,8.64,8.708,8.50,7.86009,101720400,2015-07-06
278,BBVA.MC,8.837,8.84,8.86,8.732,8.12393,24846200,2015-07-03
279,BBVA.MC,8.84,8.962,8.998,8.815,8.12669,104350200,2015-07-02
280,BBVA.MC,8.963,8.89,9.092,8.813,8.23977,107143000,2015-07-01
281,BBVA.MC,8.792,8.81,8.97,8.74,8.08257,72606500,2015-06-30
282,BBVA.MC,8.823,8.61,9.00,8.51,8.11106,122974800,2015-06-29
283,BBVA.MC,9.388,9.296,9.458,9.227,8.63047,23373000,2015-06-26
284,BBVA.MC,9.324,9.296,9.463,9.23,8.57164,28878300,2015-06-25
285,BBVA.MC,9.328,9.43,9.431,9.22,8.57532,50889100,2015-06-24
286,BBVA.MC,9.388,9.45,9.478,9.368,8.63047,34506300,2015-06-23
287,BBVA.MC,9.402,9.20,9.43,9.182,8.64334,103167200,2015-06-22
288,BBVA.MC,9.025,8.927,9.087,8.906,8.29676,65105500,2015-06-19
289,BBVA.MC,8.909,8.79,8.919,8.691,8.19012,51889800,2015-06-18
290,BBVA.MC,8.844,8.931,8.98,8.815,8.13037,27845200,2015-06-17
291,BBVA.MC,8.91,8.792,8.927,8.702,8.19104,39088000,2015-06-16
292,BBVA.MC,8.854,8.873,8.948,8.77,8.13956,25377500,2015-06-15
293,BBVA.MC,9.028,9.058,9.14,8.902,8.29952,25013800,2015-06-12
294,BBVA.MC,9.085,9.00,9.155,8.976,8.35192,27397200,2015-06-11
295,BBVA.MC,9.028,8.779,9.066,8.742,8.29952,35462700,2015-06-10
296,BBVA.MC,8.846,8.81,8.874,8.67,8.13221,36066700,2015-06-09
297,BBVA.MC,8.82,8.87,8.957,8.82,8.10831,72779200,2015-06-08
298,BBVA.MC,8.99,8.99,9.039,8.895,8.26459,23344900,2015-06-05
299,BBVA.MC,9.073,9.059,9.205,8.972,8.34089,23384600,2015-06-04
300,BBVA.MC,9.151,9.129,9.23,9.045,8.4126,21811500,2015-06-03
301,BBVA.MC,9.07,9.06,9.16,8.912,8.33813,24371400,2015-06-02
302,BBVA.MC,8.993,9.022,9.094,8.933,8.26735,23879000,2015-06-01
303,BBVA.MC,8.993,9.092,9.137,8.962,8.26735,49709800,2015-05-29
304,BBVA.MC,9.092,9.12,9.161,9.005,8.35836,27912600,2015-05-28
305,BBVA.MC,9.167,9.038,9.208,8.99,8.42731,24311700,2015-05-27
306,BBVA.MC,8.996,9.041,9.112,8.936,8.2701,73492900,2015-05-26
307,BBVA.MC,9.10,9.11,9.199,9.03,8.36571,12557400,2015-05-25
308,BBVA.MC,9.294,9.321,9.335,9.267,8.54406,16107200,2015-05-22
309,BBVA.MC,9.319,9.26,9.319,9.201,8.56704,20076000,2015-05-21
310,BBVA.MC,9.305,9.191,9.334,9.172,8.55417,46480100,2015-05-20
311,BBVA.MC,9.213,9.09,9.23,9.082,8.46959,32903200,2015-05-19
312,BBVA.MC,9.026,9.06,9.08,8.913,8.29768,34719200,2015-05-18
313,BBVA.MC,9.071,9.195,9.215,9.02,8.33905,33900700,2015-05-15
314,BBVA.MC,9.159,9.036,9.201,8.945,8.41995,28567200,2015-05-14
315,BBVA.MC,9.034,9.058,9.168,9.003,8.30504,22608500,2015-05-13
316,BBVA.MC,9.042,9.005,9.074,8.956,8.31239,38813400,2015-05-12
317,BBVA.MC,9.092,9.128,9.14,9.03,8.35836,25043000,2015-05-11
318,BBVA.MC,9.131,9.061,9.134,9.008,8.39421,46359500,2015-05-08
319,BBVA.MC,9.00,8.927,9.045,8.795,8.27378,31565300,2015-05-07
320,BBVA.MC,8.949,8.842,8.996,8.831,8.2269,31701100,2015-05-06
321,BBVA.MC,8.825,9.029,9.15,8.80,8.1129,41102200,2015-05-05
322,BBVA.MC,9.04,9.00,9.108,8.885,8.31055,31077000,2015-05-04
323,BBVA.MC,9.00,9.00,9.00,9.00,8.27378,000,2015-05-01
324,BBVA.MC,9.00,9.058,9.109,8.97,8.27378,52693200,2015-04-30
325,BBVA.MC,9.095,9.39,9.40,9.08,8.36112,62338700,2015-04-29
326,BBVA.MC,9.453,9.523,9.523,9.395,8.69023,44131600,2015-04-28
327,BBVA.MC,9.51,9.42,9.571,9.235,8.74263,45961700,2015-04-27
328,BBVA.MC,9.372,9.38,9.526,9.279,8.61576,28033900,2015-04-24
329,BBVA.MC,9.372,9.329,9.372,9.16,8.61576,29690000,2015-04-23
330,BBVA.MC,9.293,9.308,9.362,9.15,8.54314,42636700,2015-04-22
331,BBVA.MC,9.265,9.18,9.34,9.147,8.5174,54242100,2015-04-21
