"Index","Demand","WorkDay","Temperature"
"2014.60793378995",5.004570156,0,7.8
"2014.60799086758",4.81096191,0,7.3
"2014.60804794521",4.677897954,0,6.8
"2014.60810502283",4.884806518,0,6.8
"2014.60816210046",4.944744268,0,7
"2014.60821917808",4.792091818,1,6.7
"2014.60827625571",4.60357512,1,6.8
"2014.60833333333",4.403651198,1,6.5
"2014.60839041096",4.218923278,1,6.3
"2014.60844748858",4.0608129,1,6.4
"2014.60850456621",3.944353084,1,6.1
"2014.60856164384",3.874215226,1,6.2
"2014.60861872146",3.813604518,1,6
"2014.60867579909",3.823472682,1,6.6
"2014.60873287671",3.909437692,1,6.6
"2014.60878995434",4.087159716,1,6.3
"2014.60884703196",4.34397345,1,6.8
"2014.60890410959",4.841336538,1,6.8
"2014.60896118721",5.39871034,1,6.9
"2014.60901826484",5.662185644,1,6.7
"2014.60907534247",6.064060498,1,6.5
"2014.60913242009",6.274979578,1,7.3
"2014.60918949772",6.265973814,1,7.4
"2014.60924657534",6.285739296,1,7.9
"2014.60930365297",6.179915734,1,8.3
"2014.60936073059",6.037712916,1,9.3
"2014.60941780822",5.92120943,1,10.4
"2014.60947488584",5.899475004,1,9.9
"2014.60953196347",5.81512691,1,10.2
"2014.6095890411",5.784863246,1,10.6
"2014.60964611872",5.726249126,1,12.2
"2014.60970319635",5.764393458,1,12.3
"2014.60976027397",5.743318824,1,12.4
"2014.6098173516",5.693315214,1,12.5
"2014.60987442922",5.646717336,1,12
"2014.60993150685",5.59892398,1,12.6
"2014.60998858447",5.69300435,1,12.7
"2014.6100456621",5.74386608,1,12.4
"2014.61010273973",5.90898586,1,11.8
"2014.61015981735",6.112833342,1,11
"2014.61021689498",6.461088978,1,10.8
"2014.6102739726",6.705299488,1,10.3
"2014.61033105023",6.681091158,1,10
"2014.61038812785",6.501803872,1,9.7
"2014.61044520548",6.362644292,1,9.5
"2014.61050228311",6.216998252,1,9.4
"2014.61055936073",6.031308528,1,9.3
"2014.61061643836",5.777588806,1,9.4
"2014.61067351598",5.521003416,1,9.4
"2014.61073059361",5.259042792,1,9.3
"2014.61078767123",5.06651447,1,9
"2014.61084474886",5.266017732,1,8.2
"2014.61090182648",5.270071844,1,8.7
"2014.61095890411",5.086933646,1,8.3
"2014.61101598174",4.897052978,1,7.8
"2014.61107305936",4.70420703,1,7.8
"2014.61113013699",4.500583702,1,7.7
"2014.61118721461",4.307111576,1,7.5
"2014.61124429224",4.169207878,1,7.5
"2014.61130136986",4.072587086,1,7.3
"2014.61135844749",4.018551898,1,6.9
"2014.61141552511",4.021935344,1,6.7
"2014.61147260274",4.060902102,1,6.8
"2014.61152968037",4.23725608,1,6.8
"2014.61158675799",4.473463368,1,6.6
"2014.61164383562",4.979114698,1,7
"2014.61170091324",5.54289493,1,7
"2014.61175799087",5.791358062,1,6.5
"2014.61181506849",6.166631422,1,6.6
"2014.61187214612",6.306210656,1,6.8
"2014.61192922374",6.26907598,1,7.8
"2014.61198630137",6.235681306,1,8.1
"2014.612043379",6.097838442,1,9.3
"2014.61210045662",5.92458949,1,9.6
"2014.61215753425",5.83841732,1,9.8
"2014.61221461187",5.802143518,1,10.8
"2014.6122716895",5.754103362,1,10.4
"2014.61232876712",5.697504646,1,12
"2014.61238584475",5.642369864,1,11.6
"2014.61244292237",5.705174194,1,11.4
"2014.6125",5.701640648,1,12.5
"2014.61255707763",5.666320636,1,12.7
"2014.61261415525",5.66650481,1,12.2
"2014.61267123288",5.65932203,1,12.1
"2014.6127283105",5.723459132,1,11.8
"2014.61278538813",5.811939382,1,11.4
"2014.61284246575",6.000907942,1,11.2
"2014.61289954338",6.200251008,1,10.8
"2014.612956621",6.429095174,1,10.3
"2014.61301369863",6.59449118,1,10.5
"2014.61307077626",6.572560014,1,10.1
"2014.61312785388",6.39459063,1,9.8
"2014.61318493151",6.227865628,1,10.4
"2014.61324200913",6.074760702,1,10.1
"2014.61329908676",5.913128122,1,9.5
"2014.61335616438",5.676153508,1,9.6
"2014.61341324201",5.401826396,1,9.7
"2014.61347031963",5.166247642,1,9.9
"2014.61352739726",4.973560812,1,9.7
"2014.61358447489",5.149136306,1,9.9
"2014.61364155251",5.16843616,1,9.9
"2014.61369863014",4.970208292,1,9.9
"2014.61375570776",4.777980684,1,9.9
"2014.61381278539",4.56533396,1,9.9
"2014.61386986301",4.357667056,1,9.9
"2014.61392694064",4.205225154,1,9.6
"2014.61398401826",4.07611425,1,9.6
"2014.61404109589",3.965605964,1,9.4
"2014.61409817352",3.904534084,1,9.5
"2014.61415525114",3.906328562,1,9.4
"2014.61421232877",3.95492908,1,9.5
"2014.61426940639",4.129584074,1,9.7
"2014.61432648402",4.398329674,1,9.6
"2014.61438356164",4.885433538,1,9.6
"2014.61444063927",5.416392864,1,9.5
"2014.61449771689",5.657212862,1,9.7
"2014.61455479452",5.993033546,1,9.9
"2014.61461187215",6.129469902,1,10.3
"2014.61466894977",6.072640672,1,10.3
"2014.6147260274",6.023962458,1,10.7
"2014.61478310502",5.853445526,1,11.5
"2014.61484018265",5.675425996,1,12.4
"2014.61489726027",5.581535468,1,14.4
"2014.6149543379",5.49957732,1,14.1
"2014.61501141553",5.466576946,1,14.3
"2014.61506849315",5.43869902,1,14.3
"2014.61512557078",5.38301814,1,14.5
"2014.6151826484",5.423108466,1,14.2
"2014.61523972603",5.42858194,1,13.6
"2014.61529680365",5.440985594,1,14.2
"2014.61535388128",5.406706238,1,13.4
"2014.6154109589",5.38479534,1,13.4
"2014.61546803653",5.429211798,1,13.9
"2014.61552511416",5.53870724,1,12.7
"2014.61558219178",5.724557618,1,12.3
"2014.61563926941",5.919014902,1,12
"2014.61569634703",6.181354528,1,12
"2014.61575342466",6.368194,1,11.9
"2014.61581050228",6.33551442,1,12
"2014.61586757991",6.167779372,1,12.2
"2014.61592465753",6.00994953,1,12
"2014.61598173516",5.883882196,1,12.1
"2014.61603881279",5.72966872,1,11.9
"2014.61609589041",5.498192338,1,11.9
"2014.61615296804",5.236335138,1,11.8
"2014.61621004566",5.0185673,1,11.9
"2014.61626712329",4.872508496,1,11.4
"2014.61632420091",5.10853298,1,11.3
"2014.61638127854",5.121144922,1,11.3
"2014.61643835616",4.89120584,1,11.1
"2014.61649543379",4.694747598,1,10.6
"2014.61655251142",4.4925972,1,10.3
"2014.61660958904",4.290847232,1,10.1
"2014.61666666667",4.11708287,1,10.2
"2014.61672374429",3.980698788,1,10.1
"2014.61678082192",3.915978744,1,10.1
"2014.61683789954",3.869963174,1,10.2
"2014.61689497717",3.876729788,1,10.2
"2014.61695205479",3.918453178,1,10.2
"2014.61700913242",4.06549578,1,10.4
"2014.61706621005",4.320453566,1,10.4
"2014.61712328767",4.779156622,1,10.5
"2014.6171803653",5.284636802,1,10.7
"2014.61723744292",5.534897118,1,11.1
"2014.61729452055",5.840318042,1,11
"2014.61735159817",5.97621,1,11.4
"2014.6174086758",5.939822692,1,11.5
"2014.61746575342",5.92904689,1,11.7
"2014.61752283105",5.814295904,1,12
"2014.61757990868",5.71707092,1,12.1
"2014.6176369863",5.626249816,1,12.2
"2014.61769406393",5.593328566,1,12.4
"2014.61775114155",5.544699902,1,13.3
"2014.61780821918",5.468389692,1,12.8
"2014.6178652968",5.402720986,1,13.2
"2014.61792237443",5.382981938,1,13.2
"2014.61797945205",5.330142398,1,13.4
"2014.61803652968",5.267123644,1,14.5
"2014.61809360731",5.201341432,1,14.8
"2014.61815068493",5.166662302,1,14.7
"2014.61820776256",5.16235271,1,14.2
"2014.61826484018",5.23734229,1,13.9
"2014.61832191781",5.400398132,1,13.1
"2014.61837899543",5.599698026,1,12.5
"2014.61843607306",5.909795548,1,11.9
"2014.61849315069",6.197258548,1,11.2
"2014.61855022831",6.224294018,1,11.3
"2014.61860730594",6.11107517,1,11.1
"2014.61866438356",6.013982994,1,11.2
"2014.61872146119",5.889284324,1,11
"2014.61877853881",5.748102084,1,11.2
"2014.61883561644",5.515616974,1,11.1
"2014.61889269406",5.294736602,1,10.8
"2014.61894977169",5.09633197,1,10.5
"2014.61900684932",4.931056616,1,9.9
"2014.61906392694",5.140603486,1,9
"2014.61912100457",5.147770632,1,8.5
"2014.61917808219",4.93670524,1,8.3
"2014.61923515982",4.748961082,1,7.7
"2014.61929223744",4.52822677,1,7.3
"2014.61934931507",4.351676938,1,7.1
"2014.61940639269",4.196028922,1,6.6
"2014.61946347032",4.08243898,1,6.3
"2014.61952054795",4.012389118,1,5.7
"2014.61957762557",3.974948296,1,5.2
"2014.6196347032",3.99204375,1,4.9
"2014.61969178082",4.043617956,1,4.6
"2014.61974885845",4.206639432,1,4.3
"2014.61980593607",4.471847224,1,4.3
"2014.6198630137",4.940005776,1,4.1
"2014.61992009132",5.472792648,1,4
"2014.61997716895",5.705095202,1,4.1
"2014.62003424658",6.056720682,1,4.2
"2014.6200913242",6.154878282,1,4.7
"2014.62014840183",6.074115996,1,5.9
"2014.62020547945",5.986940546,1,7
"2014.62026255708",5.799424126,1,8.1
"2014.6203196347",5.61230322,1,9.6
"2014.62037671233",5.499245304,1,11.9
"2014.62043378995",5.331917274,1,13.5
"2014.62049086758",5.211099212,1,14.1
"2014.62054794521",5.089806034,1,15.4
"2014.62060502283",4.997196784,1,16.9
"2014.62066210046",4.980779228,1,16
"2014.62071917808",4.94879711,1,16.6
"2014.62077625571",4.897677768,1,15.5
"2014.62083333333",4.859638124,1,16.3
"2014.62089041096",4.829214238,1,16.1
"2014.62094748858",4.862219698,1,15.7
"2014.62100456621",4.940167592,1,16
"2014.62106164384",5.075879408,1,14.9
"2014.62111872146",5.255697666,1,14.3
"2014.62117579909",5.581469186,1,14.2
"2014.62123287671",5.89271858,1,13.6
"2014.62128995434",5.925391744,1,13.4
"2014.62134703196",5.813535082,1,13.1
"2014.62140410959",5.697094812,1,12.7
"2014.62146118721",5.593757418,1,12.4
"2014.62151826484",5.530745274,1,12.2
"2014.62157534247",5.340185436,1,11.6
"2014.62163242009",5.165891558,1,11.4
"2014.62168949772",5.027400046,1,11.3
"2014.62174657534",4.919225438,1,10.8
"2014.62180365297",5.169874602,1,10.3
"2014.62186073059",5.170470606,1,9.2
"2014.62191780822",4.917940616,0,8.9
"2014.62197488584",4.68136654,0,8.6
"2014.62203196347",4.46661391,0,8.4
"2014.6220890411",4.232849586,0,7.8
"2014.62214611872",4.04680922,0,7.7
"2014.62220319635",3.918640018,0,7.5
"2014.62226027397",3.83014966,0,6.5
"2014.6223173516",3.77960517,0,6.3
"2014.62237442922",3.740475734,0,6.1
"2014.62243150685",3.740823938,0,6
"2014.62248858447",3.804985024,0,6.2
"2014.6225456621",3.89985391,0,6.3
"2014.62260273973",4.06676803,0,6.3
"2014.62265981735",4.254334858,0,6.6
"2014.62271689498",4.304213556,0,6.7
"2014.6227739726",4.589732556,0,6.7
"2014.62283105023",4.827395982,0,7.1
"2014.62288812785",4.97054686,0,7.1
"2014.62294520548",5.024094218,0,7.6
"2014.62300228311",4.974370808,0,8
"2014.62305936073",4.875264256,0,8.7
"2014.62311643836",4.726525012,0,10.1
"2014.62317351598",4.58831011,0,12.4
"2014.62323059361",4.54483892,0,12.7
"2014.62328767123",4.504540034,0,13.3
"2014.62334474886",4.457558308,0,12.3
"2014.62340182648",4.47708224,0,11.7
"2014.62345890411",4.450389854,0,12.5
"2014.62351598174",4.445192016,0,13
"2014.62357305936",4.460792192,0,12.4
"2014.62363013699",4.509400088,0,12.1
"2014.62368721461",4.568792654,0,12.1
"2014.62374429224",4.634593698,0,11.8
"2014.62380136986",4.818938282,0,11.5
"2014.62385844749",5.0143297,0,11.3
"2014.62391552511",5.313021032,0,11.6
"2014.62397260274",5.515731558,0,11.4
"2014.62402968037",5.47484327,0,11.3
"2014.62408675799",5.340162966,0,11.4
"2014.62414383562",5.222536608,0,11.3
"2014.62420091324",5.148854504,0,11.1
"2014.62425799087",5.06666124,0,11.4
"2014.62431506849",4.939843354,0,11.5
"2014.62437214612",4.79066229,0,11.5
"2014.62442922374",4.693832582,0,11.4
"2014.62448630137",4.650405914,0,11.5
"2014.624543379",4.894872872,0,11.6
"2014.62460045662",4.946722936,0,11.4
"2014.62465753425",4.732827358,0,11.3
"2014.62471461187",4.496355566,0,11.3
"2014.6247716895",4.287452528,0,11.1
"2014.62482876712",4.078500458,0,11.2
"2014.62488584475",3.906840048,0,11.1
"2014.62494292237",3.762666298,0,11
"2014.625",3.640600522,0,10.7
"2014.62505707763",3.571732898,0,10.4
"2014.62511415525",3.522535906,0,10.2
"2014.62517123288",3.503925564,0,10.3
"2014.6252283105",3.528056614,0,10.1
"2014.62528538813",3.585519398,0,10.2
"2014.62534246575",3.695264282,0,10.5
"2014.62539954338",3.844877668,0,10.2
"2014.625456621",3.81977969,0,10
"2014.62551369863",4.003667322,0,9.5
"2014.62557077626",4.18647708,0,9.5
"2014.62562785388",4.30015318,0,9.9
"2014.62568493151",4.36253407,0,10.7
"2014.62574200913",4.348032878,0,11.6
"2014.62579908676",4.334464794,0,12.6
"2014.62585616438",4.282142386,0,13.4
"2014.62591324201",4.244020492,0,14.1
"2014.62597031963",4.260740608,0,14.4
"2014.62602739726",4.289515,0,13.7
"2014.62608447489",4.28227465,0,14.3
"2014.62614155251",4.30160916,0,14.6
"2014.62619863014",4.290221568,0,14.8
"2014.62625570776",4.281879058,0,15.5
"2014.62631278539",4.313791532,0,15.7
"2014.62636986301",4.391747684,0,15.1
"2014.62642694064",4.489170462,0,14.4
"2014.62648401826",4.582567548,0,14.7
"2014.62654109589",4.764551674,0,14.2
"2014.62659817352",4.993771712,0,13.9
"2014.62665525114",5.256036604,0,13.3
"2014.62671232877",5.541570344,0,13.1
"2014.62676940639",5.550074676,0,12.9
"2014.62682648402",5.42347048,0,12.7
"2014.62688356164",5.301736082,0,12.6
"2014.62694063927",5.19070673,0,12.4
"2014.62699771689",5.06190258,0,12.4
"2014.62705479452",4.878312144,0,12.3
"2014.62711187215",4.693962506,0,12.1
"2014.62716894977",4.557026858,0,11.7
"2014.6272260274",4.448853722,0,11.6
"2014.62728310502",4.675829594,0,11.4
"2014.62734018265",4.7379748,0,10.8
"2014.62739726027",4.558386258,1,10.3
"2014.6274543379",4.371027608,1,10.3
"2014.62751141553",4.193458854,1,10.2
"2014.62756849315",4.00303735,1,10.9
"2014.62762557078",3.840269046,1,11.1
"2014.6276826484",3.72138251,1,10.9
"2014.62773972603",3.646727584,1,10.7
"2014.62779680365",3.59287621,1,10.8
"2014.62785388128",3.603827576,1,10.3
"2014.6279109589",3.663546406,1,10.2
"2014.62796803653",3.84041759,1,10
"2014.62802511416",4.085322348,1,10.3
"2014.62808219178",4.52612547,1,10.6
"2014.62813926941",5.029281574,1,11
"2014.62819634703",5.31055795,1,11.2
"2014.62825342466",5.653398492,1,11.3
"2014.62831050228",5.823814476,1,11.7
"2014.62836757991",5.837732734,1,11.7
"2014.62842465753",5.880901428,1,12
"2014.62848173516",5.826305608,1,12.2
"2014.62853881279",5.772360964,1,12.7
"2014.62859589041",5.717813868,1,13
"2014.62865296804",5.678103746,1,13.4
"2014.62871004566",5.663483396,1,13.5
"2014.62876712329",5.654678686,1,13.3
"2014.62882420091",5.645181824,1,13.3
"2014.62888127854",5.69255075,1,13.6
"2014.62893835616",5.71442233,1,12.8
"2014.62899543379",5.728909064,1,12.5
"2014.62905251142",5.70744274,1,12.8
"2014.62910958904",5.684416966,1,12.6
"2014.62916666667",5.74284754,1,12.5
"2014.62922374429",5.833470098,1,12.4
"2014.62928082192",5.975711208,1,12.1
"2014.62933789954",6.107171224,1,11.5
"2014.62939497717",6.286012314,1,11.5
"2014.62945205479",6.41219938,1,11.3
"2014.62950913242",6.355807522,1,11.3
"2014.62956621005",6.172604898,1,11.4
"2014.62962328767",6.015556484,1,11.3
"2014.6296803653",5.84223919,1,11.2
"2014.62973744292",5.678517692,1,11.3
"2014.62979452055",5.433988422,1,11.2
"2014.62985159817",5.187259722,1,11.1
"2014.6299086758",4.931851018,1,11.1
"2014.62996575342",4.730860644,1,11
"2014.63002283105",4.924727368,1,11.1
"2014.63007990868",4.951885814,1,11
"2014.6301369863",4.724108346,1,11
"2014.63019406393",4.500545272,1,11.1
"2014.63025114155",4.29542264,1,11.1
"2014.63030821918",4.096621156,1,11.2
"2014.6303652968",3.953654998,1,11.1
"2014.63042237443",3.863838952,1,10.9
"2014.63047945205",3.785859342,1,10.9
"2014.63053652968",3.741927282,1,11
"2014.63059360731",3.75384099,1,10.9
"2014.63065068493",3.797737788,1,11.1
"2014.63070776256",3.945254268,1,11.1
"2014.63076484018",4.143477326,1,11
"2014.63082191781",4.607892096,1,10.9
"2014.63087899543",5.166975968,1,11.1
"2014.63093607306",5.426444724,1,11
"2014.63099315068",5.694004256,1,11.1
"2014.63105022831",5.794975058,1,11.2
"2014.63110730594",5.773583,1,11.6
"2014.63116438356",5.775081246,1,11.5
"2014.63122146119",5.701452206,1,11.3
"2014.63127853881",5.608383574,1,11.5
"2014.63133561644",5.560266058,1,12
"2014.63139269406",5.5258258,1,12.8
"2014.63144977169",5.494025794,1,13.1
"2014.63150684931",5.467810828,1,13.3
"2014.63156392694",5.450012312,1,13.2
"2014.63162100457",5.49707303,1,13.3
"2014.63167808219",5.478746066,1,13.1
"2014.63173515982",5.48435362,1,13.2
"2014.63179223744",5.450117252,1,13.3
"2014.63184931507",5.440501922,1,13.2
"2014.63190639269",5.487661832,1,13
"2014.63196347032",5.583358552,1,12.9
"2014.63202054795",5.711653512,1,12.9
"2014.63207762557",5.89556664,1,12.7
"2014.6321347032",6.13049661,1,12.8
"2014.63219178082",6.301977748,1,12.2
"2014.63224885845",6.289072462,1,12.1
"2014.63230593607",6.137656602,1,11.9
"2014.6323630137",5.995446198,1,11.8
"2014.63242009132",5.83106948,1,11.6
"2014.63247716895",5.645599458,1,11.5
"2014.63253424658",5.460335124,1,11.4
"2014.6325913242",5.177121292,1,11.2
"2014.63264840183",4.916398856,1,11.1
"2014.63270547945",4.740130398,1,11.1
"2014.63276255708",4.988253026,1,10.9
"2014.6328196347",4.973401186,1,10.7
"2014.63287671233",4.716095952,1,10.7
"2014.63293378995",4.553993394,1,10.7
"2014.63299086758",4.37060212,1,10.6
"2014.63304794521",4.181173528,1,10.7
"2014.63310502283",4.026971068,1,10.7
"2014.63316210046",3.906270064,1,10.6
"2014.63321917808",3.832764628,1,10.5
"2014.63327625571",3.783996506,1,10.5
"2014.63333333333",3.789824394,1,10.5
"2014.63339041096",3.829096872,1,10.4
"2014.63344748858",3.98742192,1,10.3
"2014.63350456621",4.219800996,1,10.3
"2014.63356164384",4.698118292,1,10.4
"2014.63361872146",5.23802593,1,10.3
"2014.63367579909",5.507555914,1,10.6
"2014.63373287671",5.783766904,1,10.6
"2014.63378995434",5.874302892,1,11
"2014.63384703196",5.813258946,1,11.3
"2014.63390410959",5.770362502,1,11
"2014.63396118721",5.652349,1,11.9
"2014.63401826484",5.545111758,1,11.9
"2014.63407534247",5.51342921,1,11.9
"2014.63413242009",5.487151536,1,12.4
"2014.63418949772",5.448744742,1,12.2
"2014.63424657534",5.371110558,1,12.9
"2014.63430365297",5.329695632,1,13.2
"2014.63436073059",5.36410863,1,13
"2014.63441780822",5.368241138,1,12.9
"2014.63447488584",5.356190418,1,13.3
"2014.63453196347",5.323588034,1,12.7
"2014.6345890411",5.30524009,1,12.8
"2014.63464611872",5.354840308,1,12.9
"2014.63470319635",5.464336152,1,12.7
"2014.63476027397",5.62148358,1,12.5
"2014.6348173516",5.799259044,1,12.5
"2014.63487442922",6.063434288,1,12.3
"2014.63493150685",6.221116112,1,12.3
"2014.63498858447",6.210436596,1,12.1
"2014.6350456621",6.053755862,1,11.9
"2014.63510273973",5.930667172,1,12
"2014.63515981735",5.77543733,1,11.8
"2014.63521689498",5.61238365,1,11.6
"2014.6352739726",5.400243372,1,11.4
"2014.63533105023",5.154150394,1,11.2
"2014.63538812785",4.933544238,1,11
"2014.63544520548",4.76078768,1,11
"2014.63550228311",4.987702182,1,10.9
"2014.63555936073",5.01149964,1,10.8
"2014.63561643836",4.775738648,1,10.7
"2014.63567351598",4.566940982,1,10.6
"2014.63573059361",4.382974862,1,10.6
"2014.63578767123",4.191448206,1,10.5
"2014.63584474886",4.062032384,1,10.4
"2014.63590182648",3.983019312,1,10.3
"2014.63595890411",3.920027492,1,9.6
"2014.63601598174",3.876412504,1,8.9
"2014.63607305936",3.889473394,1,8.7
"2014.63613013699",3.938922008,1,8.9
"2014.63618721461",4.09586049,1,9.2
"2014.63624429224",4.329593622,1,9
"2014.63630136986",4.757389844,1,8.9
"2014.63635844749",5.28547499,1,8.9
"2014.63641552511",5.542262222,1,8.9
"2014.63647260274",5.845064098,1,8.8
"2014.63652968037",5.92492448,1,8.9
"2014.63658675799",5.821436978,1,9.5
"2014.63664383562",5.75383825,1,9.8
"2014.63670091324",5.624064462,1,10.3
"2014.63675799087",5.48259503,1,11.4
"2014.63681506849",5.33781215,1,12.2
"2014.63687214612",5.230939794,1,13
"2014.63692922374",5.167079016,1,14.1
"2014.63698630137",5.148085746,1,15.4
"2014.637043379",5.110790782,1,15.8
"2014.63710045662",5.15323108,1,15.5
"2014.63715753425",5.160406362,1,16.4
"2014.63721461187",5.14616938,1,17.1
"2014.6372716895",5.101300632,1,17.4
"2014.63732876712",5.074963772,1,17.2
"2014.63738584475",5.098692448,1,16.8
"2014.63744292237",5.144231512,1,17
"2014.6375",5.25160091,1,17.3
"2014.63755707763",5.386547738,1,16.6
"2014.63761415525",5.638754976,1,16.5
"2014.63767123288",5.928655904,1,16.1
"2014.6377283105",5.991754128,1,15.6
"2014.63778538813",5.870949844,1,15.1
"2014.63784246575",5.776326678,1,14.3
"2014.63789954338",5.6595103,1,14.4
"2014.637956621",5.520993604,1,14.2
"2014.63801369863",5.32035886,1,13.5
"2014.63807077626",5.082598524,1,12.5
"2014.63812785388",4.862896952,1,12.4
"2014.63818493151",4.698886416,1,11.8
"2014.63824200913",4.930886886,1,11.1
"2014.63829908676",4.949796972,1,10.1
"2014.63835616438",4.696323646,1,10.2
"2014.63841324201",4.47653614,1,10.1
"2014.63847031963",4.285856702,1,9.1
"2014.63852739726",4.10407338,1,9.4
"2014.63858447489",4.00066486,1,9.1
"2014.63864155251",3.902833582,1,9
"2014.63869863014",3.83710654,1,8.3
"2014.63875570776",3.800117634,1,8.8
"2014.63881278539",3.811498256,1,8.7
"2014.63886986301",3.872462854,1,8.3
"2014.63892694064",4.02986437,1,8.1
"2014.63898401826",4.271084066,1,8
"2014.63904109589",4.718994946,1,7.6
"2014.63909817352",5.208190672,1,7.4
"2014.63915525114",5.438860874,1,7.5
"2014.63921232877",5.711777096,1,8.1
"2014.63926940639",5.768249948,1,8.8
"2014.63932648402",5.657231196,1,9.3
"2014.63938356164",5.599203178,1,10.4
"2014.63944063927",5.42541909,1,11.6
"2014.63949771689",5.221889802,1,13
"2014.63955479452",5.089651382,1,15.2
"2014.63961187215",4.997941908,1,17
"2014.63966894977",4.836690154,1,17.4
"2014.6397260274",4.752362632,1,18.2
"2014.63978310502",4.699052906,1,18.4
"2014.63984018265",4.721042356,1,18.7
"2014.63989726027",4.747395392,1,19.5
"2014.6399543379",4.746410762,1,19.2
"2014.64001141553",4.719130862,1,20.6
"2014.64006849315",4.682056118,1,19.2
"2014.64012557078",4.695153714,1,19.6
"2014.6401826484",4.75051081,1,19.8
"2014.64023972603",4.82487242,1,18.5
"2014.64029680365",4.954086738,1,18.7
"2014.64035388128",5.193969282,1,18.2
"2014.6404109589",5.501571332,1,17.5
"2014.64046803653",5.575099792,1,17.2
"2014.64052511416",5.457370288,1,16.9
"2014.64058219178",5.365131716,1,16.2
"2014.64063926941",5.25938254,1,15.3
"2014.64069634703",5.155650348,1,14.6
"2014.64075342466",4.979287576,1,14.3
"2014.64081050228",4.780218294,1,13.3
"2014.64086757991",4.642219136,1,13.4
"2014.64092465753",4.555569338,1,12.4
"2014.64098173516",4.818550376,1,11.8
"2014.64103881279",4.82659464,1,11.3
"2014.64109589041",4.596570802,0,10.8
"2014.64115296804",4.38173245,0,10.2
"2014.64121004566",4.19184923,0,9.8
"2014.64126712329",3.993955714,0,9.2
"2014.64132420091",3.880804056,0,9.3
"2014.64138127854",3.765998874,0,9.3
"2014.64143835616",3.687166394,0,8.9
"2014.64149543379",3.637729084,0,8.4
"2014.64155251142",3.621926058,0,8.4
"2014.64160958904",3.62672775,0,8.2
"2014.64166666667",3.689009386,0,8.1
"2014.64172374429",3.773755784,0,8
"2014.64178082192",3.930364898,0,7.9
"2014.64183789954",4.065302568,0,7.7
"2014.64189497717",4.087768136,0,7.4
"2014.64195205479",4.273386484,0,7.7
"2014.64200913242",4.441260866,0,8.5
"2014.64206621005",4.494454578,0,9.8
"2014.64212328767",4.507941784,0,11
"2014.6421803653",4.434361222,0,12.8
"2014.64223744292",4.332362786,0,14.4
"2014.64229452055",4.22605375,0,16.3
"2014.64235159817",4.126962944,0,17.1
"2014.6424086758",4.064652532,0,18.4
"2014.64246575342",3.993524792,0,18.1
"2014.64252283105",3.950778396,0,18.6
"2014.64257990868",3.954377062,0,18.8
"2014.6426369863",3.959635896,0,19.5
"2014.64269406393",3.97628846,0,19.1
"2014.64275114155",3.991266982,0,19.8
"2014.64280821918",4.04341701,0,19.2
"2014.6428652968",4.127410206,0,18.8
"2014.64292237443",4.21312129,0,19.9
"2014.64297945205",4.289238434,0,19.4
"2014.64303652968",4.425092042,0,19.3
"2014.64309360731",4.692595822,0,18.9
"2014.64315068493",4.955221688,0,18.2
"2014.64320776256",4.9830597,0,17.7
"2014.64326484018",4.888254074,0,17.4
"2014.64332191781",4.791355078,0,17.1
"2014.64337899543",4.682136276,0,17
"2014.64343607306",4.592098486,0,16.6
"2014.64349315068",4.458204572,0,16.7
"2014.64355022831",4.323332856,0,16.7333333333333
"2014.64360730594",4.247813722,0,16.7666666666667
"2014.64366438356",4.208832518,0,16.8
"2014.64372146119",4.468448668,0,16.3
"2014.64377853881",4.532407478,0,16.1
"2014.64383561644",4.330763196,0,16.1
"2014.64389269406",4.107580452,0,14.4
"2014.64394977169",3.9039341,0,14.8
"2014.64400684932",3.711781908,0,15.6
"2014.64406392694",3.572468908,0,15.4
"2014.64412100457",3.457025826,0,15.2
"2014.64417808219",3.379591818,0,14.7
"2014.64423515982",3.325563608,0,13.7
"2014.64429223744",3.300367756,0,13.2
"2014.64434931507",3.295816614,0,12.9
"2014.64440639269",3.320528074,0,12.2
"2014.64446347032",3.36308793,0,12.4
"2014.64452054795",3.465234446,0,12.2
"2014.64457762557",3.579759992,0,11.7
"2014.6446347032",3.600671798,0,11.9
"2014.64469178082",3.755024172,0,12.1
"2014.64474885845",3.921406126,0,12.6
"2014.64480593607",3.98946153,0,12.6
"2014.6448630137",4.052780862,0,12.8
"2014.64492009132",4.059026386,0,13.4
"2014.64497716895",4.135237586,0,13.9
"2014.64503424658",4.140920446,0,13.9
"2014.6450913242",4.157339646,0,14.1
"2014.64514840183",4.127379144,0,14.2
"2014.64520547945",4.121283662,0,14.8
"2014.64526255708",4.086818076,0,14.8
"2014.6453196347",4.106312476,0,15.2
"2014.64537671233",4.13041683,0,16.3
"2014.64543378995",4.128499658,0,15.3
"2014.64549086758",4.159911476,0,15.6
"2014.64554794521",4.216221034,0,15.5
"2014.64560502283",4.355072906,0,14.8
"2014.64566210046",4.482253378,0,14.4
"2014.64571917808",4.672080602,0,14.5
"2014.64577625571",4.862955436,0,14.5
"2014.64583333333",5.170588436,0,14.5
"2014.64589041096",5.420382186,0,14.1
"2014.64594748858",5.409860512,0,13.7
"2014.64600456621",5.27952972,0,13.6
"2014.64606164384",5.14889506,0,13.1
"2014.64611872146",5.040978884,0,13.2
"2014.64617579909",4.909428808,0,12.9
